STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USW00023259;5.8;7.1;7.6;8.3;9.9;11.1;12.0;12.3;11.7;10.1;7.7;5.7;USW00023259;36.5881;-121.8453;50.3;CA
USC00048560;3.2;5.1;6.9;8.5;11.5;13.8;15.1;14.5;13.2;9.7;5.5;2.9;USC00048560;37.9994;-121.3178;3.7;CA
USW00023271;4.8;6.5;8.1;9.4;12.2;14.7;16.1;15.8;14.7;11.6;7.5;4.7;USW00023271;38.5556;-121.4169;11.6;CA
USC00048587;0.4;1.6;3.0;4.7;8.5;12.6;15.5;14.3;11.6;7.2;2.7;0.1;USC00048587;39.5858;-122.5339;243.8;CA
USW00023272;7.6;8.6;9.2;9.6;10.6;11.6;12.3;12.8;12.8;12.1;10.1;7.8;USW00023272;37.7706;-122.4269;45.7;CA
USC00048606;-1.1;-0.8;0.3;1.9;5.3;8.8;11.2;10.6;8.7;5.0;1.1;-1.0;USC00048606;39.5631;-121.1078;1160.7;CA
USW00023273;4.2;5.4;6.1;6.7;8.6;10.3;12.1;12.3;11.5;9.3;6.1;3.9;USW00023273;34.8994;-120.4486;73.8;CA
USC00048655;1.7;2.8;4.7;6.5;9.8;12.1;14.7;15.1;14.2;9.4;4.3;1.1;USC00048655;33.7156;-117.19;432.8;CA
USW00023275;2.7;3.8;4.3;5.7;8.2;11.2;13.3;12.0;9.8;6.4;3.9;2.1;USW00023275;39.1258;-123.2008;183.2;CA
USC00048702;-4.9;-3.2;-0.5;1.6;5.2;8.6;11.8;10.9;7.1;2.6;-1.7;-4.9;USC00048702;40.4167;-120.6631;1275.3;CA
USW00023277;4.2;5.7;6.4;6.9;8.7;10.4;11.7;11.8;11.0;9.1;6.3;4.3;USW00023277;36.9358;-121.7886;48.8;CA
USC00048713;3.4;4.6;6.2;7.2;10.3;13.6;16.3;16.2;14.8;11.0;6.5;3.2;USC00048713;38.3772;-120.8008;483.4;CA
USW00023285;3.0;4.7;5.8;7.1;9.7;12.3;14.0;14.1;13.1;9.7;5.8;3.2;USW00023285;37.6928;-121.8144;119.8;CA
USC00048752;4.7;6.2;8.5;9.9;13.0;15.7;19.2;17.8;16.0;11.8;7.8;3.6;USC00048752;35.1503;-119.43;235.6;CA
USW00023293;5.7;7.3;8.3;9.2;11.4;13.4;14.7;14.8;13.7;11.4;8.0;5.7;USW00023293;37.3592;-121.9239;15.5;CA
USC00048758;-7.0;-6.5;-4.6;-2.6;0.8;4.1;7.3;7.1;4.2;0.2;-3.7;-6.6;USC00048758;39.1678;-120.1428;1898.9;CA
USC00048826;0.1;0.7;2.2;3.7;7.5;11.5;15.5;14.2;11.2;6.2;2.3;-0.7;USC00048826;35.1333;-118.45;1224.4;CA
USC00048829;-0.1;0.3;1.9;3.1;7.6;11.7;14.7;13.3;10.4;7.0;2.8;-0.3;USC00048829;35.1011;-118.4222;1286.3;CA
USC00048873;-9.5;-6.6;-3.7;-2.3;1.1;4.3;7.2;5.6;1.9;-2.5;-6.2;-9.5;USC00048873;40.8667;-120.4333;1615.4;CA
USC00048904;7.6;6.9;8.2;8.9;10.8;13.4;15.2;14.4;14.3;11.8;8.8;6.7;USC00048904;34.1819;-118.8986;238.7;CA
USC00048917;2.1;3.4;5.1;6.8;10.3;14.3;18.0;17.4;14.3;9.3;4.6;1.7;USC00048917;36.465;-118.8619;347.5;CA
USC00048928;0.6;1.4;2.5;4.2;7.4;10.4;13.5;13.4;11.3;6.9;3.2;0.8;USC00048928;38.4461;-120.4992;717.8;CA
USC00048999;2.7;4.0;5.7;7.2;10.3;12.8;13.9;13.2;12.3;9.2;5.4;2.5;USC00048999;37.6819;-121.3467;41.1;CA
USC00049001;4.2;6.1;7.9;9.8;12.7;15.1;16.7;16.4;15.3;12.0;7.7;4.4;USC00049001;37.7967;-121.5828;18.6;CA
USC00049026;0.2;0.4;1.6;2.9;6.1;9.0;11.4;10.4;7.2;3.8;1.9;-0.1;USC00049026;40.7264;-122.7947;567.2;CA
USC00049035;1.4;4.0;7.0;10.4;15.8;19.9;23.6;22.9;19.0;12.2;5.8;0.8;USC00049035;35.7636;-117.3908;516.6;CA
USC00049043;-9.8;-8.8;-6.3;-4.2;-0.8;2.2;4.8;4.3;1.0;-2.9;-6.5;-9.6;USC00049043;39.3331;-120.173;1774.9;CA
USC00049053;-6.1;-5.1;-3.3;-1.1;3.0;6.0;8.1;6.7;3.0;-0.7;-3.9;-6.6;USC00049053;41.96;-121.4744;1229.9;CA
USC00049073;4.2;6.1;7.7;9.4;12.7;15.3;17.3;16.7;15.2;11.5;6.9;3.9;USC00049073;37.5006;-120.855;35.1;CA
USC00049087;6.0;6.9;8.1;9.9;12.3;14.5;16.7;16.8;15.4;12.7;8.2;5.7;USC00049087;33.7025;-117.7539;71.6;CA
USC00049099;4.9;6.3;9.0;12.1;16.9;20.9;24.6;24.0;20.0;13.8;7.9;4.3;USC00049099;34.1281;-116.0369;602;CA
USC00049102;2.9;5.5;7.9;11.9;17.6;21.9;25.6;24.0;19.3;12.8;6.3;3.1;USC00049102;34.1206;-115.85;419.4;CA
USC00049105;-8.1;-8.7;-7.5;-5.4;-1.7;2.8;5.7;5.6;2.6;-1.9;-5.7;-8.5;USC00049105;38.7086;-120.0403;2438.4;CA
USC00049111;3.1;4.3;5.1;5.7;7.1;8.5;9.7;10.2;9.2;7.5;5.6;2.3;USC00049111;34.9881;-120.3211;177.4;CA
USC00049122;3.0;4.0;4.8;6.0;8.6;11.4;13.4;12.7;10.9;7.9;4.8;2.8;USC00049122;39.1467;-123.2103;193.9;CA
USC00049152;10.5;10.3;10.7;11.7;13.1;14.7;16.5;16.8;16.4;14.9;12.5;10.4;USC00049152;34.0697;-118.4428;131.1;CA
USC00049200;4.1;5.6;7.0;8.5;11.3;13.9;15.3;14.7;13.7;10.8;6.9;4.1;USC00049200;38.3956;-121.9608;33.5;CA
USC00049325;0.0;1.7;3.8;6.3;10.1;13.5;16.9;16.7;13.4;7.8;2.7;-0.5;USC00049325;34.535;-117.3058;871.1;CA
USC00049351;-7.7;-6.6;-4.1;-2.4;0.4;3.7;5.6;4.6;1.9;-0.3;-4.4;-8.3;USC00049351;39.8056;-120.1858;1508.8;CA
USC00049367;3.7;5.6;7.8;9.6;13.2;16.4;19.3;18.3;15.7;11.4;6.4;3.2;USC00049367;36.3283;-119.2992;99.1;CA
USC00049378;7.4;7.8;8.7;10.1;12.7;14.5;16.5;17.1;16.1;13.3;9.8;7.2;USC00049378;33.2294;-117.2269;155.4;CA
USC00049440;2.6;3.6;4.7;6.4;8.6;10.9;11.0;10.4;9.3;7.7;4.9;2.3;USC00049440;38.7161;-122.9975;68.3;CA
USC00049452;2.2;4.1;6.3;8.5;12.2;15.4;18.2;16.9;14.3;9.5;4.4;1.3;USC00049452;35.5892;-119.3519;88.7;CA
USC00049473;4.1;5.6;6.6;7.5;9.4;10.9;12.1;12.3;11.4;9.1;6.1;4.1;USC00049473;36.9308;-121.7692;29;CA
USC00049490;-0.3;-0.4;0.6;2.2;5.4;8.4;11.2;10.1;6.4;3.1;0.8;-0.7;USC00049490;40.7222;-122.9331;599.8;CA
USC00049621;3.3;4.3;6.2;8.2;12.4;16.2;18.7;17.9;15.3;11.1;6.2;3.4;USC00049621;40.6117;-122.5281;394.7;CA
USC00049671;-0.4;0.6;2.8;5.1;10.3;14.8;17.9;17.4;14.2;8.7;2.9;-1.1;USC00049671;36.2656;-117.1853;1249.7;CA
USC00049684;0.0;0.9;1.7;2.2;4.2;6.6;8.3;7.2;5.2;2.7;1.2;-0.4;USC00049684;39.4194;-123.3425;412.4;CA
USC00049694;1.7;1.9;3.2;4.6;6.7;9.4;11.5;11.1;8.6;5.8;4.1;2.3;USC00049694;40.9467;-123.6364;141.4;CA
USC00049699;2.7;4.1;5.4;6.8;10.7;14.0;15.6;14.6;13.2;9.8;5.3;2.4;USC00049699;39.5231;-122.3058;71;CA
USC00049742;3.4;5.3;7.2;9.2;12.3;15.0;15.9;15.4;14.2;10.8;6.4;3.5;USC00049742;38.5228;-121.9683;41.1;CA
USC00049781;4.2;5.8;7.7;9.2;12.2;14.8;15.7;15.2;14.2;11.2;6.9;4.1;USC00049781;38.6828;-121.7942;21;CA
USC00049785;5.4;4.7;5.9;7.9;10.2;12.7;14.9;14.7;13.8;11.4;6.2;4.8;USC00049785;34.1819;-118.5744;240.8;CA
USC00049792;2.8;4.1;5.0;5.8;7.8;9.4;10.9;10.7;9.9;7.6;4.7;2.4;USC00049792;37.4286;-122.2567;115.8;CA
USC00049822;-3.4;-4.1;-2.0;0.5;4.7;7.3;11.3;10.5;8.1;2.4;-1.6;-4.2;USC00049822;34.3617;-117.6386;1828.8;CA
USC00049847;7.1;7.9;9.1;10.3;12.6;14.4;16.7;17.3;16.1;13.1;9.9;6.9;USC00049847;33.89;-117.8189;106.7;CA
USC00049855;-1.9;-0.9;1.0;3.3;7.1;10.6;13.7;13.4;10.6;5.4;0.4;-2.1;USC00049855;37.75;-119.5897;1224.7;CA
USC00049859;2.6;3.8;5.3;5.9;8.6;10.4;11.5;11.3;10.3;7.7;4.8;2.4;USC00049859;38.395;-122.3567;29;CA
USC00049866;-3.7;-2.7;-0.9;1.6;4.8;8.2;11.4;10.6;7.0;2.2;-1.4;-3.8;USC00049866;41.7036;-122.6408;800.1;CA
USW00024213;5.1;5.4;5.9;6.7;8.6;10.1;11.1;11.6;10.2;8.4;6.4;4.8;USW00024213;40.8097;-124.1603;6.1;CA
USW00024215;-3.1;-2.3;-1.0;0.8;4.3;7.7;10.0;8.9;6.1;2.5;-1.2;-3.3;USW00024215;41.3325;-122.3328;1077.5;CA
USW00024216;3.3;4.8;6.4;8.3;12.4;16.5;18.7;17.2;14.9;10.7;5.7;3.1;USW00024216;40.1519;-122.2536;107.6;CA
USW00004222;2.3;3.0;4.8;6.4;10.2;14.2;17.0;15.6;13.7;9.2;4.9;1.7;USW00004222;40.6508;-122.6067;432.2;CA
USW00024257;2.5;4.1;6.1;7.8;12.1;16.4;18.9;17.2;14.3;9.7;4.9;2.4;USW00024257;40.5175;-122.2986;151.5;CA
USW00024259;-3.3;-2.4;-1.3;0.7;4.7;8.5;12.3;10.9;6.2;2.2;-1.4;-3.3;USW00024259;41.7806;-122.4717;803.1;CA
USW00024283;3.9;4.2;4.6;5.2;7.2;8.6;10.1;10.2;8.6;6.8;5.3;3.7;USW00024283;40.9781;-124.1086;61;CA
USW00024286;5.1;5.4;5.7;6.7;8.3;9.4;10.7;10.9;9.6;8.0;6.6;5.1;USW00024286;41.7803;-124.2367;17.1;CA
USW00053119;2.4;3.9;6.0;8.1;11.9;14.7;17.1;16.2;13.5;8.8;3.9;1.5;USW00053119;36.3189;-119.6289;75.9;CA
USW00053120;1.7;2.8;4.1;5.4;8.6;10.8;13.3;14.2;12.2;8.7;4.3;1.3;USW00053120;33.0375;-116.9158;424.6;CA
USW00053121;4.6;6.2;7.8;9.6;12.1;14.6;16.3;16.6;15.1;11.2;6.6;4.4;USW00053121;33.2194;-117.3494;8.5;CA
USW00053139;5.5;8.9;13.9;17.8;23.4;27.9;31.7;30.4;25.8;18.3;10.7;4.7;USW00053139;36.6019;-117.145;25.6;CA
USW00053144;-1.2;1.4;3.2;6.3;10.3;14.9;18.8;17.4;13.1;7.8;1.0;-1.4;USW00053144;34.9883;-117.8647;695.9;CA
USW00053150;0.2;-0.9;0.4;2.3;6.6;11.3;16.3;14.8;13.0;6.4;3.8;-1.2;USW00053150;37.7592;-119.8208;2017.8;CA
USW00053151;8.2;8.3;8.9;9.9;11.8;13.1;15.3;16.3;16.0;14.1;10.6;6.9;USW00053151;33.4392;-117.1903;347.5;CA
USW00053152;5.5;6.0;7.7;8.7;10.5;11.8;12.9;13.4;12.9;10.6;7.7;5.5;USW00053152;34.4142;-119.8797;5.5;CA
USC00040029;-4.3;-3.9;-1.5;0.5;3.8;6.8;10.1;9.2;5.7;1.7;-2.1;-4.9;USC00040029;41.1936;-120.9447;1278.6;CA
USC00040136;6.9;6.8;7.6;8.9;11.1;13.4;16.7;17.6;16.3;12.9;9.3;6.6;USC00040136;32.8358;-116.7775;516.6;CA
USC00040161;-7.8;-6.3;-3.9;-2.2;1.2;4.4;6.6;5.3;2.0;-2.4;-5.3;-7.6;USC00040161;41.4931;-120.5528;1341.1;CA
USC00040192;8.9;9.1;10.4;11.9;14.1;16.1;18.1;18.3;17.2;14.6;11.2;8.4;USC00040192;33.8647;-117.8425;102.1;CA
USC00040212;3.9;4.3;4.9;6.0;8.4;10.8;12.8;12.4;12.1;9.8;6.0;3.8;USC00040212;38.5731;-122.4406;522.7;CA
USC00040232;3.7;5.8;7.4;9.0;11.9;14.4;15.2;14.8;14.1;11.3;7.3;3.8;USC00040232;37.9856;-121.7458;18.3;CA
USC00040343;1.3;2.7;4.2;6.1;10.2;14.5;18.1;17.6;14.4;9.5;4.3;1.1;USC00040343;36.4914;-118.8253;520.6;CA
USC00040379;2.3;3.8;5.2;7.2;11.2;15.4;19.5;19.0;16.1;11.0;5.4;2.3;USC00040379;37.0919;-119.5128;637;CA
USC00040383;3.2;4.6;6.0;7.6;11.1;14.5;17.6;17.2;15.2;11.2;6.4;3.2;USC00040383;38.9072;-121.0839;393.8;CA
USC00040436;1.8;4.8;8.2;11.4;17.2;22.1;25.7;24.8;20.1;12.3;5.9;1.2;USC00040436;35.2761;-116.0628;293.2;CA
USC00040444;2.8;4.4;6.4;8.7;12.4;16.2;19.4;19.0;16.2;11.7;6.0;2.1;USC00040444;35.4186;-119.0508;143.3;CA
USC00040449;3.2;4.2;5.8;7.7;11.7;15.6;19.9;19.8;17.0;11.9;6.7;3.3;USC00040449;36.9092;-119.0883;524.3;CA
USC00040521;1.7;3.7;6.3;9.4;13.5;17.8;21.3;20.4;16.7;11.1;5.3;1.2;USC00040521;34.8928;-117.0219;676.7;CA
USC00040673;2.8;3.9;4.6;5.4;7.4;9.1;10.3;10.2;9.2;6.8;4.2;2.5;USC00040673;37.0856;-122.0797;128;CA
USC00040693;5.6;6.8;7.6;8.1;9.7;10.9;11.7;12.2;11.9;10.8;8.1;5.9;USC00040693;37.8744;-122.2606;94.5;CA
USC00040738;1.6;1.7;2.6;3.8;6.6;9.5;11.8;11.3;8.7;5.1;3.7;1.8;USC00040738;40.7406;-123.2078;381.9;CA
USC00040741;-6.0;-5.5;-3.9;-1.6;2.1;5.4;9.0;8.6;5.3;0.6;-3.2;-5.9;USC00040741;34.2442;-116.9039;2060.4;CA
USC00040755;0.7;-0.6;1.2;3.3;6.8;11.0;15.5;15.4;13.3;8.4;4.2;1.0;USC00040755;37.2064;-119.2419;1486.8;CA
USC00040790;6.1;6.2;6.3;6.4;7.7;9.1;10.2;10.0;10.2;8.8;7.2;5.5;USC00040790;36.2472;-121.7803;61;CA
USC00040924;4.6;6.6;9.4;12.7;17.2;21.2;25.4;25.2;20.8;13.8;7.8;3.9;USC00040924;33.6131;-114.5972;81.7;CA
USC00040931;-11.7;-10.2;-7.1;-4.7;-1.6;0.9;2.9;1.9;-1.2;-4.3;-7.3;-10.6;USC00040931;39.3886;-120.0936;1699.3;CA
USC00040943;-15.2;-13.9;-11.5;-8.1;-4.7;-1.3;1.2;-0.1;-3.5;-7.6;-11.4;-14.7;USC00040943;38.2119;-119.0142;2551.2;CA
USC00040983;6.3;7.5;9.7;11.9;15.7;19.8;23.8;23.8;20.7;15.4;9.7;5.9;USC00040983;33.2314;-116.4144;245.4;CA
USC00041018;-1.8;-2.3;-0.9;1.1;4.7;8.9;12.5;12.4;9.9;5.9;1.1;-1.7;USC00041018;39.4539;-120.6556;1641.3;CA
USC00041048;4.9;6.7;9.3;11.9;15.6;19.4;24.1;24.8;21.1;15.0;8.6;4.6;USC00041048;32.9544;-115.5581;-30.5;CA
USC00041072;-13.3;-11.3;-7.3;-4.5;-1.0;2.7;5.2;4.0;-0.1;-5.1;-8.8;-12.2;USC00041072;38.2575;-119.2286;1972.1;CA
USC00041214;-7.3;-5.3;-3.9;-1.9;1.7;4.7;6.0;4.8;1.7;-2.4;-4.6;-6.8;USC00041214;40.8803;-121.6547;974.8;CA
USC00041244;2.6;4.8;7.2;9.2;13.1;16.4;19.3;18.1;15.2;9.9;4.8;1.7;USC00041244;35.4047;-119.4731;82;CA
USC00041253;3.5;4.4;5.4;6.3;8.2;9.7;11.2;11.2;10.7;8.6;5.7;3.3;USC00041253;34.5825;-119.9817;238.7;CA
USC00041277;-1.8;-1.8;-0.6;1.1;4.9;8.7;12.1;11.7;9.2;5.1;0.5;-1.8;USC00041277;38.2769;-120.3114;1431;CA
USC00041312;2.9;3.9;4.7;5.5;7.9;10.2;11.4;11.2;10.1;7.4;4.7;2.4;USC00041312;38.5961;-122.6014;121.9;CA
USC00041316;-3.4;-2.4;-1.2;0.6;3.4;6.2;9.2;8.4;5.1;1.6;-1.5;-3.6;USC00041316;41.3111;-122.8045;970.8;CA
USC00041428;3.8;5.4;6.9;8.2;11.0;14.1;16.7;16.4;14.9;11.6;7.4;4.1;USC00041428;38.2486;-120.8433;200.6;CA
USC00041476;-7.4;-6.2;-3.6;-1.4;2.0;5.6;8.2;6.8;2.7;-2.1;-4.7;-7.4;USC00041476;41.4219;-120.9017;1313.7;CA
USC00041484;4.1;4.9;5.7;7.2;9.7;11.7;13.9;13.9;12.8;9.7;5.8;3.6;USC00041484;34.1819;-118.5744;240.8;CA
USC00041497;-4.3;-3.7;-2.1;-0.4;3.1;6.7;9.6;8.7;5.9;2.1;-1.5;-4.2;USC00041497;40.1703;-121.0883;1389.9;CA
USC00041534;4.0;4.9;5.6;6.3;7.8;9.3;10.1;10.1;10.6;9.1;5.9;3.7;USC00041534;36.4806;-121.7244;146.3;CA
USC00041606;-1.3;-0.8;0.3;2.1;5.2;7.8;10.5;9.3;6.7;2.9;0.4;-1.2;USC00041606;41.1417;-123.1392;704.1;CA
USC00041614;-6.3;-4.9;-2.0;0.6;4.6;8.6;12.4;11.1;6.2;1.1;-3.7;-6.7;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041697;-1.1;-1.1;0.2;2.4;6.3;10.3;13.9;13.6;10.7;6.2;1.7;-1.0;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041700;-6.4;-5.7;-3.3;-1.3;2.2;5.6;8.4;7.2;4.2;0.4;-3.2;-5.8;USC00041700;40.3033;-121.2422;1380.7;CA
USC00041715;1.9;3.5;5.3;7.3;11.1;13.7;15.8;14.6;12.6;8.3;4.4;1.8;USC00041715;39.6911;-121.8211;56.4;CA
USC00041738;4.4;5.3;7.3;11.2;14.3;19.4;23.2;23.4;19.8;13.2;8.2;4.1;USC00041738;33.6617;-115.7206;520;CA
USC00041754;-1.8;-2.4;-1.5;0.4;2.6;6.2;7.6;5.6;4.1;2.2;-1.4;-3.2;USC00041754;34.8078;-119.0114;1603.2;CA
USC00041758;7.7;8.6;10.2;11.7;14.2;15.9;18.1;18.7;17.3;14.4;10.1;7.4;USC00041758;32.64;-117.0858;17.1;CA
USC00041806;-0.1;0.9;2.2;4.0;7.2;10.7;12.7;11.8;9.4;5.7;1.8;-0.2;USC00041806;38.9239;-122.5672;411.2;CA
USC00041838;3.9;5.1;6.2;7.6;10.1;13.1;13.1;12.9;12.3;9.9;6.4;3.7;USC00041838;38.8;-123.0175;100.6;CA
USC00041864;2.4;4.2;6.2;8.3;12.3;16.0;19.3;18.3;15.2;10.3;5.0;2.2;USC00041864;36.1356;-120.3606;204.2;CA
USC00041912;1.9;2.8;3.9;5.7;9.4;13.2;16.4;15.4;12.9;8.7;4.3;1.8;USC00041912;39.0911;-120.9481;725.4;CA
USC00041948;3.7;5.4;6.9;7.8;12.0;14.6;15.5;14.3;12.3;9.1;5.6;3.4;USC00041948;39.1875;-122.0269;15.2;CA
USC00041967;5.0;6.6;8.0;9.4;11.6;13.6;14.4;14.7;13.9;11.4;7.7;4.9;USC00041967;37.9833;-122.0692;12.2;CA
USC00042012;2.6;4.3;6.2;7.9;11.4;14.6;17.2;16.3;13.9;9.4;4.7;2.0;USC00042012;36.0975;-119.5817;61;CA
USC00042081;0.1;1.1;2.3;3.5;6.0;8.9;11.4;10.2;7.6;4.1;1.8;-0.1;USC00042081;39.8158;-123.2444;430.7;CA
USC00042147;4.3;4.4;4.9;5.7;7.3;8.8;10.2;10.5;9.1;7.4;5.6;3.9;USC00042147;41.7958;-124.2147;13.1;CA
USC00042214;8.8;9.3;10.2;11.6;13.7;15.4;17.1;17.2;16.5;14.1;10.7;8.5;USC00042214;34.0053;-118.4136;20.7;CA
USC00042239;-1.9;-1.5;-0.1;1.5;4.6;8.2;12.4;11.8;8.4;3.4;-0.2;-2.5;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042294;3.4;4.9;6.5;7.9;10.8;13.3;14.1;13.4;12.4;9.6;5.8;3.2;USC00042294;38.535;-121.7761;18.3;CA
USC00042319;4.4;7.9;12.7;16.7;22.6;27.3;31.1;29.8;24.2;16.4;8.9;3.5;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042331;-6.8;-3.8;-0.7;2.6;7.4;12.3;15.0;13.9;9.8;3.8;-2.9;-7.7;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042338;0.6;0.6;1.8;2.3;7.1;10.9;15.3;14.8;12.3;7.8;3.7;0.4;USC00042338;39.3;-120.8333;1357.9;CA
USC00042402;0.5;1.2;2.6;4.1;7.6;10.9;13.5;12.9;10.4;6.8;2.6;0.4;USC00042402;39.8717;-121.6108;826;CA
USC00042410;4.9;7.2;9.6;12.9;17.7;21.8;25.8;25.3;21.1;15.1;8.3;4.3;USC00042410;33.7378;-115.3925;227.7;CA
USC00042456;1.1;2.2;3.3;4.7;7.9;10.8;13.2;12.5;10.3;6.7;2.9;0.8;USC00042456;39.3575;-121.2011;499.9;CA
USC00042467;-9.2;-8.4;-5.8;-3.3;0.1;3.2;5.6;5.2;2.1;-1.8;-5.2;-8.7;USC00042467;39.3239;-120.2331;1809.6;CA
USC00042500;-1.3;-0.7;0.4;1.9;5.2;7.9;10.1;9.5;7.2;3.7;0.5;-1.3;USC00042500;39.5633;-120.8239;888.5;CA
USC00042506;-4.7;-3.0;-0.7;0.9;4.2;7.3;10.1;9.2;6.1;1.7;-2.2;-4.9;USC00042506;39.9717;-120.0828;1338.1;CA
USC00042574;-1.0;-0.7;0.8;2.8;6.6;10.2;12.1;10.6;7.8;4.2;0.9;-1.0;USC00042574;41.1833;-122.2736;661.4;CA
USC00042598;7.4;9.2;12.0;15.6;20.6;25.2;28.3;27.6;24.1;17.9;11.7;7.1;USC00042598;33.8089;-115.4508;296.6;CA
USC00042640;-0.6;1.0;2.7;4.3;7.9;11.7;14.7;13.1;10.5;6.4;2.4;-0.3;USC00042640;39.3592;-122.5178;367.3;CA
USC00042671;-4.2;-4.9;-4.0;-2.3;1.6;5.9;10.2;9.8;7.2;2.4;-2.2;-4.7;USC00042671;38.7833;-120.0333;2240.3;CA
USC00042706;5.6;6.7;8.6;10.3;13.1;14.9;17.2;17.9;16.4;13.1;8.2;5.1;USC00042706;32.8139;-116.975;123.4;CA
USC00042709;4.3;5.1;6.1;7.5;9.9;11.6;13.8;13.5;13.2;10.8;6.9;4.9;USC00042709;32.8839;-116.8164;182.9;CA
USC00042713;6.2;8.1;10.7;13.3;17.3;21.2;25.4;25.9;22.4;16.2;9.9;5.8;USC00042713;32.7669;-115.5617;-9.1;CA
USC00042728;0.7;1.8;3.6;4.7;7.7;10.0;13.2;12.0;10.1;7.2;3.4;0.8;USC00042728;38.3306;-120.6706;217.9;CA
USC00042771;-0.4;1.1;3.4;5.6;10.4;13.9;16.9;16.2;13.0;7.8;2.6;-1.1;USC00042771;34.5892;-117.6303;899.2;CA
USC00042805;4.1;4.9;6.3;8.2;11.3;13.7;16.6;17.1;15.1;11.3;6.4;3.4;USC00042805;33.6692;-117.3319;391.7;CA
USC00042863;6.2;7.0;8.4;10.3;12.7;14.7;16.9;17.4;16.4;13.0;8.7;5.5;USC00042863;33.1211;-117.0883;182.9;CA
USC00042934;3.9;5.6;7.1;8.3;10.9;13.1;14.2;14.0;13.1;10.7;6.9;3.8;USC00042934;38.2736;-122.0678;12.2;CA
USC00042941;2.4;3.3;5.1;7.1;11.1;15.4;19.0;19.0;15.8;10.8;5.7;2.1;USC00042941;34.705;-118.4242;932.7;CA
USC00043083;3.9;5.2;6.8;8.8;12.2;14.8;17.6;16.8;14.8;10.6;5.9;3.3;USC00043083;36.3642;-120.1561;86.9;CA
USW00093101;8.6;8.7;9.3;10.5;13.1;14.8;16.8;17.2;16.2;13.8;10.8;8.2;USW00093101;33.6667;-117.7333;116.1;CA
USC00043113;3.6;5.6;7.0;8.5;11.4;14.2;16.0;15.4;14.4;11.7;7.0;3.9;USC00043113;38.7;-121.1667;106.7;CA
USC00043157;-5.1;-3.7;-0.9;1.2;4.7;7.8;11.3;10.5;6.5;2.1;-1.9;-5.2;USC00043157;41.52;-120.09;1442.3;CA
USW00093104;-1.1;1.8;4.8;7.9;13.0;17.1;20.6;19.6;15.3;8.8;2.7;-1.3;USW00093104;35.6875;-117.6931;679.7;CA
USC00043161;4.7;5.0;5.3;5.8;7.3;8.8;9.5;9.7;9.2;7.9;5.9;4.5;USC00043161;39.5092;-123.7567;37.5;CA
USW00093107;7.2;8.1;8.9;10.3;12.7;14.6;16.8;17.6;16.2;13.2;9.4;6.8;USW00093107;32.8667;-117.1333;145.4;CA
USC00043191;5.5;5.9;6.0;6.2;7.2;8.3;9.3;9.6;9.2;8.4;6.7;5.7;USC00043191;38.515;-123.2447;34.1;CA
USW00093110;7.8;8.2;8.9;9.3;11.6;13.8;15.2;15.1;14.3;12.0;9.1;7.2;USW00093110;34.2008;-119.2069;11;CA
USC00043244;5.7;6.8;7.9;9.2;10.9;12.7;13.7;13.8;13.1;10.9;7.8;5.8;USC00043244;37.5422;-122.0158;11.6;CA
USW00093111;6.8;7.2;7.9;8.6;10.5;12.3;13.9;14.2;13.6;11.6;8.6;6.3;USW00093111;34.1167;-119.1167;4;CA
USC00043256;3.3;5.4;7.3;9.2;12.9;16.2;19.0;18.6;16.1;11.5;6.3;3.3;USC00043256;36.7525;-119.7017;100;CA
USW00093112;10.4;11.3;12.7;14.2;16.1;17.6;19.3;20.1;19.2;16.7;13.0;10.2;USW00093112;32.7;-117.2;7.9;CA
USC00043261;3.2;4.7;5.8;6.3;9.7;13.1;16.2;15.6;13.7;9.9;5.4;2.7;USC00043261;36.9969;-119.7072;125;CA
USW00093114;8.1;8.8;10.2;11.7;14.4;16.2;18.2;18.7;17.2;14.1;10.2;7.7;USW00093114;33.7;-117.8333;18;CA
USC00043384;2.1;1.6;2.9;5.2;8.7;12.9;16.3;16.2;13.3;9.1;4.7;1.5;USC00043384;38.9331;-120.8008;914.7;CA
USW00093115;8.4;9.7;10.8;12.3;14.1;16.1;17.2;18.4;16.8;13.8;9.7;8.6;USW00093115;32.5667;-117.1167;7.3;CA
USC00043392;10.5;10.1;10.5;10.3;12.3;13.6;15.6;16.2;17.1;14.5;12.4;9.9;USC00043392;34.0869;-118.4794;340.5;CA
USW00093116;8.9;9.3;9.8;10.0;11.2;12.4;14.0;14.1;14.4;13.6;11.3;8.9;USW00093116;33.25;-119.45;153;CA
USC00043417;3.3;4.9;6.3;7.3;9.6;11.4;12.5;12.6;11.6;9.2;5.6;3.0;USC00043417;37.0067;-121.5633;59.1;CA
USC00043463;-1.8;-0.7;0.8;2.1;5.0;7.7;11.0;10.4;7.8;3.7;0.0;-2.3;USC00043463;35.7269;-118.7006;957.1;CA
