STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00048655;35.1;37.1;40.5;43.7;49.7;53.8;58.4;59.2;57.5;48.9;39.7;34;USC00048655;33.7156;-117.19;432.8;CA
USW00023275;36.8;38.8;39.8;42.2;46.8;52.2;55.9;53.6;49.6;43.6;39;35.8;USW00023275;39.1258;-123.2008;183.2;CA
USC00048702;23.1;26.3;31.1;34.9;41.3;47.5;53.2;51.7;44.8;36.7;28.9;23.1;USC00048702;40.4167;-120.6631;1275.3;CA
USW00023277;39.5;42.3;43.5;44.5;47.6;50.7;53.1;53.3;51.8;48.3;43.3;39.7;USW00023277;36.9358;-121.7886;48.8;CA
USC00048713;38.1;40.2;43.1;44.9;50.5;56.5;61.3;61.2;58.6;51.8;43.7;37.8;USC00048713;38.3772;-120.8008;483.4;CA
USW00023285;37.4;40.4;42.4;44.7;49.4;54.1;57.2;57.4;55.5;49.5;42.5;37.7;USW00023285;37.6928;-121.8144;119.8;CA
USC00048752;40.4;43.1;47.3;49.8;55.4;60.2;66.5;64.1;60.8;53.3;46;38.5;USC00048752;35.1503;-119.43;235.6;CA
USW00023293;42.3;45.2;47;48.5;52.6;56.1;58.4;58.7;56.7;52.6;46.4;42.2;USW00023293;37.3592;-121.9239;15.5;CA
USC00048758;19.4;20.3;23.8;27.4;33.5;39.4;45.1;44.8;39.5;32.3;25.4;20.2;USC00048758;39.1678;-120.1428;1898.9;CA
USC00048826;32.2;33.2;35.9;38.7;45.5;52.7;59.9;57.5;52.1;43.1;36.1;30.8;USC00048826;35.1333;-118.45;1224.4;CA
USC00048829;31.8;32.6;35.5;37.6;45.6;53;58.4;56;50.8;44.6;37;31.5;USC00048829;35.1011;-118.4222;1286.3;CA
USC00048873;14.9;20.2;25.4;27.9;34;39.7;45;42.1;35.5;27.5;20.8;14.9;USC00048873;40.8667;-120.4333;1615.4;CA
USC00048904;45.6;44.4;46.7;48;51.5;56.1;59.4;58;57.7;53.2;47.9;44;USC00048904;34.1819;-118.8986;238.7;CA
USC00048917;35.7;38.2;41.2;44.3;50.5;57.8;64.4;63.3;57.8;48.7;40.2;35;USC00048917;36.465;-118.8619;347.5;CA
USC00048928;33;34.5;36.5;39.5;45.3;50.7;56.3;56.2;52.3;44.4;37.8;33.5;USC00048928;38.4461;-120.4992;717.8;CA
USC00048999;36.8;39.2;42.2;45;50.6;55;57.1;55.7;54.2;48.6;41.8;36.5;USC00048999;37.6819;-121.3467;41.1;CA
USC00049001;39.6;42.9;46.3;49.6;54.9;59.1;62;61.6;59.5;53.6;45.9;39.9;USC00049001;37.7967;-121.5828;18.6;CA
USC00049026;32.3;32.7;34.9;37.3;42.9;48.2;52.5;50.8;44.9;38.8;35.5;31.8;USC00049026;40.7264;-122.7947;567.2;CA
USC00049035;34.5;39.2;44.6;50.7;60.4;67.9;74.4;73.2;66.2;53.9;42.5;33.5;USC00049035;35.7636;-117.3908;516.6;CA
USC00049043;14.3;16.1;20.6;24.5;30.5;35.9;40.6;39.7;33.8;26.8;20.3;14.8;USC00049043;39.3331;-120.173;1774.9;CA
USC00049053;21.1;22.9;26;30.1;37.4;42.8;46.6;44;37.4;30.7;25;20.2;USC00049053;41.96;-121.4744;1229.9;CA
USC00049073;39.5;43;45.9;49;54.9;59.6;63.1;62.1;59.3;52.7;44.4;39;USC00049073;37.5006;-120.855;35.1;CA
USC00049087;42.8;44.5;46.6;49.8;54.2;58.1;62;62.2;59.8;54.9;46.7;42.2;USC00049087;33.7025;-117.7539;71.6;CA
USC00049099;40.8;43.4;48.2;53.8;62.5;69.7;76.2;75.2;68;56.8;46.3;39.7;USC00049099;34.1281;-116.0369;602;CA
USC00049102;37.2;41.9;46.2;53.5;63.6;71.5;78;75.2;66.7;55;43.4;37.6;USC00049102;34.1206;-115.85;419.4;CA
USC00049105;17.4;16.4;18.5;22.3;29;37;42.3;42;36.6;28.6;21.7;16.7;USC00049105;38.7086;-120.0403;2438.4;CA
USC00049111;37.5;39.8;41.2;42.2;44.8;47.3;49.4;50.4;48.5;45.5;42;36.2;USC00049111;34.9881;-120.3211;177.4;CA
USC00049122;37.4;39.2;40.6;42.8;47.5;52.6;56.2;54.9;51.6;46.3;40.7;37;USC00049122;39.1467;-123.2103;193.9;CA
USC00049152;50.9;50.6;51.2;53;55.6;58.4;61.7;62.3;61.5;58.8;54.5;50.7;USC00049152;34.0697;-118.4428;131.1;CA
USC00049200;39.3;42;44.6;47.3;52.4;57;59.6;58.5;56.6;51.5;44.4;39.3;USC00049200;38.3956;-121.9608;33.5;CA
USC00049325;32;35;38.8;43.4;50.1;56.3;62.4;62.1;56.2;46;36.9;31.1;USC00049325;34.535;-117.3058;871.1;CA
USC00049351;18.1;20.1;24.7;27.7;32.7;38.7;42.1;40.3;35.5;31.5;24;17;USC00049351;39.8056;-120.1858;1508.8;CA
USC00049367;38.7;42.1;46.1;49.2;55.7;61.6;66.7;65;60.3;52.5;43.5;37.8;USC00049367;36.3283;-119.2992;99.1;CA
USC00049378;45.4;46.1;47.7;50.2;54.8;58.1;61.7;62.7;60.9;55.9;49.6;44.9;USC00049378;33.2294;-117.2269;155.4;CA
USC00049440;36.6;38.5;40.5;43.5;47.4;51.7;51.8;50.8;48.8;45.8;40.8;36.1;USC00049440;38.7161;-122.9975;68.3;CA
USC00049452;36;39.3;43.4;47.3;54;59.8;64.8;62.4;57.8;49.1;39.9;34.3;USC00049452;35.5892;-119.3519;88.7;CA
USC00049473;39.4;42.1;43.9;45.5;48.9;51.7;53.7;54.1;52.5;48.4;43;39.4;USC00049473;36.9308;-121.7692;29;CA
USC00049490;31.4;31.2;33.1;35.9;41.7;47.1;52.1;50.1;43.5;37.5;33.4;30.7;USC00049490;40.7222;-122.9331;599.8;CA
USC00049621;38;39.7;43.2;46.8;54.4;61.1;65.7;64.2;59.6;51.9;43.1;38.2;USC00049621;40.6117;-122.5281;394.7;CA
USC00049671;31.3;33.1;37.1;41.2;50.5;58.7;64.2;63.3;57.6;47.6;37.3;30.1;USC00049671;36.2656;-117.1853;1249.7;CA
USC00049684;32;33.7;35;36;39.6;43.8;47;44.9;41.4;36.9;34.1;31.3;USC00049684;39.4194;-123.3425;412.4;CA
USC00049694;35;35.5;37.8;40.3;44.1;49;52.7;52;47.4;42.4;39.3;36.1;USC00049694;40.9467;-123.6364;141.4;CA
USC00049699;36.8;39.3;41.7;44.2;51.2;57.2;60;58.2;55.8;49.7;41.5;36.3;USC00049699;39.5231;-122.3058;71;CA
USC00049742;38.2;41.5;45;48.5;54.2;59;60.7;59.7;57.5;51.4;43.6;38.3;USC00049742;38.5228;-121.9683;41.1;CA
USC00049781;39.5;42.5;45.8;48.5;54;58.6;60.2;59.3;57.6;52.2;44.5;39.4;USC00049781;38.6828;-121.7942;21;CA
USC00049785;41.8;40.5;42.7;46.3;50.4;54.8;58.8;58.4;56.9;52.5;43.2;40.7;USC00049785;34.1819;-118.5744;240.8;CA
USC00049792;37;39.3;41;42.5;46.1;49;51.6;51.2;49.8;45.7;40.4;36.4;USC00049792;37.4286;-122.2567;115.8;CA
USC00049822;25.9;24.7;28.4;32.9;40.4;45.1;52.3;50.9;46.5;36.4;29.1;24.5;USC00049822;34.3617;-117.6386;1828.8;CA
USC00049847;44.8;46.3;48.3;50.6;54.7;58;62.1;63.1;61;55.6;49.8;44.4;USC00049847;33.89;-117.8189;106.7;CA
USC00049855;28.6;30.4;33.8;38;44.7;51;56.7;56.2;51;41.8;32.7;28.2;USC00049855;37.75;-119.5897;1224.7;CA
USC00049859;36.6;38.8;41.6;42.6;47.4;50.8;52.7;52.4;50.5;45.8;40.7;36.4;USC00049859;38.395;-122.3567;29;CA
USC00049866;25.3;27.2;30.4;34.9;40.7;46.7;52.6;51.1;44.6;36;29.4;25.1;USC00049866;41.7036;-122.6408;800.1;CA
USW00024213;41.1;41.7;42.6;44.1;47.5;50.1;52;52.8;50.4;47.1;43.5;40.6;USW00024213;40.8097;-124.1603;6.1;CA
USW00024215;26.4;27.9;30.2;33.4;39.7;45.9;50;48;43;36.5;29.8;26;USW00024215;41.3325;-122.3328;1077.5;CA
USW00024216;37.9;40.7;43.6;47;54.3;61.7;65.6;63;58.8;51.2;42.3;37.5;USW00024216;40.1519;-122.2536;107.6;CA
USW00004222;36.2;37.4;40.6;43.5;50.4;57.6;62.6;60.1;56.6;48.6;40.9;35.1;USW00004222;40.6508;-122.6067;432.2;CA
USW00024257;36.5;39.3;42.9;46.1;53.8;61.6;66;63;57.7;49.4;40.9;36.3;USW00024257;40.5175;-122.2986;151.5;CA
USW00024259;26.1;27.7;29.7;33.2;40.4;47.3;54.1;51.6;43.1;36;29.4;26;USW00024259;41.7806;-122.4717;803.1;CA
USW00024283;39.1;39.6;40.2;41.4;44.9;47.5;50.2;50.4;47.4;44.3;41.5;38.6;USW00024283;40.9781;-124.1086;61;CA
USW00024286;41.2;41.8;42.3;44;46.9;49;51.2;51.7;49.3;46.4;43.8;41.1;USW00024286;41.7803;-124.2367;17.1;CA
USW00053119;36.3;39.1;42.8;46.5;53.5;58.5;62.8;61.1;56.3;47.9;39.1;34.7;USW00053119;36.3189;-119.6289;75.9;CA
USW00053120;35;37.1;39.4;41.8;47.4;51.4;55.9;57.6;54;47.6;39.8;34.4;USW00053120;33.0375;-116.9158;424.6;CA
USW00053121;40.3;43.2;46.1;49.2;53.8;58.2;61.3;61.9;59.1;52.1;43.9;39.9;USW00053121;33.2194;-117.3494;8.5;CA
USW00053139;41.9;48;57;64.1;74.1;82.3;89;86.7;78.4;65;51.3;40.5;USW00053139;36.6019;-117.145;25.6;CA
USW00053144;29.8;34.5;37.7;43.4;50.5;58.8;65.8;63.3;55.6;46.1;33.8;29.5;USW00053144;34.9883;-117.8647;695.9;CA
USW00053150;32.3;30.4;32.8;36.2;43.8;52.3;61.3;58.7;55.4;43.5;38.9;29.9;USW00053150;37.7592;-119.8208;2017.8;CA
USW00053151;46.8;46.9;48.1;49.8;53.2;55.5;59.5;61.4;60.8;57.4;51.1;44.5;USW00053151;33.4392;-117.1903;347.5;CA
USW00053152;41.9;42.8;45.8;47.6;50.9;53.3;55.2;56.1;55.2;51.1;45.9;41.9;USW00053152;34.4142;-119.8797;5.5;CA
USC00040029;24.3;25;29.3;32.9;38.8;44.2;50.1;48.5;42.3;35;28.3;23.1;USC00040029;41.1936;-120.9447;1278.6;CA
USC00040136;44.4;44.2;45.6;48.1;51.9;56.2;62;63.6;61.4;55.3;48.8;43.8;USC00040136;32.8358;-116.7775;516.6;CA
USC00040161;17.9;20.7;25;28.1;34.2;39.9;43.9;41.6;35.6;27.7;22.5;18.4;USC00040161;41.4931;-120.5528;1341.1;CA
USC00040192;48.1;48.4;50.7;53.4;57.4;60.9;64.6;64.9;63;58.2;52.1;47.2;USC00040192;33.8647;-117.8425;102.1;CA
USC00040212;39;39.8;40.8;42.8;47.2;51.5;55;54.3;53.8;49.7;42.8;38.9;USC00040212;38.5731;-122.4406;522.7;CA
USC00040232;38.7;42.4;45.3;48.2;53.5;57.9;59.3;58.6;57.3;52.4;45.1;38.8;USC00040232;37.9856;-121.7458;18.3;CA
USC00040343;34.3;36.8;39.6;42.9;50.4;58.1;64.6;63.7;58;49.1;39.7;34;USC00040343;36.4914;-118.8253;520.6;CA
USC00040379;36.1;38.8;41.4;45;52.2;59.7;67.1;66.2;61;51.8;41.7;36.2;USC00040379;37.0919;-119.5128;637;CA
USC00040383;37.8;40.3;42.8;45.7;52;58.1;63.7;63;59.3;52.2;43.6;37.7;USC00040383;38.9072;-121.0839;393.8;CA
USC00040436;35.2;40.6;46.7;52.6;62.9;71.7;78.2;76.7;68.1;54.1;42.7;34.2;USC00040436;35.2761;-116.0628;293.2;CA
USC00040444;37.1;40;43.5;47.7;54.3;61.1;67;66.2;61.2;53;42.8;35.7;USC00040444;35.4186;-119.0508;143.3;CA
USC00040449;37.8;39.6;42.4;45.9;53;60;67.8;67.7;62.6;53.4;44;37.9;USC00040449;36.9092;-119.0883;524.3;CA
USC00040521;35;38.6;43.4;48.9;56.3;64;70.4;68.8;62;52;41.5;34.2;USC00040521;34.8928;-117.0219;676.7;CA
USC00040673;37;39;40.2;41.7;45.3;48.3;50.5;50.3;48.6;44.3;39.6;36.5;USC00040673;37.0856;-122.0797;128;CA
USC00040693;42;44.2;45.7;46.5;49.4;51.7;53;53.9;53.4;51.5;46.6;42.6;USC00040693;37.8744;-122.2606;94.5;CA
USC00040738;34.8;35.1;36.7;38.8;43.9;49.1;53.3;52.3;47.6;41.2;38.6;35.2;USC00040738;40.7406;-123.2078;381.9;CA
USC00040741;21.2;22.1;25;29.1;35.7;41.8;48.2;47.4;41.6;33;26.2;21.3;USC00040741;34.2442;-116.9039;2060.4;CA
USC00040755;33.3;30.9;34.1;37.9;44.2;51.8;59.9;59.7;56;47.2;39.6;33.8;USC00040755;37.2064;-119.2419;1486.8;CA
USC00040790;42.9;43.1;43.4;43.5;45.8;48.3;50.4;50;50.3;47.9;44.9;41.9;USC00040790;36.2472;-121.7803;61;CA
USC00040924;40.2;43.8;49;54.9;62.9;70.1;77.7;77.3;69.5;56.8;46.1;39.1;USC00040924;33.6131;-114.5972;81.7;CA
USC00040931;11;13.7;19.3;23.5;29.2;33.6;37.2;35.4;29.9;24.3;18.8;13;USC00040931;39.3886;-120.0936;1699.3;CA
USC00040943;4.7;6.9;11.3;17.4;23.6;29.7;34.2;31.9;25.7;18.4;11.4;5.5;USC00040943;38.2119;-119.0142;2551.2;CA
USC00040983;43.4;45.5;49.4;53.4;60.3;67.6;74.9;74.8;69.3;59.7;49.4;42.6;USC00040983;33.2314;-116.4144;245.4;CA
USC00041018;28.8;27.8;30.3;34;40.5;48.1;54.5;54.3;49.9;42.6;34;29;USC00041018;39.4539;-120.6556;1641.3;CA
USC00041048;40.8;44.1;48.7;53.5;60;66.9;75.4;76.6;70;59;47.5;40.3;USC00041048;32.9544;-115.5581;-30.5;CA
USC00041072;8.1;11.7;18.8;23.9;30.2;36.9;41.4;39.2;31.8;22.8;16.1;10;USC00041072;38.2575;-119.2286;1972.1;CA
USC00041214;18.8;22.4;24.9;28.6;35;40.5;42.8;40.6;35;27.6;23.7;19.8;USC00041214;40.8803;-121.6547;974.8;CA
USC00041244;36.7;40.7;45;48.5;55.6;61.5;66.7;64.6;59.3;49.8;40.6;35;USC00041244;35.4047;-119.4731;82;CA
USC00041253;38.3;40;41.8;43.3;46.7;49.4;52.2;52.2;51.2;47.4;42.2;37.9;USC00041253;34.5825;-119.9817;238.7;CA
USC00041277;28.8;28.8;30.9;34;40.8;47.6;53.7;53.1;48.5;41.1;32.9;28.7;USC00041277;38.2769;-120.3114;1431;CA
USC00041312;37.3;39;40.4;41.9;46.3;50.4;52.5;52.1;50.2;45.4;40.4;36.4;USC00041312;38.5961;-122.6014;121.9;CA
USC00041316;25.8;27.6;29.9;33.1;38.2;43.2;48.6;47.2;41.2;34.9;29.3;25.6;USC00041316;41.3111;-122.8045;970.8;CA
USC00041428;38.8;41.8;44.5;46.7;51.8;57.3;62;61.5;58.8;52.9;45.4;39.4;USC00041428;38.2486;-120.8433;200.6;CA
USC00041476;18.7;20.8;25.6;29.5;35.6;42.1;46.7;44.3;36.8;28.3;23.5;18.6;USC00041476;41.4219;-120.9017;1313.7;CA
USC00041484;39.4;40.9;42.2;44.9;49.4;53;57.1;57.1;55;49.4;42.5;38.4;USC00041484;34.1819;-118.5744;240.8;CA
USC00041497;24.3;25.3;28.2;31.3;37.6;44.1;49.2;47.7;42.7;35.8;29.3;24.5;USC00041497;40.1703;-121.0883;1389.9;CA
USC00041534;39.2;40.8;42.1;43.4;46.1;48.7;50.2;50.1;51;48.3;42.7;38.6;USC00041534;36.4806;-121.7244;146.3;CA
USC00041606;29.7;30.6;32.6;35.7;41.3;46.1;50.9;48.8;44.1;37.2;32.7;29.9;USC00041606;41.1417;-123.1392;704.1;CA
USC00041614;20.7;23.1;28.4;33.1;40.3;47.5;54.4;52;43.1;34;25.4;19.9;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041697;30;30.1;32.4;36.3;43.4;50.6;57;56.4;51.2;43.2;35;30.2;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041700;20.5;21.8;26.1;29.7;35.9;42.1;47.1;45;39.5;32.7;26.3;21.6;USC00041700;40.3033;-121.2422;1380.7;CA
USC00041715;35.4;38.3;41.5;45.2;51.9;56.7;60.5;58.3;54.6;46.9;39.9;35.3;USC00041715;39.6911;-121.8211;56.4;CA
USC00041738;40;41.6;45.2;52.2;57.8;67;73.8;74.1;67.6;55.8;46.7;39.3;USC00041738;33.6617;-115.7206;520;CA
USC00041754;28.7;27.7;29.3;32.7;36.7;43.2;45.6;42;39.4;36;29.5;26.3;USC00041754;34.8078;-119.0114;1603.2;CA
USC00041758;45.8;47.5;50.3;53;57.5;60.6;64.5;65.6;63.2;57.9;50.2;45.3;USC00041758;32.64;-117.0858;17.1;CA
USC00041806;31.8;33.7;36;39.2;45;51.3;54.8;53.3;48.9;42.2;35.3;31.7;USC00041806;38.9239;-122.5672;411.2;CA
USC00041838;39.1;41.2;43.1;45.6;50.2;55.5;55.6;55.3;54.2;49.8;43.5;38.6;USC00041838;38.8;-123.0175;100.6;CA
USC00041864;36.4;39.6;43.1;46.9;54.1;60.8;66.8;64.9;59.4;50.5;41;35.9;USC00041864;36.1356;-120.3606;204.2;CA
USC00041912;35.5;37.1;39;42.3;48.9;55.7;61.5;59.7;55.3;47.6;39.8;35.3;USC00041912;39.0911;-120.9481;725.4;CA
USC00041948;38.6;41.7;44.4;46.1;53.6;58.2;59.9;57.8;54.2;48.3;42.1;38.2;USC00041948;39.1875;-122.0269;15.2;CA
USC00041967;41;43.8;46.4;48.9;52.9;56.4;57.9;58.5;57;52.6;45.8;40.9;USC00041967;37.9833;-122.0692;12.2;CA
USC00042012;36.7;39.7;43.1;46.3;52.6;58.2;62.9;61.4;57;49;40.5;35.6;USC00042012;36.0975;-119.5817;61;CA
USC00042081;32.1;33.9;36.2;38.3;42.8;48;52.5;50.3;45.6;39.3;35.3;31.9;USC00042081;39.8158;-123.2444;430.7;CA
USC00042147;39.7;40;40.8;42.2;45.2;47.8;50.4;50.9;48.4;45.3;42;39;USC00042147;41.7958;-124.2147;13.1;CA
USC00042214;47.8;48.7;50.4;52.8;56.6;59.8;62.7;62.9;61.7;57.3;51.2;47.3;USC00042214;34.0053;-118.4136;20.7;CA
USC00042239;28.5;29.3;31.8;34.7;40.3;46.8;54.3;53.2;47.1;38.2;31.6;27.5;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042294;38.1;40.8;43.7;46.3;51.5;55.9;57.3;56.1;54.4;49.2;42.5;37.8;USC00042294;38.535;-121.7761;18.3;CA
USC00042319;40;46.3;54.8;62.1;72.7;81.2;88;85.7;75.6;61.5;48.1;38.3;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042331;19.8;25.2;30.7;36.6;45.4;54.1;59;57.1;49.6;38.8;26.8;18.1;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042338;33;33;35.2;36.2;44.7;51.6;59.6;58.6;54.2;46;38.6;32.7;USC00042338;39.3;-120.8333;1357.9;CA
USC00042402;32.9;34.2;36.6;39.4;45.6;51.7;56.3;55.2;50.8;44.3;36.6;32.7;USC00042402;39.8717;-121.6108;826;CA
USC00042410;40.9;44.9;49.2;55.3;63.8;71.3;78.4;77.6;69.9;59.1;46.9;39.8;USC00042410;33.7378;-115.3925;227.7;CA
USC00042456;34;35.9;37.9;40.5;46.3;51.5;55.8;54.5;50.5;44.1;37.3;33.5;USC00042456;39.3575;-121.2011;499.9;CA
USC00042467;15.4;16.9;21.5;26;32.1;37.7;42.1;41.3;35.7;28.7;22.6;16.3;USC00042467;39.3239;-120.2331;1809.6;CA
USC00042500;29.7;30.7;32.8;35.5;41.3;46.2;50.1;49.1;45;38.7;32.9;29.6;USC00042500;39.5633;-120.8239;888.5;CA
USC00042506;23.5;26.6;30.7;33.7;39.6;45.2;50.1;48.6;42.9;35.1;28.1;23.2;USC00042506;39.9717;-120.0828;1338.1;CA
USC00042574;30.2;30.8;33.4;37.1;43.9;50.3;53.7;51.1;46;39.5;33.7;30.2;USC00042574;41.1833;-122.2736;661.4;CA
USC00042598;45.3;48.6;53.6;60;69.1;77.3;83;81.6;75.4;64.3;53;44.7;USC00042598;33.8089;-115.4508;296.6;CA
USC00042640;31;33.8;36.8;39.8;46.3;53;58.5;55.6;50.9;43.6;36.4;31.4;USC00042640;39.3592;-122.5178;367.3;CA
USC00042671;24.4;23.2;24.8;27.8;34.8;42.7;50.4;49.6;44.9;36.3;28;23.5;USC00042671;38.7833;-120.0333;2240.3;CA
USC00042706;42;44;47.5;50.5;55.6;58.8;62.9;64.2;61.5;55.5;46.8;41.1;USC00042706;32.8139;-116.975;123.4;CA
USC00042709;39.8;41.1;43;45.5;49.8;52.8;56.8;56.3;55.7;51.5;44.4;40.9;USC00042709;32.8839;-116.8164;182.9;CA
USC00042713;43.2;46.6;51.2;55.9;63.2;70.1;77.8;78.6;72.4;61.1;49.9;42.5;USC00042713;32.7669;-115.5617;-9.1;CA
USC00042728;33.2;35.2;38.5;40.5;45.8;50;55.8;53.6;50.2;44.9;38.2;33.4;USC00042728;38.3306;-120.6706;217.9;CA
USC00042771;31.3;34;38.2;42;50.7;57.1;62.5;61.2;55.4;46;36.6;30.1;USC00042771;34.5892;-117.6303;899.2;CA
USC00042805;39.3;40.9;43.4;46.8;52.4;56.6;61.9;62.7;59.1;52.3;43.5;38.2;USC00042805;33.6692;-117.3319;391.7;CA
USC00042863;43.1;44.6;47.2;50.6;54.9;58.5;62.4;63.4;61.5;55.4;47.6;41.9;USC00042863;33.1211;-117.0883;182.9;CA
USC00042934;39.1;42.1;44.8;47;51.7;55.6;57.6;57.2;55.6;51.2;44.4;38.9;USC00042934;38.2736;-122.0678;12.2;CA
USC00042941;36.3;38;41.2;44.7;51.9;59.8;66.2;66.2;60.5;51.4;42.3;35.8;USC00042941;34.705;-118.4242;932.7;CA
USC00043083;39.1;41.3;44.2;47.9;54;58.7;63.6;62.2;58.7;51.1;42.7;37.9;USC00043083;36.3642;-120.1561;86.9;CA
USW00093101;47.5;47.6;48.7;50.9;55.6;58.7;62.3;63;61.2;56.8;51.5;46.8;USW00093101;33.6667;-117.7333;116.1;CA
USC00043113;38.5;42.1;44.6;47.3;52.5;57.5;60.8;59.7;57.9;53.1;44.6;39.1;USC00043113;38.7;-121.1667;106.7;CA
USC00043157;22.9;25.3;30.3;34.1;40.4;46.1;52.3;50.9;43.7;35.8;28.5;22.6;USC00043157;41.52;-120.09;1442.3;CA
USW00093104;30.1;35.2;40.6;46.3;55.4;62.7;69.1;67.3;59.5;47.9;36.8;29.6;USW00093104;35.6875;-117.6931;679.7;CA
USC00043161;40.4;41;41.5;42.5;45.1;47.9;49.1;49.4;48.6;46.2;42.7;40.1;USC00043161;39.5092;-123.7567;37.5;CA
USW00093107;45;46.5;48.1;50.6;54.8;58.3;62.2;63.6;61.2;55.8;48.9;44.3;USW00093107;32.8667;-117.1333;145.4;CA
USC00043191;41.9;42.6;42.8;43.1;44.9;47;48.8;49.2;48.6;47.2;44;42.2;USC00043191;38.515;-123.2447;34.1;CA
USW00093110;46;46.7;48;48.7;52.9;56.8;59.4;59.2;57.7;53.6;48.4;44.9;USW00093110;34.2008;-119.2069;11;CA
USC00043244;42.2;44.3;46.3;48.5;51.6;54.8;56.6;56.8;55.5;51.7;46.1;42.5;USC00043244;37.5422;-122.0158;11.6;CA
USW00093111;44.3;45;46.3;47.5;50.9;54.2;57.1;57.5;56.5;52.9;47.4;43.4;USW00093111;34.1167;-119.1167;4;CA
USC00043256;37.9;41.8;45.2;48.6;55.2;61.1;66.2;65.4;60.9;52.7;43.4;38;USC00043256;36.7525;-119.7017;100;CA
USW00093112;50.8;52.4;54.9;57.6;60.9;63.7;66.8;68.2;66.6;62.1;55.4;50.3;USW00093112;32.7;-117.2;7.9;CA
USC00043261;37.7;40.4;42.4;43.4;49.5;55.6;61.1;60;56.6;49.8;41.8;36.8;USC00043261;36.9969;-119.7072;125;CA
USW00093114;46.6;47.9;50.4;53;58;61.2;64.8;65.7;62.9;57.4;50.3;45.8;USW00093114;33.7;-117.8333;18;CA
USC00043384;35.8;34.8;37.2;41.4;47.7;55.3;61.4;61.1;56;48.4;40.4;34.7;USC00043384;38.9331;-120.8008;914.7;CA
USW00093115;47.1;49.4;51.5;54.1;57.3;60.9;62.9;65.1;62.2;56.8;49.5;47.5;USW00093115;32.5667;-117.1167;7.3;CA
USC00043392;50.9;50.1;50.9;50.5;54.2;56.4;60;61.2;62.7;58.1;54.4;49.8;USC00043392;34.0869;-118.4794;340.5;CA
USW00093116;48.1;48.8;49.6;50;52.2;54.4;57.2;57.3;58;56.4;52.4;48.1;USW00093116;33.25;-119.45;153;CA
USC00043417;38;40.9;43.3;45.1;49.3;52.5;54.5;54.6;52.8;48.5;42.1;37.4;USC00043417;37.0067;-121.5633;59.1;CA
USC00043463;28.7;30.7;33.5;35.8;41;45.9;51.8;50.8;46.1;38.7;32;27.8;USC00043463;35.7269;-118.7006;957.1;CA
USW00093134;47.8;49.3;51;53.5;57.1;60.3;63.6;64.1;63.1;58.7;52;47.5;USW00093134;34.0511;-118.2353;70.1;CA
USC00043489;48;49.3;52.1;57.5;65.1;72.7;81.2;80.6;74.4;63.9;53.3;46.9;USC00043489;32.8833;-114.8667;147.8;CA
USW00093138;46;48.1;52.7;57.2;64.8;71.3;77.3;77.6;72.5;62.3;51.9;44.4;USW00093138;33.8281;-116.5053;128.3;CA
USC00043551;26.3;25.9;27.6;31;38.3;46;52.7;52.1;47;39.6;31.5;26.6;USC00043551;36.7394;-118.9631;2011.7;CA
USC00043573;32.7;34.3;37.1;40.1;46.2;52.1;56.9;55.5;50.9;43.6;36.8;32.6;USC00043573;39.2042;-121.0681;731.5;CA
USC00043578;36.2;37.9;39.7;41;44.3;47.5;49.2;48.9;47;43.1;38.8;35.5;USC00043578;38.4306;-122.8647;61;CA
USC00043647;37.9;38.7;40.3;42.1;46.8;50.3;52.8;52.9;49.5;44.6;40.3;37.6;USC00043647;40.4864;-123.9089;125.9;CA
USC00043669;29.8;31.5;34.3;37.3;43.7;49.1;55;54.1;48.4;39.6;33.9;29.5;USC00043669;37.8444;-120.2258;853.4;CA
USW00093184;47;48.6;51.5;53.9;58.3;61;64.4;65.3;63.8;58.7;52.1;46.2;USW00093184;33.68;-117.8664;16.5;CA
USC00043710;32.9;35.3;40.2;45.6;53.9;61.6;68;66.3;59.2;49.3;39;32.1;USC00043710;36.1389;-117.9528;1165.9;CA
USW00093193;38.3;41.5;45.6;49.4;56.2;62.4;67.6;66.2;61.5;53;43.4;38;USW00093193;36.78;-119.7194;101.5;CA
USC00043714;41.5;42.2;42.7;43.3;46.8;49.2;51.6;52.3;49.8;46.9;43.7;41.9;USC00043714;37.4725;-122.4433;8.2;CA
USW00093197;48.4;48.2;50.8;52.2;56;59.7;62.7;62.8;61.4;57.3;51;46.9;USW00093197;34.0158;-118.4514;53;CA
USC00043747;36.5;39.7;44.4;48;55;60.5;64.8;63;58.2;49.9;41;35.7;USC00043747;36.3158;-119.6369;72.2;CA
USW00093205;37.1;39.6;42.7;44.8;51.6;57.4;59.8;58.7;55;48.4;40.9;36.9;USW00093205;39.1019;-121.5678;18.9;CA
USC00043824;21.8;24;27.6;31;37.3;42.9;46.2;43.4;37.2;30.2;25.4;21.5;USC00043824;40.9317;-121.5433;919;CA
