X,Y,id,gen,feb,mar,apr,mag,giu,lug,ago,sett,ott,nov,dic,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE,tot_mesi
-116.5097,33.8275,USC00046635,27.56,25.57,3.84,0.96,0,0,3.05,1.85,0.46,9.21,13.15,27.38,33.8275,-116.5097,129.5,CA,113.03
-122.1403,37.4436,USC00046646,57.81,65.83,46.25,29.72,10.09,0.65,0,0.07,0.51,20.42,32.93,99.49,37.4436,-122.1403,7.6,CA,363.77
-116.84,33.3781,USC00046657,144.46,180.72,61.66,55,10.77,0.25,7.24,5.58,8.08,44.77,40.33,177.42,33.3781,-116.84,1691.6,CA,736.28
-121.6239,39.7536,USC00046685,215.25,248.86,133.6,127.5,54.21,11.38,2.04,1.63,7.65,75.7,132.2,402.87,39.7536,-121.6239,533.4,CA,1412.89
-114.1708,34.2903,USC00046699,25.94,27.5,12.08,2.75,0.02,0.23,7.76,12.76,16.97,18.45,9.41,17.2,34.2903,-114.1708,224.9,CA,151.07
-118.1444,34.1481,USC00046719,127.28,147.79,42.14,33,8.85,2.17,0.23,0.24,6.59,35.67,31.36,113.78,34.1481,-118.1444,263.3,CA,549.1
-120.6856,35.6278,USC00046730,83.81,76.79,42.89,26.4,10.83,0.09,0.37,1.07,0.23,24.69,29.87,85.71,35.6278,-120.6856,222.5,CA,382.75
-117.8944,34.5028,USC00046773,25.87,53.07,13.93,7.11,2.61,0.56,4,1.24,1.37,16.22,14,29.35,34.5028,-117.8944,929.6,CA,169.33
-122.6078,38.2578,USC00046826,106.65,111.08,57.91,45.99,23.29,2.4,0.25,0.06,1.73,39.54,58.99,181.93,38.2578,-122.6078,6.1,CA,629.82
-121.1822,36.4817,USC00046926,99.65,83.7,53.88,31.86,11.7,0.21,0.87,0.24,2.52,19.98,29.52,102.73,36.4817,-121.1822,398.4,CA,436.86
-120.6831,35.1597,USC00046943,60.8,75.68,33.73,25.94,8.67,0.08,0.03,0.2,0.63,25.27,31.85,83.25,35.1597,-120.6831,11.9,CA,346.13
-120.8244,38.6956,USC00046960,136.27,145.72,131.46,92.85,40.19,5.91,0.06,2.59,4.84,50.42,94.87,220.2,38.6956,-120.8244,563.9,CA,925.38
-117.7658,34.0817,USC00047050,74.09,112.36,33.38,26.96,8.12,0.5,0.03,0,0.05,28.72,43.08,88.82,34.0817,-117.7658,317,CA,416.11
-119.02,36.0678,USC00047077,43.12,47.22,26.2,34.99,11.06,0.37,0.82,0.62,0.75,13.75,26.65,60.28,36.0678,-119.02,119.8,CA,265.83
-120.4719,39.8053,USC00047085,80.64,76.78,64.36,36.47,21.91,9.46,6.5,3.01,3.8,28.91,49.52,141.22,39.8053,-120.4719,1478.3,CA,522.58
-123.1286,39.3619,USC00047109,176.92,173.93,125.6,109.24,47.34,9.57,1.1,0.1,4.37,59.38,128.76,320.92,39.3619,-123.1286,310.3,CA,1157.23
-120.6953,36.1883,USC00047150,111.89,105.65,61.8,44.15,19.66,0.83,0.35,0.99,0.39,33.11,38.44,125.73,36.1883,-120.6953,701,CA,542.99
-116.9081,33.0114,USC00047228,68.04,94.93,35.97,29.12,7.05,0.23,0.53,0.48,1.82,25.92,32.06,72.37,33.0114,-116.9081,448.1,CA,368.52
-117.6525,35.3692,USC00047253,36.35,50.23,12.54,9.32,2.42,0.19,6.63,2.46,2.62,16.54,14.61,26.27,35.3692,-117.6525,1088.1,CA,180.18
-117.1894,34.0528,USC00047306,58.72,77.51,28.75,28.99,6.31,0.43,0.85,0.13,0.97,22.28,27.91,73.11,34.0528,-117.1894,401.7,CA,325.96
-122.2386,37.4767,USC00047339,78.78,83.71,52.98,36.98,8.36,0.84,0.03,0,1.96,29.63,34.77,136.92,37.4767,-122.2386,9.4,CA,464.96
-123.7931,40.0261,USC00047404,265.48,268.52,165.93,138.64,58.53,17.58,0,1.19,6.11,79.57,176.55,484.19,40.0261,-123.7931,153.3,CA,1662.29
-122.3772,37.9192,USC00047414,101.81,116.12,50.34,44.57,18.2,2.96,0,0,0.22,38.18,63.04,178.79,37.9192,-122.3772,6.1,CA,614.23
-117.3881,33.9511,USC00047470,41.4,67.29,20.89,25.28,2.56,0,1.57,2.29,0.46,19.93,20.53,53.97,33.9511,-117.3881,256,CA,256.17
-117.3614,33.9669,USC00047473,52.68,58.6,20.41,18.71,5.52,0.16,0.83,0,0.91,18.88,20.48,50.05,33.9669,-117.3614,300.5,CA,247.23
-120.2406,39.4317,USC00047641,88.37,105.75,89.74,68.52,41.94,8.6,4.45,7.45,6.45,57.78,77.8,214.19,39.4317,-120.2406,1931.5,CA,771.04
-122.4714,38.5067,USC00047643,148.67,163.33,97.78,60.97,41.5,1.81,0.31,0.51,1.81,46.44,94.15,257.09,38.5067,-122.4714,68.6,CA,914.37
-121.6656,36.6594,USC00047668,64.02,67.55,50.31,33.87,8.75,1.11,0.32,1.85,2.29,18.06,31.3,89.75,36.6594,-121.6656,13.7,CA,369.18
-120.2189,38.5006,USC00047689,166.98,170.19,142.57,128.17,71.24,12.05,2.29,0.43,7.96,89.71,124.1,285.04,38.5006,-120.2189,1127.8,CA,1200.73
-117.2539,34.1344,USC00047723,62.21,114.91,36.79,27.56,6.27,0.24,0.03,0.03,4.21,26.6,30.37,89.87,34.1344,-117.2539,347.5,CA,399.09
-122.5053,37.7281,USC00047767,86.09,101.9,52.17,40.03,14.03,3.84,0.32,0.16,1.2,29.01,57.07,149.47,37.7281,-122.5053,2.4,CA,535.29
-118.1,34.1061,USC00047785,86.74,121.94,39.42,21.41,7.64,0.99,0.21,0,3.18,28.23,33.16,86.35,34.1061,-118.1,137.2,CA,429.27
-122.3617,37.3117,USC00047807,115.65,145.05,94.57,63.52,23.31,7.12,2.55,2.88,3.6,41.23,66.01,189.25,37.3117,-122.3617,83.8,CA,754.74
-116.9583,33.7869,USC00047813,60.07,64.57,24.37,24.81,8.45,0,4.48,0.28,3.26,18.79,18.35,59.86,33.7869,-116.9583,475.5,CA,287.29
-121.9239,37.3592,USC00047821,63.83,80,49.33,42.42,10.63,0.87,0.06,0.13,1.32,19.77,31.04,91.1,37.3592,-121.9239,15.5,CA,390.5
-121.0578,37.0533,USC00047846,41.17,44.98,26.66,14.61,8.57,1.81,0,0.99,1.57,12.81,24.17,53.92,37.0533,-121.0578,84.4,CA,231.26
-120.665,35.3039,USC00047851,118.12,110.6,61.01,36.94,11.99,1.21,0.18,0.6,0.33,22.58,48.25,114,35.3039,-120.665,93.9,CA,525.81
-116.9975,33.0956,USC00047874,57.96,96.92,30.06,27.4,3.54,0.16,0.34,0.23,0.9,24.73,30.26,73.7,33.0956,-116.9975,128,CA,346.2
-122.5372,37.9983,USC00047880,149.13,157.39,84.21,56.29,21.96,1.68,0.03,0,1.53,44.47,82.48,278.71,37.9983,-122.5372,36.6,CA,877.88
-117.8667,33.7442,USC00047888,60.37,92.32,23.94,28.6,5.28,0.38,2.22,0.03,2.21,22.6,20.56,70.74,33.7442,-117.8667,41.1,CA,329.25
-119.6844,34.4167,USC00047902,109.95,94.6,53.86,33.51,9.84,1.3,0.08,0.34,1.32,33.02,45.03,104.93,34.4167,-119.6844,1.5,CA,487.78
-121.9911,36.9906,USC00047916,127.35,136.75,87.21,58.41,17.47,3.13,0.3,0.39,2.53,41.98,71.07,213.75,36.9906,-121.9911,39.6,CA,760.34
-118.4997,34.0075,USC00047953,68.82,92.95,24.11,13.21,5.3,0.49,0.24,0.15,1.42,16.7,18.9,57.96,34.0075,-118.4997,4.3,CA,300.25
-119.1331,34.3119,USC00047957,95.09,124.47,49.81,25.33,10.64,0.12,0.03,0,0.81,16.1,32.13,75.01,34.3119,-119.1331,72.2,CA,429.54
-122.6978,38.4381,USC00047965,122.51,128.39,79.93,55.54,37.82,4.36,0.64,0.14,1.66,46.67,79.33,235.51,38.4381,-122.6978,53,CA,792.5
-124.1036,40.4831,USC00048045,204.36,186.77,150.58,120.96,42.56,15.51,2.15,1.67,7.11,64.48,137.34,332.75,40.4831,-124.1036,41.5,CA,1266.24
-122.4161,40.7142,USC00048135,234.33,289.3,158.51,147.7,75.6,22.56,7.16,5.73,5.08,92.02,170.45,426.28,40.7142,-122.4161,327.7,CA,1634.72
-124.0728,40.0331,USC00048163,234.58,219.56,161.53,130.45,59.42,34.47,2.95,8.39,5.99,93.3,189.53,387.02,40.0331,-124.0728,75,CA,1527.19
-116.2708,35.9717,USC00048200,15.87,28.92,6.58,5.19,0.33,0.16,5.38,2,6.58,8.69,9.58,14.35,35.9717,-116.2708,471.2,CA,103.63
-120.6228,39.5678,USC00048207,196.79,297.24,178.26,139.17,78.71,14.39,0.5,5.25,8.01,133.81,188.82,419.34,39.5678,-120.6228,1292.4,CA,1660.29
-122.4622,38.2994,USC00048351,119.03,120.74,69.23,51.66,27.39,1.28,0.08,0,1.9,41.41,79.71,227.83,38.2994,-122.4622,29.6,CA,740.26
-120.3872,37.9672,USC00048353,121.09,129.68,106.04,89.49,33.61,2.28,0.36,4.25,5.43,43.02,88.36,203.24,37.9672,-120.3872,510.5,CA,826.85
-119.6331,37.5072,USC00048380,159.21,170.25,106.68,99.76,50.81,4.83,1.45,6.89,6.33,82.3,97.98,223.21,37.5072,-119.6331,1538.3,CA,1009.7
-123.7275,39.8778,USC00048490,276.58,199.62,189.84,161.82,60.75,17.38,0.08,9.01,4.77,99.18,196.99,449.07,39.8778,-123.7275,260,CA,1665.09
-121.3178,37.9994,USC00048560,73.56,62.26,50.3,47.17,10.26,1.08,0.05,0.76,2.64,22.93,47.17,116.43,37.9994,-121.3178,3.7,CA,434.61
-122.5339,39.5858,USC00048587,109.43,95.67,45.99,39.6,24.31,11.73,0.58,1.77,4.03,33.65,52.55,150.94,39.5858,-122.5339,243.8,CA,570.25
-121.1078,39.5631,USC00048606,292.06,317.52,235.67,185.29,105.78,18.03,0.93,6.99,9.53,116.13,211.78,563.37,39.5631,-121.1078,1160.7,CA,2063.08
-117.19,33.7156,USC00048655,51.07,83.61,18.09,25.61,6.05,0.04,1.09,0.28,0.77,16.71,7.14,44.17,33.7156,-117.19,432.8,CA,254.63
-120.6631,40.4167,USC00048702,43.91,39.01,34.33,14,10.08,6.02,2.1,1.52,1.65,25.86,31.54,41.51,40.4167,-120.6631,1275.3,CA,251.53
-119.43,35.1503,USC00048752,25.39,27.35,10.22,17.83,3.5,0.05,0.15,0.36,0.44,10.04,9.01,12.97,35.1503,-119.43,235.6,CA,117.31
-120.1428,39.1678,USC00048758,106.23,107.44,89.01,63.16,35.58,9.54,1.13,6.41,4.64,56.23,83.11,202.38,39.1678,-120.1428,1898.9,CA,764.86
-118.45,35.1333,USC00048826,25.18,40.89,20.05,26.21,11.74,1.81,3.5,3.2,0.58,22,34.03,59.42,35.1333,-118.45,1224.4,CA,248.61
-120.4333,40.8667,USC00048873,27.65,22.75,17.02,20.69,24.61,11.44,3.95,3.55,7.59,21.91,19.11,53.01,40.8667,-120.4333,1615.4,CA,233.28
-118.8619,36.465,USC00048917,96.58,105.75,65.57,68.96,24.32,2.67,0.81,0.52,3.01,30.74,50.22,136.54,36.465,-118.8619,347.5,CA,585.69
-120.4992,38.4461,USC00048928,177.92,169.59,144.33,127.37,70.37,4.78,0,2.28,7.41,79.51,111.74,335.59,38.4461,-120.4992,717.8,CA,1230.89
-121.5828,37.7967,USC00049001,48.8,53.76,27.41,22.33,10.49,0.57,0,0.23,3.44,17.49,32.73,79.87,37.7967,-121.5828,18.6,CA,297.12
-122.7947,40.7264,USC00049026,132.01,110.07,69.74,71.62,44.85,25.02,1.3,6.89,6.08,49.97,98.33,222.79,40.7264,-122.7947,567.2,CA,838.67
-117.3908,35.7636,USC00049035,19.92,28.97,3.99,2.42,0.48,0.28,2.94,2.64,1.25,8.14,10.45,19.77,35.7636,-117.3908,516.6,CA,101.25
-120.173,39.3331,USC00049043,105.19,97.81,92.8,64.66,29.9,12.97,3.63,9.01,5.92,46.76,68.93,180.97,39.3331,-120.173,1774.9,CA,718.55
-121.4744,41.96,USC00049053,28.64,26.45,20.92,27.85,25.77,12.56,3.42,4.27,5.5,21.83,35.36,36.83,41.96,-121.4744,1229.9,CA,249.4
-120.855,37.5006,USC00049073,51.06,49.08,33.07,22.55,10.24,0.5,0.18,0.14,1.91,15.21,24.75,69.71,37.5006,-120.855,35.1,CA,278.4
-117.7539,33.7025,USC00049087,70.33,96.76,27.81,23.79,6.74,0.62,0.09,0.04,0.94,24.36,22.23,71.51,33.7025,-117.7539,71.6,CA,345.22
-116.0369,34.1281,USC00049099,11.16,18.22,6.64,2.81,0.06,0,4.79,22.99,6.8,4.26,5.49,17.87,34.1281,-116.0369,602,CA,101.09
-120.0403,38.7086,USC00049105,130.62,163.51,114.92,102.05,74.78,12.15,9.71,8.4,14.09,68.86,116.05,271.13,38.7086,-120.0403,2438.4,CA,1086.27
-120.3211,34.9881,USC00049111,93.83,80.51,43.32,41.66,13.23,0.1,0.43,0.54,0.67,28.38,39.85,109.06,34.9881,-120.3211,177.4,CA,451.58
-123.2103,39.1467,USC00049122,149.68,165.41,92.29,84.8,36.41,8.15,0,0,2.49,53.81,100.65,273.27,39.1467,-123.2103,193.9,CA,966.96
-118.4428,34.0697,USC00049152,105.13,133.83,38.62,22.97,8.24,0.77,0.19,0.15,2.67,32.26,23.89,97,34.0697,-118.4428,131.1,CA,465.72
-121.9608,38.3956,USC00049200,115.7,119.48,61.6,40.27,16.25,1.16,0.23,3.58,5.19,33.78,61.58,199.85,38.3956,-121.9608,33.5,CA,658.67
-117.3058,34.535,USC00049325,24.98,39.59,9.87,8.79,0.72,0.57,4.61,2.57,1.22,15.85,13.94,34.93,34.535,-117.3058,871.1,CA,157.64
-120.1858,39.8056,USC00049351,35.93,38.02,32.72,25.78,15.54,12.58,3.52,4.67,4.53,26.02,31.21,82.71,39.8056,-120.1858,1508.8,CA,313.23
-119.2992,36.3283,USC00049367,39.35,43.69,32.71,29.59,9.11,0.48,0,0,0.52,14.38,24.01,60.48,36.3283,-119.2992,99.1,CA,254.32
-117.2269,33.2294,USC00049378,59.01,88.73,23.64,27.78,4.28,0.8,1.15,0.31,1.87,24.19,26.94,62.62,33.2294,-117.2269,155.4,CA,321.32
-122.9975,38.7161,USC00049440,186.01,191.79,113.95,79.55,36.52,4.14,0.58,0.21,2.16,53.91,97.28,384.31,38.7161,-122.9975,68.3,CA,1150.41
-119.3519,35.5892,USC00049452,25.67,31.34,18.35,20.19,4.36,0.23,0,0.03,0.48,19.39,11.45,36.81,35.5892,-119.3519,88.7,CA,168.3
-121.7692,36.9308,USC00049473,87.75,103.09,62.23,44.62,11.9,2.26,0.16,0.57,1.7,33.13,49.6,145.45,36.9308,-121.7692,29,CA,542.46
-122.9331,40.7222,USC00049490,149.69,135.89,91.03,72.51,49.81,23.18,7.36,4.13,5.91,60.76,122.46,268.53,40.7222,-122.9331,599.8,CA,991.26
-122.5281,40.6117,USC00049621,228.31,286.15,170.12,144.09,83.27,24.51,6.38,3.82,4.71,96.64,164.11,392.22,40.6117,-122.5281,394.7,CA,1604.33
-117.1853,36.2656,USC00049671,26.17,38.91,12.05,6.95,6.6,0.31,4.62,11.95,3.23,8.2,14.86,32.79,36.2656,-117.1853,1249.7,CA,166.64
-123.3425,39.4194,USC00049684,183.2,183.62,134.14,101.1,45.2,11.43,1.09,0,5.2,71.64,142.15,350.46,39.4194,-123.3425,412.4,CA,1229.23
-121.9683,38.5228,USC00049742,111.67,114.94,52.9,41.79,16.16,1.58,0.44,0.82,3.18,27.3,58.98,173.35,38.5228,-121.9683,41.1,CA,603.11
-121.7942,38.6828,USC00049781,98.64,92.11,49.29,42.81,14.28,3.32,0.28,2.59,3.97,25.88,51.15,130.54,38.6828,-121.7942,21,CA,514.86
-122.2567,37.4286,USC00049792,113.12,132.79,82.9,58.48,17.7,2.1,0,0,2.15,26.46,67.35,181.9,37.4286,-122.2567,115.8,CA,684.95
-117.6386,34.3617,USC00049822,127.29,141.67,38.96,28.25,11.56,1.16,16.51,7.82,9.46,45.47,32.41,147.76,34.3617,-117.6386,1828.8,CA,608.32
-119.5897,37.75,USC00049855,132.85,151.11,83.22,88.31,40.65,5.94,2.3,3.08,5.23,34.37,94.43,185.98,37.75,-119.5897,1224.7,CA,827.47
-122.6408,41.7036,USC00049866,70.88,49.87,30.22,33.32,35.01,12.8,16.22,4.19,5.1,32.06,64.97,132.75,41.7036,-122.6408,800.1,CA,487.39
-117.6003,34.0561,USW00003102,67.28,93.05,28.65,23.31,5.04,0.06,0.25,0.76,1.46,17.1,23.71,60.74,34.0561,-117.6003,289.3,CA,321.41
-116.1594,33.6267,USW00003104,15.73,18.36,3.04,1.25,0.13,0.05,0.72,1.11,3.64,8.9,8.61,10.46,33.6267,-116.1594,-36,CA,72
-118.3411,33.8017,USW00003122,76.92,124.07,24.7,16.2,7.26,0.04,0.81,0,1.63,19.89,21.18,63.72,33.8017,-118.3411,27.4,CA,356.42
-117.1394,32.8158,USW00003131,46.58,72.76,23.04,23.27,4.15,0.47,0.78,0.1,2.15,23.31,22.09,55.48,32.8158,-117.1394,127.1,CA,274.18
-118.2117,34.7411,USW00003159,39.52,51.28,10.8,9.33,2.3,0.03,0.8,0.08,2.62,15.8,10.97,31.64,34.7411,-118.2117,712.6,CA,175.17
-116.4728,32.6233,USW00003164,63.97,85.77,35.16,27.79,3.81,0.48,9.21,17.84,5.23,33.13,20.52,81.41,32.6233,-116.4728,801.6,CA,384.32
-117.9789,33.8719,USW00003166,63.53,92.06,22.38,18.79,5.38,0.16,0.46,0.15,3.66,21.65,19.5,57.18,33.8719,-117.9789,29.3,CA,304.9
-118.3342,33.9228,USW00003167,58.18,86.71,22.88,15.06,6.32,0.24,0.29,0,2.95,23.16,19.62,64.42,33.9228,-118.3342,19.2,CA,299.83
-117.4386,33.9519,USW00003171,32.8,63.97,21,18.17,2.24,0.21,0.39,0,0.22,12.62,12.93,45.3,33.9519,-117.4386,245.4,CA,209.85
-117.2794,33.1281,USW00003177,49.31,73.24,16.64,21.53,3.79,0.63,0.95,1.12,2.05,23.51,28.96,52.94,33.1281,-117.2794,100,CA,274.67
-116.9794,32.5722,USW00003178,40.5,61.85,22.17,22.4,3.2,0.75,0.97,0.12,2.11,20,18.33,45.35,32.5722,-116.9794,157,CA,237.75
-117.6361,33.9753,USW00003179,48.19,83.95,23.46,17.88,2.4,0,0.59,0,0.99,24.75,14.47,34.35,33.9753,-117.6361,198.1,CA,251.03
-119.95,36.3333,USW00023110,40.51,31.72,22.4,12.66,7.53,0.1,0.25,0,0.51,10.03,12.46,47.04,36.3333,-119.95,70.7,CA,185.21
-118.1464,33.8117,USW00023129,62.6,90.99,19.67,12.48,6.75,0.33,0.95,0.18,2.06,22.96,15.34,63.52,33.8117,-118.1464,9.4,CA,297.83
-118.4892,34.2097,USW00023130,70.67,104.03,25.4,17.98,6.53,0.11,0.05,0,3.05,19.85,16.16,59.22,34.2097,-118.4892,234.7,CA,323.05
-119.0833,34.2167,USW00023136,59.04,79.08,29.46,18.23,7.8,0.29,0.06,0.14,1.11,20.95,25.12,55.02,34.2167,-119.0833,23.5,CA,296.3
-118.3575,34.2006,USW00023152,99.32,127.57,34.99,22.43,8.46,0.32,0.03,0,4.61,34.85,22.17,76.11,34.2006,-118.3575,225.9,CA,430.86
-119.0542,35.4344,USW00023155,23.48,31.87,15.63,17.4,5.17,0.15,0.13,0.13,0.7,8.57,13.2,37.15,35.4344,-119.0542,149,CA,153.58
-116.9814,33.9286,USW00023156,97.48,91.88,52.89,32.54,14.46,0.49,8.24,2.24,4.3,40.16,47.26,91.98,33.9286,-116.9814,789.7,CA,483.92
-118.3581,37.3711,USW00023157,36.03,18.1,6.52,4.41,1.84,1.64,5.39,2.24,1.76,13.15,14.72,33.13,37.3711,-118.3581,1250.3,CA,138.93
-114.7142,33.6186,USW00023158,14.13,16.71,11.02,0.41,0.54,0.54,1.42,7.71,6.44,5.62,5.42,6.69,33.6186,-114.7142,120.4,CA,76.65
-116.7858,34.8536,USW00023161,12.89,19.37,8.62,3.58,0.92,0.1,6.08,3.71,1.2,6.41,15.28,17.05,34.8536,-116.7858,584.3,CA,95.21
-118.3889,33.9381,USW00023174,61.11,88.04,20.28,14.79,5.69,0.54,0.33,0.03,2.09,23.08,18.2,69.05,33.9381,-118.3889,29.6,CA,303.23
-114.6189,34.7675,USW00023179,19.82,23.03,7.06,3.76,0.06,0.66,2.1,8.77,1.95,5.63,10.3,10.8,34.7675,-114.6189,271.3,CA,93.94
-118.0836,34.6294,USW00023182,26.54,48.05,13.16,7.69,1.83,0.43,0.35,0.35,2.79,19.03,10.29,31.14,34.6294,-118.0836,769.3,CA,161.65
-118.7242,34.7436,USW00023187,57.62,95.97,22.05,19.14,8.55,0.11,0.39,0.69,2.51,28.9,17.17,52.08,34.7436,-118.7242,1374.6,CA,305.18
-117.1831,32.7336,USW00023188,40.95,62.05,18.72,18.46,3.76,0.23,0.2,0.03,1.26,22.81,17.61,49.53,32.7336,-117.1831,4.6,CA,235.61
-119.8425,34.4258,USW00023190,105.01,85.13,48.83,30.93,10.68,1.33,0.1,0.05,1.07,31.49,39.72,96.36,34.4258,-119.8425,2.7,CA,450.7
-122.8103,38.5039,USW00023213,146.45,145.03,83.73,59.72,31.72,4.57,0.44,0,1.5,51.18,85.61,243.53,38.5039,-122.8103,34.7,CA,853.48
-120.7103,39.2775,USW00023225,157.85,218.59,177.26,136.02,99.05,15.24,0.13,6.77,8.38,93.51,167.64,366.04,39.2775,-120.7103,1608.1,CA,1446.48
-122.2208,37.7214,USW00023230,65,81.72,54.89,37.97,15.4,1.89,0.14,0.21,2.37,27.91,47.54,133.12,37.7214,-122.2208,1.8,CA,468.16
-121.495,38.5069,USW00023232,72.73,76.33,54.21,35.12,18.16,3.3,0.03,1.45,2.22,25.35,42.77,118.79,38.5069,-121.495,4.6,CA,450.46
-121.6081,36.6636,USW00023233,52.78,53.89,44.12,30.95,6.88,0.82,0.13,1.1,1.61,16.96,21.68,65.69,36.6636,-121.6081,22.6,CA,296.61
-122.3647,37.6197,USW00023234,80.17,94.81,52.09,41.55,9.77,1.12,0.03,0.03,1.68,25.42,47.61,149.73,37.6197,-122.3647,2.4,CA,504.01
-121.2258,37.8892,USW00023237,61.46,53.03,39.08,28.85,8.31,0.88,0.11,0.15,2.51,17.98,34.35,78.55,37.8892,-121.2258,7.9,CA,325.26
-122.3167,37.7333,USW00023239,83.23,100.58,54.35,34.5,16.4,2.13,0.12,0.14,1.33,19.07,48.25,152.65,37.7333,-122.3167,4.9,CA,512.75
-122.0481,37.4058,USW00023244,53.2,67.55,39.09,30.12,7.85,0.95,0.15,0.11,1.68,15.47,28.1,83.18,37.4058,-122.0481,11.9,CA,327.45
-122.055,37.9917,USW00023254,60.06,71.91,37.7,35.79,12.28,0.77,0.03,0.48,0.86,22.84,37.18,112.81,37.9917,-122.055,5.5,CA,392.71
-120.5128,37.2847,USW00023257,59.13,51.97,34.07,29.28,12.17,0.38,0.03,0,2.61,18.23,23.41,60.33,37.2847,-120.5128,46.3,CA,291.61
-120.9506,37.6242,USW00023258,56.61,47.68,33.62,27.05,10.38,0.8,0.23,0.25,2.33,13.91,25.73,72.42,37.6242,-120.9506,22.3,CA,291.01
-121.8453,36.5881,USW00023259,62.49,62.5,49.12,28.19,8,0.72,0.42,0.77,1.77,20.82,29.94,84.92,36.5881,-121.8453,50.3,CA,349.66
-121.4169,38.5556,USW00023271,77.3,77.93,54.39,37.18,18.97,3.3,0.03,0.86,6.81,27.78,42.89,118.66,38.5556,-121.4169,11.6,CA,466.1
-122.4269,37.7706,USW00023272,92.81,111.24,67.42,47.69,14.84,3.04,0.14,0.6,1.59,29.48,59.91,178.86,37.7706,-122.4269,45.7,CA,607.62
-120.4486,34.8994,USW00023273,69.89,63.09,37.79,23.94,9.47,0,0.14,0.09,0.16,20.35,31.59,74.41,34.8994,-120.4486,73.8,CA,330.92
-121.7886,36.9358,USW00023277,68.24,88.82,54.06,34.89,10.55,2.16,0.5,0.57,1.88,26.02,39.58,129.99,36.9358,-121.7886,48.8,CA,457.26
-121.8144,37.6928,USW00023285,52.6,65.1,41.61,32.06,12.44,0.57,0.03,0.18,1.65,23.56,37.71,97,37.6928,-121.8144,119.8,CA,364.51
-121.9239,37.3592,USW00023293,58.41,67.46,39.52,31.83,8.11,0.74,0.03,0.05,1.24,16.06,28.95,71.76,37.3592,-121.9239,15.5,CA,324.16
-124.1603,40.8097,USW00024213,158.56,139.92,123.44,102.88,42.35,19.62,3.87,5,11.78,56.9,124.97,263.39,40.8097,-124.1603,6.1,CA,1052.68
-122.3328,41.3325,USW00024215,154.61,185.05,126.7,90.94,53.38,31.27,3.59,5.99,11.43,67.22,112.1,282.58,41.3325,-122.3328,1077.5,CA,1124.86
-122.2536,40.1519,USW00024216,101.79,98.72,46.72,45.34,23.92,8.63,2.36,0.69,3.09,31.08,61.6,141.5,40.1519,-122.2536,107.6,CA,565.44
-122.2986,40.5175,USW00024257,129.19,143.96,70.03,63.67,35.08,9.53,3.05,2.09,4.36,45.98,83.06,224.13,40.5175,-122.2986,151.5,CA,814.13
-124.1086,40.9781,USW00024283,175.26,156.03,137.21,122.19,48.91,29.44,4.17,8.53,15.62,66.71,146.51,293.3,40.9781,-124.1086,61,CA,1203.88
-119.6289,36.3189,USW00053119,40.21,32.3,23.15,21.42,9.89,1.02,0.25,0.13,1.51,13.8,19.28,47.21,36.3189,-119.6289,75.9,CA,210.17
-116.9158,33.0375,USW00053120,62.45,94.82,32.38,30.78,6.8,0.81,2.23,1.34,2.7,28.23,25.48,71.37,33.0375,-116.9158,424.6,CA,359.39
-117.7333,33.6667,USW00093101,58.95,96.35,29.75,18.99,4.88,0.94,0.48,0.31,4.55,24.96,19.59,74.01,33.6667,-117.7333,116.1,CA,333.76
-117.1333,32.8667,USW00093107,48.06,81.5,21.46,20.16,3.82,0.29,2.66,0.12,1,22.39,23.47,63.02,32.8667,-117.1333,145.4,CA,287.95
-119.2069,34.2008,USW00093110,63.02,76.03,29.13,22.09,4.63,0.69,0.4,0.39,1.59,22.25,20.12,65.04,34.2008,-119.2069,11,CA,305.38
-119.1167,34.1167,USW00093111,49.9,92.45,31.95,22.85,12.71,0.81,0.53,0.26,0.99,12.85,24.86,51.29,34.1167,-119.1167,4,CA,301.45
-117.2,32.7,USW00093112,42.43,55.68,18.59,18.28,3.79,0.46,1.42,0.87,2.18,23.57,18.58,46.67,32.7,-117.2,7.9,CA,232.52
-117.8333,33.7,USW00093114,37.1,81.5,19.08,26.91,4.42,0.43,0.11,0.17,1.21,18.55,20.87,65.56,33.7,-117.8333,18,CA,275.91
-118.2353,34.0511,USW00093134,80.48,107.93,32.7,19.38,5.79,0.44,0,0,2.06,27.61,20.78,87.17,34.0511,-118.2353,70.1,CA,384.34
-116.5053,33.8281,USW00093138,28.74,26.1,6.93,1.61,0.16,0,3.51,1.42,1.38,9.69,11,28.52,33.8281,-116.5053,128.3,CA,119.06
-117.8664,33.68,USW00093184,55.47,75.87,20.74,15.31,4.14,0.33,0.65,0,2.22,26.35,21.69,59.89,33.68,-117.8664,16.5,CA,282.66
-119.7194,36.78,USW00093193,44.51,46.16,34.34,30.99,10.49,0.59,0.24,0.15,0.19,13.05,22.51,64.39,36.78,-119.7194,101.5,CA,267.61
-120.6414,35.2372,USW00093206,96.7,87.22,46.27,31.09,12.27,0.79,0.08,0.2,0.29,31.24,40.32,125.01,35.2372,-120.6414,61,CA,471.48
-120.6283,35.6697,USW00093209,62.23,55.3,35.28,18.05,7.4,0.06,0.2,0.58,0.29,20.49,19.59,64.4,35.6697,-120.6283,246.9,CA,283.87
