X,Y,id,gen,feb,mar,apr,mag,giu,lug,ago,sett,ott,nov,dic,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE,tot_mesi
-116.5097,33.8275,USC00046635,38.79,36.17,20.69,1.47,0.43,0,5.44,4.46,5.71,0.79,2.65,13.35,33.8275,-116.5097,129.5,CA,129.95
-122.1403,37.4436,USC00046646,110.82,111.57,68.57,22.4,17.82,4.33,0,2.18,0.99,15.11,46.61,62.93,37.4436,-122.1403,7.6,CA,463.33
-116.84,33.3781,USC00046657,219.59,231.2,201.39,50.14,22.42,11.83,5.84,30.8,11.91,20.76,58.29,96.11,33.3781,-116.84,1691.6,CA,960.28
-121.6239,39.7536,USC00046685,375.36,318.33,241.1,109.07,80.13,32.98,0.46,6.94,7.5,75.55,144.4,243.84,39.7536,-121.6239,533.4,CA,1635.66
-114.1708,34.2903,USC00046699,31.4,34.83,32.95,5.47,2.58,0.43,10.5,11.37,12.2,3.96,5.43,14.85,34.2903,-114.1708,224.9,CA,165.97
-118.1444,34.1481,USC00046719,145.31,173.7,120.11,27.39,14.1,12.62,2.7,1.52,3.26,19.38,23.19,64.62,34.1481,-118.1444,263.3,CA,607.9
-120.6856,35.6278,USC00046730,108.93,112.04,100.56,15.91,10.19,1.67,0.11,0.38,4.98,14.13,28.21,54.88,35.6278,-120.6856,222.5,CA,451.99
-117.8944,34.5028,USC00046773,41.68,48.62,34.15,7.68,2.01,2.16,5.54,3.84,3.84,2.89,4.92,25.42,34.5028,-117.8944,929.6,CA,182.75
-122.6078,38.2578,USC00046826,158.29,183,108.96,42.84,31.8,7.9,0,2.87,1.56,37.04,81.37,103.71,38.2578,-122.6078,6.1,CA,759.34
-121.1822,36.4817,USC00046926,108.19,119.82,88.7,27.97,21.52,4.15,1.86,0.84,1.36,21.28,33.16,61.3,36.4817,-121.1822,398.4,CA,490.15
-120.6831,35.1597,USC00046943,114.03,140.97,116.34,29.02,17.64,4.7,1.86,3.81,4.43,18.93,37.88,62.09,35.1597,-120.6831,11.9,CA,551.7
-120.8244,38.6956,USC00046960,257.52,215.16,150.96,77.14,68.41,20.22,0.77,2.85,8.23,47.47,99.43,175.63,38.6956,-120.8244,563.9,CA,1123.79
-117.7658,34.0817,USC00047050,101.1,158.34,99.73,34.72,5.71,5.36,0,0,0.9,21.69,25.64,48.83,34.0817,-117.7658,317,CA,502.02
-119.02,36.0678,USC00047077,73.6,60.6,70.07,20.72,9.23,6.22,0.03,0.08,2.12,16.38,22.47,42.08,36.0678,-119.02,119.8,CA,323.6
-120.4719,39.8053,USC00047085,153.19,128.37,103.38,38.14,34.86,18.05,8.86,9.32,12.63,29.93,44.75,107.81,39.8053,-120.4719,1478.3,CA,689.29
-123.1286,39.3619,USC00047109,289.91,227.22,173.49,80.21,64.05,20.12,0.81,3.03,8.51,53.65,127.18,194.7,39.3619,-123.1286,310.3,CA,1242.88
-120.6953,36.1883,USC00047150,153.03,135.42,119.07,28.33,20.45,3.23,3.65,0.36,2.99,25.54,36.36,80.22,36.1883,-120.6953,701,CA,608.65
-116.9081,33.0114,USC00047228,100.85,98.66,101.55,31.93,10.26,3.04,2.26,2.07,6.16,11.95,26.69,36.66,33.0114,-116.9081,448.1,CA,432.08
-117.6525,35.3692,USC00047253,37.48,60.07,34.5,9.46,3.81,1.4,1.73,2.66,9.51,12.01,7.49,20.58,35.3692,-117.6525,1088.1,CA,200.7
-117.1894,34.0528,USC00047306,99.4,107.57,73.13,17.69,10.63,6.7,1.12,1.68,6.1,10.05,16.83,33.99,34.0528,-117.1894,401.7,CA,384.89
-122.2386,37.4767,USC00047339,133.71,125.17,86.25,23.73,19.54,5.64,0,2.78,1.41,23.07,56.96,75.97,37.4767,-122.2386,9.4,CA,554.23
-123.7931,40.0261,USC00047404,430.53,316.34,258.27,127.18,61.31,24.09,0.65,1.16,7.42,69.03,197.52,317.97,40.0261,-123.7931,153.3,CA,1811.47
-122.3772,37.9192,USC00047414,160.61,155.59,83.5,32.83,28.18,9.73,0,3.43,0.67,40.35,75.72,92.29,37.9192,-122.3772,6.1,CA,682.9
-117.3881,33.9511,USC00047470,78.42,85.64,57,13.44,6.21,5.64,1.45,0.51,1.67,5.5,9.21,27.79,33.9511,-117.3881,256,CA,292.48
-117.3614,33.9669,USC00047473,84.98,85.58,58.26,11.73,7.53,5.91,1.12,1.38,2.61,7.07,10.68,29,33.9669,-117.3614,300.5,CA,305.85
-120.2406,39.4317,USC00047641,114.2,161.5,134.03,38.59,55.15,17.87,12.06,9.8,19.91,45.43,73.72,125.63,39.4317,-120.2406,1931.5,CA,807.89
-122.4714,38.5067,USC00047643,234.93,217.8,142.42,47.6,38.37,8.35,0,2.08,0.39,48.24,95.78,151.16,38.5067,-122.4714,68.6,CA,987.12
-121.6656,36.6594,USC00047668,115.64,102.49,77.78,21.58,18.14,3.73,0.03,0.71,1.05,15.57,42.63,56.19,36.6594,-121.6656,13.7,CA,455.54
-120.2189,38.5006,USC00047689,295.17,221.16,186.16,92.3,86.37,30.8,4.54,0.69,15.29,65.89,137.21,153.13,38.5006,-120.2189,1127.8,CA,1288.71
-117.2539,34.1344,USC00047723,116.39,136.11,84.01,21.05,7.91,4.55,0.79,0,4.81,12.53,19.37,40.34,34.1344,-117.2539,347.5,CA,447.86
-122.5053,37.7281,USC00047767,141.89,126.72,70.36,30.38,25.39,9.66,0,3.53,1.25,21.98,59.3,77.86,37.7281,-122.5053,2.4,CA,568.32
-118.1,34.1061,USC00047785,134.37,152.07,97.73,26.59,15.35,9.29,1.84,0.03,2.75,12.89,21.57,47.05,34.1061,-118.1,137.2,CA,521.53
-122.3617,37.3117,USC00047807,194.95,192.73,108.18,50.89,35.8,13.22,1.53,5.77,4.31,33.69,84,121.2,37.3117,-122.3617,83.8,CA,846.27
-116.9583,33.7869,USC00047813,101.88,97.94,63.35,16.26,15.53,4.56,3.29,6.92,11.64,14.39,15.29,31.45,33.7869,-116.9583,475.5,CA,382.5
-121.9239,37.3592,USC00047821,105.27,101.8,74.21,21.3,19.51,6.01,0.39,1.52,1.1,17.86,36.89,59,37.3592,-121.9239,15.5,CA,444.86
-121.0578,37.0533,USC00047846,79.47,74.89,50.01,12.98,23.86,0.72,0.21,0.18,0.16,14.48,25.06,34.86,37.0533,-121.0578,84.4,CA,316.88
-120.665,35.3039,USC00047851,168.25,180.49,131.76,35.44,16.64,5.28,1.24,0.21,7.44,19.53,48.9,87.75,35.3039,-120.665,93.9,CA,702.93
-116.9975,33.0956,USC00047874,101.56,90.2,81.57,24.12,10.74,2.66,5,1.16,5.62,8.4,22.83,32.75,33.0956,-116.9975,128,CA,386.61
-122.5372,37.9983,USC00047880,242.44,244.26,115.58,47.78,34.42,6.12,0,3.46,0.87,34.55,114.39,149.2,37.9983,-122.5372,36.6,CA,993.07
-117.8667,33.7442,USC00047888,106.66,112.94,79.16,16.02,8.15,5.16,1.01,0.03,3.48,9.61,19.88,52.05,33.7442,-117.8667,41.1,CA,414.15
-119.6844,34.4167,USC00047902,152.74,173.76,109.34,23.64,12.45,4.95,1.03,0.67,1.29,24.6,30.81,74.86,34.4167,-119.6844,1.5,CA,610.14
-121.9911,36.9906,USC00047916,232.18,217.24,109.73,49.23,30.53,9.6,0.05,1.92,1.78,33.86,92.63,117.06,36.9906,-121.9911,39.6,CA,895.81
-118.4997,34.0075,USC00047953,107.29,106.55,69.75,19.74,8.47,2.6,0.59,0.18,0.48,10.94,18.55,49.99,34.0075,-118.4997,4.3,CA,395.13
-119.1331,34.3119,USC00047957,120.87,179.77,91.2,20.53,12.99,4.83,0.74,0,1.15,20.37,23.83,67.49,34.3119,-119.1331,72.2,CA,543.77
-122.6978,38.4381,USC00047965,194.05,203.72,124.36,49.56,37.37,10.55,0.05,2.73,3.3,44.08,87.7,117.88,38.4381,-122.6978,53,CA,875.35
-124.1036,40.4831,USC00048045,267.06,226.19,179.91,92.77,60.12,16.59,4.89,2.7,6.02,51.73,141.38,226.89,40.4831,-124.1036,41.5,CA,1276.25
-122.4161,40.7142,USC00048135,360.18,360.82,283.82,118.18,81.67,61.71,1.2,3.05,16.45,103.81,168.81,260.67,40.7142,-122.4161,327.7,CA,1820.37
-124.0728,40.0331,USC00048163,315.57,244.45,192.84,131.65,85.14,30.75,3.07,8.37,14.77,92.69,171.12,312.29,40.0331,-124.0728,75,CA,1602.71
-116.2708,35.9717,USC00048200,20.33,36.68,24.78,7.73,6.05,1.52,7.09,2.34,8.9,2.23,2.88,11.41,35.9717,-116.2708,471.2,CA,131.94
-120.6228,39.5678,USC00048207,406.68,395.38,234.62,104.35,93.73,34.15,4.01,7.3,19.74,112.07,165.68,251.11,39.5678,-120.6228,1292.4,CA,1828.82
-122.4622,38.2994,USC00048351,198.13,198.05,118.18,44.82,37.85,10.58,0.08,3.56,1.85,45.13,83.92,129.31,38.2994,-122.4622,29.6,CA,871.46
-120.3872,37.9672,USC00048353,221.33,175.13,144.84,71.43,55.45,17.12,1.59,0.65,4.67,50.53,73.93,122.75,37.9672,-120.3872,510.5,CA,939.42
-119.6331,37.5072,USC00048380,288.53,233.17,161.87,68.69,57.91,24.54,1.07,0.48,13.67,48.28,92.42,154.14,37.5072,-119.6331,1538.3,CA,1144.77
-123.7275,39.8778,USC00048490,471.4,330.01,247.28,151.14,73.43,26.81,8.05,3.54,9.17,91.81,198.11,340.22,39.8778,-123.7275,260,CA,1950.97
-121.3178,37.9994,USC00048560,118.18,106.73,69.14,25.13,23.88,4.12,0.08,0.51,1.18,29.64,46.53,62.66,37.9994,-121.3178,3.7,CA,487.78
-122.5339,39.5858,USC00048587,148.83,133.98,89.19,34.09,37.52,21.2,2.77,1.32,1.79,26.55,52.69,73.05,39.5858,-122.5339,243.8,CA,622.98
-121.1078,39.5631,USC00048606,496.71,401.79,320.73,150.99,123.63,49.73,0.6,5.08,11.2,104.85,203.21,370.03,39.5631,-121.1078,1160.7,CA,2238.55
-117.19,33.7156,USC00048655,87.17,119.13,55.83,18.41,12.51,1.95,0.46,2.43,1.67,6.83,14.47,24.84,33.7156,-117.19,432.8,CA,345.7
-120.6631,40.4167,USC00048702,64.71,47.12,41.39,15.08,24.83,20.55,7.92,2.25,6.51,23.24,33.5,34.67,40.4167,-120.6631,1275.3,CA,321.77
-119.43,35.1503,USC00048752,31.97,52.15,42.22,11.66,16.02,1.4,2.09,0.11,2.27,4.04,10.79,17.65,35.1503,-119.43,235.6,CA,192.37
-120.1428,39.1678,USC00048758,233.57,180.85,139.98,49.98,45.9,23.54,6.43,8.69,14.23,43.96,85.99,140.03,39.1678,-120.1428,1898.9,CA,973.15
-118.45,35.1333,USC00048826,61.54,78.59,67.03,19.13,14.9,3.23,2.53,1.83,0.42,20,21.61,38.09,35.1333,-118.45,1224.4,CA,328.9
-120.4333,40.8667,USC00048873,38.38,24.44,29.5,22,36.82,25.94,14.34,1.23,6.73,15.83,18.78,32.79,40.8667,-120.4333,1615.4,CA,266.78
-118.8619,36.465,USC00048917,148.77,125.68,123.87,46.9,27.57,13.54,5.33,0,4.11,32.86,50.17,74.54,36.465,-118.8619,347.5,CA,653.34
-120.4992,38.4461,USC00048928,338.08,231.16,193.64,87.1,97.26,27.58,1.19,0.83,11.51,74.46,112,225.14,38.4461,-120.4992,717.8,CA,1399.95
-121.5828,37.7967,USC00049001,86.91,76.97,50.66,16.64,21.64,3.18,0.25,0.51,0.75,21.02,34.8,45.22,37.7967,-121.5828,18.6,CA,358.55
-122.7947,40.7264,USC00049026,195.39,162.6,118.93,64.41,56.49,25.5,4.8,3.12,4.04,43.97,87.67,140.26,40.7264,-122.7947,567.2,CA,907.18
-117.3908,35.7636,USC00049035,17.16,31.28,17.77,3.06,1.87,1.5,1.34,0.66,4.96,1.43,4,9.02,35.7636,-117.3908,516.6,CA,94.05
-120.173,39.3331,USC00049043,192.8,152.79,116.97,50.24,44.5,24.28,5.88,10.76,19.49,38.7,69.6,124.33,39.3331,-120.173,1774.9,CA,850.34
-121.4744,41.96,USC00049053,48,30.39,34.83,25.84,33.93,28.58,8.53,10.31,11.85,16.55,27.97,36.51,41.96,-121.4744,1229.9,CA,313.29
-120.855,37.5006,USC00049073,88.08,84.3,53.75,20.81,22.82,3.15,0.13,0.56,0.12,18.56,25.06,46.48,37.5006,-120.855,35.1,CA,363.82
-117.7539,33.7025,USC00049087,104.62,116.31,84.52,19.36,9.98,5.98,0.42,0.13,5.53,10.15,29.17,52.1,33.7025,-117.7539,71.6,CA,438.27
-116.0369,34.1281,USC00049099,18.03,18.39,14.29,5.38,2.9,0.21,9.38,16.78,14.62,2.42,2.22,9.63,34.1281,-116.0369,602,CA,114.25
-120.0403,38.7086,USC00049105,261.38,255.32,171.79,82.79,84.86,36.35,8.29,19.42,25.97,75.79,130.24,152.81,38.7086,-120.0403,2438.4,CA,1305.01
-120.3211,34.9881,USC00049111,139.17,125.9,108.04,29.33,13.79,4.83,1.17,0.34,3.14,19.76,27.78,60.67,34.9881,-120.3211,177.4,CA,533.92
-123.2103,39.1467,USC00049122,257.46,224.3,159.6,61.33,52.25,14.76,0.18,3.59,3.19,45.29,109.5,177.14,39.1467,-123.2103,193.9,CA,1108.59
-118.4428,34.0697,USC00049152,139.25,172.84,99.79,21.9,11.77,6.84,0.9,0.34,1.47,14.72,23.44,65.51,34.0697,-118.4428,131.1,CA,558.77
-121.9608,38.3956,USC00049200,182.78,165.44,97.01,24.44,30.46,6.2,0,0.51,1.26,30.24,66.02,114.84,38.3956,-121.9608,33.5,CA,719.2
-117.3058,34.535,USC00049325,33.11,41.77,30.01,6.44,5.25,2.9,5.73,2.49,7.45,3.23,5.03,25.21,34.535,-117.3058,871.1,CA,168.62
-120.1858,39.8056,USC00049351,93.03,56.37,52.88,21.8,28.38,21.35,9.31,7.24,14.1,20.13,28.03,55.19,39.8056,-120.1858,1508.8,CA,407.81
-119.2992,36.3283,USC00049367,66.23,54.05,67.15,19.51,11.06,8.11,0,0.25,4.97,19.4,26.82,43.85,36.3283,-119.2992,99.1,CA,321.4
-117.2269,33.2294,USC00049378,103.73,93.76,82.43,19.61,6.67,4.16,2.72,1.08,3.98,8.83,20.83,26.61,33.2294,-117.2269,155.4,CA,374.41
-122.9975,38.7161,USC00049440,280.79,275.72,198.8,64.75,46.4,10.93,0,3.32,3.8,42.42,123.54,195.69,38.7161,-122.9975,68.3,CA,1246.16
-119.3519,35.5892,USC00049452,44.6,46.68,48.86,9.15,8.65,6.45,0.15,0.18,1.19,10.25,15.24,26.14,35.5892,-119.3519,88.7,CA,217.54
-121.7692,36.9308,USC00049473,152.83,162.86,100.36,38.53,23.18,4.15,0.03,1.02,1.01,23.32,66.17,100.45,36.9308,-121.7692,29,CA,673.91
-122.9331,40.7222,USC00049490,199.72,171.22,134.43,69.7,50.77,25.45,4.67,2.45,4.64,49.96,111.71,177.9,40.7222,-122.9331,599.8,CA,1002.62
-122.5281,40.6117,USC00049621,382.4,364.16,286.9,118.29,91.51,48.22,1.65,2.28,14.62,63.5,179.42,251.68,40.6117,-122.5281,394.7,CA,1804.63
-117.1853,36.2656,USC00049671,21.97,42.63,28.1,8.22,9.31,4.32,10.87,5.78,7.3,6.76,6.06,17.57,36.2656,-117.1853,1249.7,CA,168.89
-123.3425,39.4194,USC00049684,337.53,246.87,173.28,80.86,57.7,20.05,1.89,3.48,4.97,61.78,154.54,230.25,39.4194,-123.3425,412.4,CA,1373.2
-121.9683,38.5228,USC00049742,164.21,156.16,98.91,27.97,30.58,6.16,0,0.82,1.07,25.5,58.66,98.61,38.5228,-121.9683,41.1,CA,668.65
-121.7942,38.6828,USC00049781,144.9,141.82,78.31,27.14,24.3,6.05,0,0.56,2.5,24.23,46.21,78.64,38.6828,-121.7942,21,CA,574.66
-122.2567,37.4286,USC00049792,208.74,199.62,103.9,40.47,28.37,7.51,0,4.36,1.14,31.38,82.37,126.15,37.4286,-122.2567,115.8,CA,834.01
-117.6386,34.3617,USC00049822,138.05,172.1,89.17,19.81,24.86,5,10.82,6.91,6.74,24.11,25.94,84.3,34.3617,-117.6386,1828.8,CA,607.81
-119.5897,37.75,USC00049855,244.75,200.12,159.72,62.26,57.64,22.11,12.89,2.06,12.47,56.86,101.19,117.62,37.75,-119.5897,1224.7,CA,1049.69
-122.6408,41.7036,USC00049866,111.59,58.38,45.69,40.96,40.81,32.48,14.67,11,13.7,27.03,62.22,83.26,41.7036,-122.6408,800.1,CA,541.79
-117.6003,34.0561,USW00003102,105.86,111.69,65.29,20.41,7.39,3.31,0.41,0.59,1.09,9.9,14.48,46.21,34.0561,-117.6003,289.3,CA,386.63
-116.1594,33.6267,USW00003104,21.89,20.76,14.88,1.66,0.57,0.36,4.32,3.03,10.07,1.71,1.69,6.4,33.6267,-116.1594,-36,CA,87.34
-118.3411,33.8017,USW00003122,114.73,111.2,85.56,18.14,5.83,4.93,2.06,0,1.32,12.91,18.85,54.39,33.8017,-118.3411,27.4,CA,429.92
-117.1394,32.8158,USW00003131,89.14,75.23,70.08,18.31,3.59,3.58,6.97,0.06,4.2,8.85,17.14,28.38,32.8158,-117.1394,127.1,CA,325.53
-118.2117,34.7411,USW00003159,49.02,61.93,38.89,9.72,2.81,3.28,3.04,0.55,4.3,6.66,6.48,25.66,34.7411,-118.2117,712.6,CA,212.34
-116.4728,32.6233,USW00003164,114.09,105.05,95.7,23.75,6.83,5.32,4.85,11.12,8.23,9.43,17.41,44.27,32.6233,-116.4728,801.6,CA,446.05
-117.9789,33.8719,USW00003166,91.56,113.53,69.58,16.39,5.71,5.66,5.36,0,2.45,9.82,15.75,44.98,33.8719,-117.9789,29.3,CA,380.79
-118.3342,33.9228,USW00003167,92.18,99.45,70.08,18.27,8.83,3.19,0,0,3.2,8.77,20.07,50.24,33.9228,-118.3342,19.2,CA,374.28
-117.4386,33.9519,USW00003171,63.29,96.41,50.93,16.56,1.78,4.39,0.7,0.1,0.1,5.8,13.38,22.35,33.9519,-117.4386,245.4,CA,275.79
-117.2794,33.1281,USW00003177,68.24,70.66,36.5,15.22,7.32,5.44,1.64,0.51,1.91,10.55,19.73,22.48,33.1281,-117.2794,100,CA,260.2
-116.9794,32.5722,USW00003178,71.56,76.12,64.04,21.56,3.77,1.87,1.88,0.78,4.19,9.26,15.95,40.28,32.5722,-116.9794,157,CA,311.26
-117.6361,33.9753,USW00003179,80.84,98.95,51.9,13.1,2.36,5.17,0.94,0.11,1.5,12.97,10.85,18.99,33.9753,-117.6361,198.1,CA,297.68
-119.95,36.3333,USW00023110,51.31,43.7,50.46,10.99,11.62,1.6,0.03,0,2.95,17.7,8.76,22.79,36.3333,-119.95,70.7,CA,221.91
-118.1464,33.8117,USW00023129,96.58,99.06,71.26,16.09,5.05,4.79,0.81,0.03,1.25,11.77,18.38,47.71,33.8117,-118.1464,9.4,CA,372.78
-118.4892,34.2097,USW00023130,89.21,137.52,75.17,18.54,10.16,5.65,0.03,0.8,1.49,10.01,13.27,38.29,34.2097,-118.4892,234.7,CA,400.14
-119.0833,34.2167,USW00023136,99.33,90.44,83.15,20.3,11.09,3.1,0,0,5.18,8.48,22.68,39.04,34.2167,-119.0833,23.5,CA,382.79
-118.3575,34.2006,USW00023152,117.4,158.2,109.74,25.52,14.87,7.2,0.66,0.38,1.38,13,17.64,59.29,34.2006,-118.3575,225.9,CA,525.28
-119.0542,35.4344,USW00023155,41.92,43.94,44.05,10.98,5.43,2.62,0.08,0.03,1.39,8.37,13.08,25.98,35.4344,-119.0542,149,CA,197.87
-116.9814,33.9286,USW00023156,135.18,147.01,100.86,25.88,19.5,9.27,9.78,8.79,13.51,15.74,23.65,41.11,33.9286,-116.9814,789.7,CA,550.28
-118.3581,37.3711,USW00023157,25.7,31.63,23.7,4.36,5.21,5.91,1.9,1.52,5.69,6.89,3.19,11.19,37.3711,-118.3581,1250.3,CA,126.89
-114.7142,33.6186,USW00023158,17.55,22.54,16.53,3.71,1.08,0.03,6.66,13.35,14.63,1.15,3.06,12.79,33.6186,-114.7142,120.4,CA,113.08
-116.7858,34.8536,USW00023161,18.79,22.74,16.52,4.25,0.94,2.23,10.96,3.44,8.81,2.37,2.46,10.93,34.8536,-116.7858,584.3,CA,104.44
-118.3889,33.9381,USW00023174,100.31,103.97,68.06,17.5,8.24,5.12,1.39,0.08,1.03,8.6,21.47,52.38,33.9381,-118.3889,29.6,CA,388.15
-114.6189,34.7675,USW00023179,22.89,25.05,21.72,2.63,3.38,1.68,4.2,5.1,15.76,4.36,5.7,11.6,34.7675,-114.6189,271.3,CA,124.07
-118.0836,34.6294,USW00023182,27.66,60.8,41.34,4.07,4.58,4.47,2.51,1.45,2.77,5.48,4.88,15.43,34.6294,-118.0836,769.3,CA,175.44
-118.7242,34.7436,USW00023187,79.78,112.64,72.02,15.8,10.57,5.42,2.73,0.61,5.11,8.71,19.24,60.51,34.7436,-118.7242,1374.6,CA,393.14
-117.1831,32.7336,USW00023188,75.31,72.22,64.78,15.58,3.76,2.68,1.72,0.22,3.09,8.63,13.89,24.67,32.7336,-117.1831,4.6,CA,286.55
-119.8425,34.4258,USW00023190,108.29,155.67,108.77,23.55,13.78,3.22,1.89,0.91,1.64,10.64,28.79,73.83,34.4258,-119.8425,2.7,CA,530.98
-122.8103,38.5039,USW00023213,220.39,193.54,134.48,50.76,39.4,10.82,0.03,0.13,3.03,39.8,100.24,119.32,38.5039,-122.8103,34.7,CA,911.94
-120.7103,39.2775,USW00023225,396.92,339.98,229.54,128.13,122.78,57.21,1.57,7.71,13.38,84.79,168.36,262.73,39.2775,-120.7103,1608.1,CA,1813.1
-122.2208,37.7214,USW00023230,123.84,122.61,83,24.02,26.22,12.08,0.07,1.78,2.57,25.86,53.2,82.09,37.7214,-122.2208,1.8,CA,557.34
-121.495,38.5069,USW00023232,127.12,115.61,68.17,22.24,24.12,9.28,0,1.17,1.36,19.22,43.8,68.58,38.5069,-121.495,4.6,CA,500.67
-121.6081,36.6636,USW00023233,100.76,86.97,63.91,20.88,15.16,2.88,0.1,0.75,0.69,14.38,36.82,47.9,36.6636,-121.6081,22.6,CA,391.2
-122.3647,37.6197,USW00023234,143.21,136.08,79.46,28.53,19.5,4.79,0,2.76,1.45,21.16,54.36,82.69,37.6197,-122.3647,2.4,CA,573.99
-121.2258,37.8892,USW00023237,88.9,89.3,53.3,23.73,23.95,3.04,0.05,0.23,1.02,21.14,38.53,46.21,37.8892,-121.2258,7.9,CA,389.4
-122.3167,37.7333,USW00023239,142.88,137.56,72.8,29.75,28.97,6.08,0.11,2.13,1.93,23.12,61.16,80.08,37.7333,-122.3167,4.9,CA,586.57
-122.0481,37.4058,USW00023244,88.32,101.14,64.9,20.58,18.75,5.04,0.05,2.1,1.16,17.57,42.54,58.34,37.4058,-122.0481,11.9,CA,420.49
-122.055,37.9917,USW00023254,116.35,105,64.03,21.16,18.37,5.06,0,0,1.01,19.1,36.32,72.88,37.9917,-122.055,5.5,CA,459.28
-120.5128,37.2847,USW00023257,92.02,78.27,58,24.39,31.64,0,0,0,0.89,33.13,26.48,40.13,37.2847,-120.5128,46.3,CA,384.95
-120.9506,37.6242,USW00023258,89.82,84.14,50.35,22.25,31.02,6.99,0.1,0.4,0.49,17.2,25.71,44.66,37.6242,-120.9506,22.3,CA,373.13
-121.8453,36.5881,USW00023259,116.6,92.08,73.78,20.7,18.57,5.64,0.94,0.13,2.4,17.58,43.15,74.21,36.5881,-121.8453,50.3,CA,465.78
-121.4169,38.5556,USW00023271,137.34,122.22,77.02,29.01,28.47,7.98,0.03,0.57,1.79,21.96,49.91,72.95,38.5556,-121.4169,11.6,CA,549.25
-122.4269,37.7706,USW00023272,156.13,142.36,76.83,33.43,27.98,5.43,0.08,3.31,3.05,25.98,82.64,88.34,37.7706,-122.4269,45.7,CA,645.56
-120.4486,34.8994,USW00023273,88.37,112.28,93.3,25.66,12.07,2.9,2.06,0.24,3.33,10.8,32.12,42.98,34.8994,-120.4486,73.8,CA,426.11
-121.7886,36.9358,USW00023277,131.37,145.27,81.32,22.39,20.22,6.91,0.3,8.05,2.24,22.28,57,68.09,36.9358,-121.7886,48.8,CA,565.44
-121.8144,37.6928,USW00023285,106.33,98.85,61.04,20.96,22.29,3.86,0,0.38,3.32,21.32,43.31,62.32,37.6928,-121.8144,119.8,CA,443.98
-121.9239,37.3592,USW00023293,107.64,90.34,56.55,23.86,13.24,5.39,0.29,2.63,1.05,19.91,39.68,49.23,37.3592,-121.9239,15.5,CA,409.81
-124.1603,40.8097,USW00024213,197.32,159.94,137.84,90.27,48.05,19.43,5.59,5.86,12.91,47.44,135.93,187.42,40.8097,-124.1603,6.1,CA,1048
-122.3328,41.3325,USW00024215,250.06,226.04,163.81,78.7,65.03,38.02,9.63,8.8,10.9,38.82,122.39,176.4,41.3325,-122.3328,1077.5,CA,1188.6
-122.2536,40.1519,USW00024216,168.38,150.57,97.14,42.39,43.63,17.39,2.76,3.85,3.22,30.88,61.19,86.18,40.1519,-122.2536,107.6,CA,707.58
-122.2986,40.5175,USW00024257,207.76,183.51,134.33,64.33,64.54,24.54,1.58,4.69,14.01,57.98,93.59,129.96,40.5175,-122.2986,151.5,CA,980.82
-124.1086,40.9781,USW00024283,214.28,189.94,153.21,97.18,70.28,26.96,5.03,9.37,11.41,57.84,156.17,203.24,40.9781,-124.1086,61,CA,1194.91
-119.6289,36.3189,USW00053119,40.47,45.34,55.44,16.89,22.15,24.73,0,0.03,0.63,13.94,19.14,29,36.3189,-119.6289,75.9,CA,267.76
-116.9158,33.0375,USW00053120,85.3,115.43,84.47,28.68,8.99,3.73,8.84,2.8,4.19,10.94,24.52,56.07,33.0375,-116.9158,424.6,CA,433.96
-117.7333,33.6667,USW00093101,103.19,127.53,91.01,17.01,6.5,6.33,1.04,0.34,2.56,12.1,23.94,54.81,33.6667,-117.7333,116.1,CA,446.36
-117.1333,32.8667,USW00093107,74.16,83.63,64.71,18.21,5.73,3.13,2.41,0.29,4.52,9.85,18.16,27.61,32.8667,-117.1333,145.4,CA,312.41
-119.2069,34.2008,USW00093110,95.64,133.63,110.5,17.85,14.29,2.98,1.44,3.02,4.87,6.37,27.09,51.62,34.2008,-119.2069,11,CA,469.3
-119.1167,34.1167,USW00093111,91.73,120.23,77.03,23.3,7.04,2.9,1.84,0.19,2.26,7.26,20.9,49.74,34.1167,-119.1167,4,CA,404.42
-117.2,32.7,USW00093112,60.14,63.71,64.04,14.35,4.21,2.28,0.91,0.48,3.12,10.09,13.77,23.16,32.7,-117.2,7.9,CA,260.26
-117.8333,33.7,USW00093114,94.2,100.41,71.24,18.81,6.47,5.77,1.32,0.31,4.21,6.86,15.23,41.16,33.7,-117.8333,18,CA,365.99
-118.2353,34.0511,USW00093134,109.69,121.95,88.63,19.1,9.36,6.1,0.59,0.18,1.78,8.8,17.23,48.11,34.0511,-118.2353,70.1,CA,431.52
-116.5053,33.8281,USW00093138,33.73,36.83,18.85,2.24,1.66,0,10.18,3,4,3.71,2.18,21.14,33.8281,-116.5053,128.3,CA,137.52
-117.8664,33.68,USW00093184,89,86.94,54.41,11,6.7,0.47,2.49,0.82,2.8,12.3,19.41,36.2,33.68,-117.8664,16.5,CA,322.54
-119.7194,36.78,USW00093193,73.17,68.58,62.09,18.7,11.7,12.83,0.59,0.03,2.08,21.7,21.11,36.43,36.78,-119.7194,101.5,CA,329.01
-120.6414,35.2372,USW00093206,118.78,161.44,106.42,35.74,12.21,2.64,2.06,4.27,4.03,21.32,33.99,70.37,35.2372,-120.6414,61,CA,573.27
-120.6283,35.6697,USW00093209,94.92,90.78,89.19,12.51,10.91,1.41,0,0,4.15,13.44,21.72,47.09,35.6697,-120.6283,246.9,CA,386.12
