STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USC00042214,8.3750,8.7300,10.0970,10.9410,13.4900,15.4710,17.1250,16.7200,15.8690,13.4880,10.6870,7.9870,USC00042214,34.0053,-118.4136,21,CA
USC00042239,-1.3500,-0.9910,0.1510,1.1770,4.9300,8.8630,14.2790,12.0810,8.6410,4.1100,-0.0140,-1.7320,USC00042239,32.9897,-116.5872,1414,CA
USC00042294,3.6310,5.1780,6.4470,7.4150,10.8940,13.0670,13.9950,13.0020,12.0050,9.4170,6.3990,4.1360,USC00042294,38.535,-121.7761,18,CA
USC00042319,4.7020,7.6960,12.4870,15.7530,23.0420,27.5190,32.3380,29.6390,23.7200,16.5480,9.1470,3.5100,USC00042319,36.4622,-116.8669,-59,CA
USC00042331,-6.7360,-4.4260,-1.2150,1.5850,7.4850,13.0080,14.6660,14.1280,9.4020,3.4500,-2.4700,-8.0220,USC00042331,37.3739,-117.9803,1593,CA
USC00042338,0.2890,1.4840,2.7950,1.1080,7.5090,11.6440,17.0430,15.0140,12.5080,7.7240,5.0470,0.6260,USC00042338,39.3,-120.8333,1358,CA
USC00042402,0.2480,0.5470,2.0480,2.9270,7.5490,10.6750,14.0770,12.9390,10.4420,7.0020,2.6120,0.4130,USC00042402,39.8717,-121.6108,826,CA
USC00042456,0.8430,1.4790,2.8840,4.0460,8.0740,10.9800,13.6060,12.4120,9.9590,6.5030,3.0800,1.0070,USC00042456,39.3575,-121.2011,500,CA
USC00042467,-8.7930,-7.9960,-6.2990,-3.8690,0.0860,3.1260,6.2790,5.0300,1.6630,-2.0580,-4.7130,-7.9750,USC00042467,39.3239,-120.2331,1810,CA
USC00042500,-1.8360,-1.1700,-0.0210,1.2750,5.2630,7.9610,10.9450,9.5850,6.8430,3.6670,0.3430,-1.4580,USC00042500,39.5633,-120.8239,889,CA
USC00042506,-5.1650,-3.6670,-1.4220,0.1230,4.1570,7.4920,10.4500,8.9930,5.7330,1.6080,-2.4970,-4.5650,USC00042506,39.9717,-120.0828,1338,CA
USC00042574,-0.8360,-0.4630,0.9620,2.1680,6.6570,10.2650,12.2090,10.5380,7.7100,4.1870,1.4040,-0.4940,USC00042574,41.1833,-122.2736,661,CA
USC00042598,7.8990,9.0680,12.4780,14.7020,21.0480,25.5670,29.0130,27.4190,24.0910,18.1030,12.3530,7.3840,USC00042598,33.8089,-115.4508,297,CA
USC00042640,-0.4250,1.1830,2.7210,4.2310,8.3060,12.2480,15.3540,12.8570,10.6080,6.1600,2.7080,0.6010,USC00042640,39.3592,-122.5178,367,CA
USC00042671,-4.7110,-5.2890,-4.3620,-3.0750,1.6060,5.8410,11.2780,9.5690,7.2650,2.1690,-2.6570,-5.0010,USC00042671,38.7833,-120.0333,2240,CA
USC00042706,5.3070,6.0840,8.2640,9.7310,12.8450,14.7270,17.0070,17.5540,15.8210,12.7500,8.5570,4.9260,USC00042706,32.8139,-116.975,123,CA
USC00042709,3.4050,4.1800,4.8640,6.0390,9.0490,11.0910,13.9080,11.8470,12.2030,10.2060,6.1660,4.8280,USC00042709,32.8839,-116.8164,183,CA
USC00042713,5.9050,7.7080,10.7610,12.9770,17.7990,21.5840,26.2820,25.8120,22.4910,16.2330,10.5720,5.7090,USC00042713,32.7669,-115.5617,-9,CA
USC00042728,0.2980,1.3140,3.1830,3.9840,7.3890,10.0940,14.4700,12.1330,9.9380,7.2450,3.6550,1.2410,USC00042728,38.3306,-120.6706,218,CA
USC00042771,-0.6330,0.9370,3.4810,4.7020,10.7650,14.3650,17.9820,16.1240,12.8220,7.7920,2.8810,-0.5420,USC00042771,34.5892,-117.6303,899,CA
USC00042805,3.6770,4.5410,5.9950,7.8080,10.9820,13.4240,16.7250,16.5020,14.7870,11.2980,6.6910,3.3180,USC00042805,33.6692,-117.3319,392,CA
USC00042863,5.7370,6.3300,7.9670,9.7300,12.1820,14.4680,16.9400,16.8390,15.8230,12.4350,8.8630,5.2630,USC00042863,33.1211,-117.0883,183,CA
USC00042934,3.9470,5.5660,6.5170,7.2890,10.5170,12.7890,13.9320,13.4480,12.6430,10.2520,6.9420,4.5000,USC00042934,38.2736,-122.0678,12,CA
USC00042941,2.2520,2.8040,5.4390,6.3610,11.6530,16.4560,20.0890,19.0140,16.2760,10.8160,6.1320,2.0730,USC00042941,34.705,-118.4242,933,CA
USC00043083,2.9960,4.6820,6.3820,8.1380,12.2310,14.9350,18.2170,16.6810,14.3970,10.1990,5.4260,3.4030,USC00043083,36.3642,-120.1561,87,CA
USC00043113,3.7750,5.9010,6.5670,7.9240,11.5740,14.4310,16.3380,15.2040,14.2600,11.8270,7.0200,4.6230,USC00043113,38.7,-121.1667,107,CA
USC00043157,-4.9380,-3.8830,-1.5970,0.0460,4.3260,7.6250,12.1430,10.3930,6.1240,1.6020,-2.5370,-4.9370,USC00043157,41.52,-120.09,1442,CA
USC00043161,3.9430,4.3770,4.4530,5.0100,6.7210,8.5140,9.2140,9.2140,8.6010,7.3220,5.4890,4.7820,USC00043161,39.5092,-123.7567,38,CA
USC00043191,5.4390,5.8420,5.6620,5.6600,6.9520,7.9320,9.3260,9.4890,8.8910,8.2040,6.7660,6.3870,USC00043191,38.515,-123.2447,34,CA
USC00043244,5.1820,6.7240,7.6370,8.5170,10.8130,12.5410,13.7990,13.7520,12.9620,10.5950,7.7200,6.1870,USC00043244,37.5422,-122.0158,12,CA
USC00043256,3.0970,5.0430,6.9770,8.7890,13.3720,16.5650,19.9590,18.6570,16.0680,11.5500,6.7860,3.7660,USC00043256,36.7525,-119.7017,100,CA
USC00043261,3.5320,5.0010,5.8620,6.0300,10.3620,13.4170,17.3120,15.7270,13.5300,10.0860,6.2700,3.7020,USC00043261,36.9969,-119.7072,125,CA
USC00043417,3.3830,5.0040,5.8470,6.7600,9.6130,11.3960,12.7370,12.3690,11.1950,9.0530,5.6400,3.9100,USC00043417,37.0067,-121.5633,59,CA
USC00043463,-1.8590,-0.9410,0.3760,1.4240,4.9420,7.6300,11.9490,10.1180,7.4140,3.5820,0.3830,-1.8730,USC00043463,35.7269,-118.7006,957,CA
USC00043489,8.8870,9.2830,11.0370,13.7760,19.0230,23.2490,28.5130,26.9330,23.5500,17.8910,12.4720,7.9920,USC00043489,32.8833,-114.8667,148,CA
USC00043551,-3.2460,-3.5210,-2.5970,-1.8020,3.5040,7.7050,12.0720,10.8180,8.2830,3.6560,0.2130,-3.3340,USC00043551,36.7394,-118.9631,2012,CA
USC00043573,0.3800,1.1500,2.5450,3.7180,8.2370,11.4880,14.9600,13.4070,10.7380,6.4610,2.9000,0.8050,USC00043573,39.2042,-121.0681,732,CA
USC00043578,2.2530,3.1290,3.6900,4.2110,6.4660,8.1640,9.3780,9.1010,7.5250,5.6860,4.1160,2.9150,USC00043578,38.4306,-122.8647,61,CA
USC00043647,3.6520,3.4730,4.0480,4.9700,7.7620,10.1510,11.6240,11.3860,9.5720,6.3270,4.6580,4.1720,USC00043647,40.4864,-123.9089,126,CA
USC00043669,-1.1020,-0.2880,1.1930,2.4410,6.7260,9.7360,13.5330,11.9180,9.2340,4.9600,1.1200,-0.8790,USC00043669,37.8444,-120.2258,853,CA
USC00043710,0.3300,1.0060,4.0740,6.2090,11.6390,15.8830,20.3860,18.1040,14.3800,9.3280,3.7920,-0.0420,USC00043710,36.1389,-117.9528,1166,CA
USC00043714,5.4190,5.5810,5.5260,6.0790,8.2090,9.6560,11.3080,11.5580,9.4950,8.0440,6.7970,6.0860,USC00043714,37.4725,-122.4433,8,CA
USC00043747,2.6560,4.3070,6.4180,8.1050,12.9210,15.9170,18.8350,17.0370,14.2870,9.7560,5.3840,3.0010,USC00043747,36.3158,-119.6369,72,CA
USC00043824,-5.1730,-4.7550,-3.1610,-1.5620,2.8420,5.5790,8.0260,5.9060,2.1780,-1.6520,-3.5040,-4.8770,USC00043824,40.9317,-121.5433,919,CA
USC00043855,3.2770,4.3120,7.1560,9.3710,15.3930,19.3970,24.6050,23.0660,18.7510,12.3450,6.9560,2.7180,USC00043855,33.7044,-115.6289,418,CA
USC00043875,3.7120,4.6250,5.7020,6.4150,9.5680,12.4440,12.4710,12.1770,10.8410,8.7980,5.9460,4.2710,USC00043875,38.6175,-122.8731,33,CA
USC00043896,3.1870,4.0780,5.6950,6.6900,9.8300,12.2960,15.8380,15.5350,13.6720,9.6060,5.7850,2.9960,USC00043896,33.7381,-116.8939,552,CA
USC00043914,-2.3000,-1.3530,0.0080,0.9470,4.0360,6.3950,11.1380,10.0140,6.4390,2.9370,-0.8230,-2.8420,USC00043914,33.2372,-116.7614,823,CA
USC00043939,-0.2850,0.0940,1.4440,2.9540,7.5990,11.2810,15.2560,13.9420,11.2580,6.5550,2.6320,-0.2830,USC00043939,37.9614,-119.7831,1180,CA
USC00044025,3.5290,4.9900,5.6650,6.8560,9.1430,10.9660,12.1550,12.1850,11.2640,8.8570,5.6640,3.7640,USC00044025,36.8483,-121.4214,84,CA
USC00044176,-4.7960,-4.8110,-4.1010,-2.6580,1.8050,5.3760,9.8000,8.7740,5.9660,2.0870,-1.2960,-3.8060,USC00044176,37.2275,-119.2206,2140,CA
USC00044211,-1.9300,-2.0180,-0.8500,0.7560,5.0170,8.5280,13.2910,12.4610,9.3680,4.6790,0.7820,-2.1220,USC00044211,33.7572,-116.7067,1640,CA
USC00044223,5.0140,6.5600,9.7830,11.8910,16.4810,20.2230,24.3890,23.9310,21.1770,15.1010,9.0230,4.5340,USC00044223,32.8489,-115.5667,-20,CA
USC00044232,-1.8930,-0.4680,2.6090,5.1440,11.4660,16.3090,19.6790,17.5840,13.8560,7.8010,2.2550,-2.3440,USC00044232,36.7981,-118.2036,1204,CA
USC00044259,7.0770,8.2890,12.7630,15.6410,20.1650,23.2720,27.4670,27.2380,23.3920,17.3820,11.7690,6.5800,USC00044259,33.7086,-116.2153,-6,CA
USC00044278,-0.5530,0.9260,4.0350,6.4730,12.5870,16.8320,20.2250,18.8010,14.6890,8.8690,3.5670,-0.9470,USC00044278,35.6514,-117.8214,741,CA
USC00044297,8.3720,9.7130,12.9150,15.2650,21.6050,25.5710,29.1650,27.5530,23.6130,17.5260,12.1100,7.3730,USC00044297,34.1472,-115.1219,281,CA
USC00044374,-4.8710,-4.7620,-3.3210,-1.5250,2.5830,5.4190,9.9470,8.4160,5.1090,0.9190,-3.2190,-5.5050,USC00044374,41.2683,-120.2947,1646,CA
USC00044500,4.9940,5.7940,6.5550,7.0600,9.3030,11.0800,11.6690,11.6030,10.9540,9.5500,7.3030,5.7160,USC00044500,37.9569,-122.5439,44,CA
USC00044523,-0.4060,0.2710,2.1580,4.0430,8.5880,12.8630,16.9300,15.2260,11.7770,7.3760,2.8620,0.0830,USC00044523,35.7831,-118.4389,824,CA
USC00044555,2.6030,4.1330,4.9980,5.8590,8.3030,10.0890,11.9040,11.6070,10.1210,7.4830,4.6610,3.3330,USC00044555,36.2069,-121.1378,98,CA
USC00044577,2.5230,2.0680,2.9470,3.8640,6.5580,8.6600,10.3120,10.5130,8.4120,5.4780,3.6050,2.6650,USC00044577,41.5786,-124.0747,9,CA
USC00044647,6.0450,6.7460,8.6670,9.2290,12.3300,14.2920,15.9270,15.6910,14.6480,12.1110,8.6890,5.8760,USC00044647,33.5453,-117.7814,13,CA
USC00044671,-1.7550,-1.8810,-0.5670,1.0820,5.8680,9.7550,14.4350,13.9110,10.5240,5.1800,1.4770,-1.8340,USC00044671,34.2467,-117.1883,1587,CA
USC00044712,3.7780,5.6170,6.9520,8.0150,11.9290,15.0950,15.8050,14.5000,13.4460,10.3240,7.0010,4.4290,USC00044712,38.4919,-122.0039,58,CA
USC00044713,-4.2740,-4.1820,-2.7020,-1.4430,2.3840,5.7310,9.7900,8.0840,6.1180,2.3800,-1.4830,-4.0040,USC00044713,39.3183,-120.6392,1572,CA
USC00044735,7.8080,7.9980,9.8120,10.9500,13.4060,15.3540,17.5330,17.8180,16.6230,13.6980,10.7210,7.5020,USC00044735,32.7675,-117.0233,162,CA
USC00044838,-4.5770,-4.2020,-2.4840,-1.1190,3.6350,6.7480,11.4700,10.1440,6.7420,1.7320,-2.6370,-5.0830,USC00044838,41.7019,-121.5011,1454,CA
USC00044881,-7.4910,-5.9120,-3.0270,-0.4920,4.1130,8.5480,12.6030,10.7730,6.7970,1.7240,-2.4310,-5.8680,USC00044881,37.9567,-119.1194,2072,CA
USC00044890,3.3210,5.2230,6.5470,7.6600,11.9420,14.9010,18.4630,16.6280,14.1770,9.9490,6.2410,3.3840,USC00044890,36.3817,-119.0264,156,CA
USC00044957,2.1350,3.6790,5.5210,7.3150,11.3890,14.5240,18.0830,16.0600,13.0090,8.8400,4.9150,2.1350,USC00044957,36.2033,-119.0545,133,CA
USC00044997,3.6520,5.0640,6.2790,7.1800,10.2070,12.3260,14.1030,13.6010,12.5740,9.8030,6.3380,4.6230,USC00044997,37.6922,-121.7692,146,CA
USC00045026,-8.7170,-7.7010,-6.1170,-4.1310,0.6170,4.2250,8.1460,6.5250,3.5600,-0.6650,-4.3300,-8.0610,USC00045026,36.6044,-118.7325,2053,CA
USC00045032,3.2760,4.4790,5.9490,7.2770,10.6980,13.1500,14.5970,13.5830,12.5610,9.3810,5.4960,3.6510,USC00045032,38.1061,-121.2878,12,CA
USC00045064,5.8750,6.6620,7.4010,7.9090,9.9450,11.4170,12.7600,12.9030,12.0650,10.1530,8.1710,6.1770,USC00045064,34.6539,-120.4514,29,CA
USC00045118,3.7210,5.7210,7.4730,8.5590,13.0060,15.5680,17.9690,16.5900,15.2030,11.0480,7.0780,4.0350,USC00045118,37.0564,-120.8667,37,CA
USC00045120,3.9190,5.9500,7.5570,8.9010,12.9330,15.9720,18.7150,17.2300,15.9640,12.0820,7.5680,4.3740,USC00045120,36.9897,-120.9297,124,CA
USC00045123,3.2520,4.8110,5.7310,6.5340,9.4430,11.3140,13.4550,12.8710,11.4140,9.0050,5.7480,4.4930,USC00045123,37.2319,-121.9592,111,CA
USC00045233,2.9050,4.0740,5.7920,7.5030,11.8280,14.8480,17.9120,16.3950,13.8170,9.0400,5.0430,2.9760,USC00045233,36.9539,-120.0378,82,CA
USC00045280,-9.6820,-8.6070,-6.8530,-4.1890,0.7040,4.8750,8.8140,7.0480,3.2230,-1.7590,-5.2400,-8.1020,USC00045280,37.6478,-118.9617,2379,CA
USC00045311,-5.9340,-5.7740,-4.5270,-3.1580,1.5860,4.8460,7.9950,6.7330,4.0870,0.3390,-2.8240,-5.8870,USC00045311,40.5411,-121.5767,1753,CA
USC00045360,2.4530,2.9510,4.2490,5.2490,8.8900,11.7710,13.6390,12.6270,11.3780,8.1930,4.9750,3.1130,USC00045360,38.4917,-122.1242,146,CA
USC00045378,2.6670,3.8950,5.3050,5.8100,8.3420,10.4110,11.0920,10.7050,9.9900,7.6820,4.8260,2.8250,USC00045378,38.0131,-122.1142,12,CA
USC00045385,3.9500,5.8110,7.3330,8.4340,12.7790,15.8260,18.1740,16.4730,14.6360,10.8750,7.1130,4.8740,USC00045385,39.1458,-121.5853,17,CA
USC00045449,-3.6430,-3.3770,-2.4680,-0.7650,4.0290,6.6400,9.8570,8.2640,5.0680,1.0810,-1.2000,-3.3440,USC00045449,41.2514,-122.1383,1000,CA
USC00045502,4.6370,6.0890,10.0880,12.5240,17.9320,21.1250,25.6550,24.7150,21.2590,15.0350,9.0900,4.0550,USC00045502,33.5714,-116.0767,-55,CA
USC00045532,2.3830,3.7180,5.3030,7.1650,11.6800,14.3730,17.3080,15.6640,13.2290,9.2230,5.1170,2.9850,USC00045532,37.2858,-120.5117,47,CA
USC00045679,-5.1940,-4.7400,-3.8870,-2.5040,1.2850,4.1130,6.8530,5.2130,3.0930,-0.0820,-2.3530,-4.3000,USC00045679,40.3458,-121.6092,1486,CA
USC00045721,4.3560,4.0890,7.0640,8.5350,15.1460,20.1300,23.6810,22.1700,19.4280,13.4750,8.1320,3.5850,USC00045721,34.9436,-115.5469,1326,CA
USC00045756,0.6820,2.3290,4.7540,6.7540,13.2390,18.6180,22.3220,19.6090,15.7350,10.1850,4.5790,0.7830,USC00045756,35.0492,-118.1619,834,CA
USC00045790,8.1460,8.6110,9.7880,10.9310,13.7400,15.9310,18.2480,17.6510,16.6560,14.1020,11.1480,7.4790,USC00045790,34.0192,-118.1053,75,CA
USC00045795,6.1920,6.8960,7.2210,7.3070,8.8230,10.0240,11.1780,11.6530,11.2400,10.0810,8.4670,6.8210,USC00045795,36.5903,-121.91,117,CA
USC00045802,5.5100,6.7030,7.4780,8.1730,9.9150,11.2320,12.3610,12.6480,11.8720,10.1610,7.9710,6.2560,USC00045802,36.5928,-121.8556,37,CA
USC00045866,7.4760,7.7200,8.2410,8.1830,9.9310,11.1430,12.5580,12.6470,12.0140,11.0720,9.4720,7.4680,USC00045866,35.3672,-120.8456,35,CA
USC00045915,4.8300,4.6480,5.9260,5.4520,9.8420,12.7040,16.5220,15.2780,14.1450,10.6930,7.4080,4.3150,USC00045915,37.8792,-121.9303,661,CA
USC00045933,3.0700,2.3910,3.8450,3.5820,9.2680,13.2690,19.0680,17.9010,15.3250,10.3940,5.9660,2.4810,USC00045933,37.3436,-121.6425,1282,CA
USC00046006,2.7490,1.6430,3.7550,4.2590,9.8040,13.8750,18.5920,17.6410,15.1190,10.0800,5.9440,2.3190,USC00046006,34.2308,-118.0711,1740,CA
USC00046074,3.8990,5.1210,6.0290,6.5880,9.6960,11.8020,12.9060,12.5340,11.2560,9.1900,6.2630,4.8210,USC00046074,38.2778,-122.2647,11,CA
USC00046136,1.6670,1.9790,3.1310,3.6050,8.4980,12.1370,15.8670,14.7270,12.8970,8.4510,4.5440,1.6600,USC00046136,39.2467,-121.0008,848,CA
USC00046144,6.0440,7.6000,8.7710,9.5390,11.7710,13.3720,14.3570,14.4750,14.0790,11.9310,9.1120,6.5070,USC00046144,37.5147,-122.0325,3,CA
USC00046154,0.0350,0.9890,2.2080,3.4170,7.7390,10.8060,14.2070,12.8910,10.4110,6.1540,2.5430,0.3630,USC00046154,34.9456,-119.6828,658,CA
USC00046161,7.3160,7.0870,8.5060,8.5700,11.8400,14.5020,17.8240,17.2280,16.3700,13.1160,10.1730,6.8320,USC00046161,34.3933,-118.5939,538,CA
USC00046168,2.6420,4.2950,5.7870,6.6770,10.7090,13.8560,16.3510,15.1320,13.1480,9.3320,5.4570,3.7150,USC00046168,37.2811,-121.0178,27,CA
USC00046172,0.3420,1.2740,3.8050,6.3520,9.8340,12.5000,15.6490,14.6740,11.5760,8.0790,4.0350,1.5450,USC00046172,37.95,-120.5333,236,CA
USC00046174,3.3990,4.7240,6.1170,7.2450,11.5910,14.9980,19.0860,17.6820,15.3950,11.0420,7.1170,3.8640,USC00046174,38.0047,-120.4864,293,CA
