STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USC00046168,1.9410,3.6580,5.6380,7.5900,10.5350,13.2750,15.3220,14.8210,12.9180,9.4100,4.7490,1.7830,USC00046168,37.2811,-121.0178,27,CA
USC00046172,0.4160,1.5550,4.1530,6.1420,8.6230,12.5490,14.7320,14.4040,11.7920,8.0280,3.6120,0.4180,USC00046172,37.95,-120.5333,236,CA
USC00046174,3.2650,4.7130,5.9780,7.8320,11.0470,14.6640,18.0170,17.2870,14.6740,10.9080,5.9610,3.2260,USC00046174,38.0047,-120.4864,293,CA
USC00046175,9.1250,9.9700,10.7390,12.5560,14.4420,16.0380,17.8600,18.1580,17.5580,15.2890,11.5610,8.8250,USC00046175,33.6025,-117.8803,3,CA
USC00046263,6.6360,7.3250,8.7880,10.5320,13.0110,15.0460,17.3420,17.5640,16.6740,12.7960,9.0520,6.6880,USC00046263,34.2447,-118.525,289,CA
USC00046336,6.2510,7.8470,9.0320,10.0910,11.2290,12.7750,13.4590,14.1410,14.0120,12.4720,9.3040,6.4070,USC00046336,37.7983,-122.2642,9,CA
USC00046377,6.7940,7.3140,8.7800,11.0190,13.1540,15.2230,17.3520,17.6450,16.3590,13.6220,9.1900,6.5880,USC00046377,33.2097,-117.395,3,CA
USC00046399,1.9440,3.1820,4.7530,6.6360,8.4550,10.5250,12.6300,12.6070,11.6360,8.5130,4.6930,1.7510,USC00046399,34.4478,-119.2275,227,CA
USC00046498,2.6750,2.9420,3.6830,4.1280,5.1080,7.7080,8.9580,9.2460,7.1850,5.7850,3.8970,2.6520,USC00046498,41.3619,-124.0192,49,CA
USC00046506,1.7430,3.4950,5.9290,8.0470,11.6760,15.1730,16.5010,15.2720,12.8600,9.0860,4.5840,1.6540,USC00046506,39.7458,-122.1997,77,CA
USC00046508,2.3790,3.4500,5.0840,5.9560,8.2330,11.1650,12.6510,12.6620,9.8390,7.5230,5.1220,2.1310,USC00046508,41.3089,-123.5317,123,CA
USC00046521,3.3960,4.9970,7.3910,8.8030,11.1380,14.4970,16.3690,14.6420,12.1860,9.4730,6.1490,3.2080,USC00046521,39.5178,-121.5531,52,CA
USC00046569,7.9410,8.6180,9.4560,10.8960,12.3960,14.2760,16.0440,16.0830,15.3690,13.2900,10.2520,7.7500,USC00046569,34.1981,-119.1753,15,CA
USC00046572,6.5920,7.6940,8.1280,9.4480,11.2970,13.5830,14.7960,14.7320,14.2300,12.4760,10.8310,6.5650,USC00046572,34.2067,-119.1375,16,CA
USC00046599,8.1020,8.8450,9.0270,9.3450,10.2880,11.6670,12.3330,13.0360,12.9950,12.2370,10.5410,8.3670,USC00046599,37.5917,-122.4717,145,CA
USC00046610,0.6650,1.3110,3.4560,3.8610,5.4710,8.1110,8.9800,9.0190,8.3640,4.6030,2.3700,-0.1600,USC00046610,36.715,-121.3492,276,CA
USC00046624,0.4160,2.3450,4.5010,7.5380,10.8820,15.1810,18.3240,17.7850,14.1820,9.0830,4.0820,0.1720,USC00046624,34.5883,-118.0939,794,CA
USC00046635,6.2890,7.9900,10.4150,13.9390,17.3810,21.1280,24.3980,24.3340,20.7640,15.9070,9.6160,5.7330,USC00046635,33.8275,-116.5097,130,CA
USC00046646,3.3870,4.6140,6.4010,7.5900,9.1640,11.5130,12.5350,12.5470,11.0130,8.8980,6.0060,3.1130,USC00046646,37.4436,-122.1403,8,CA
USC00046657,1.6780,1.9320,3.3000,5.6100,8.4320,13.5720,16.3930,16.3180,13.5070,8.9720,4.2970,1.7720,USC00046657,33.3781,-116.84,1692,CA
USC00046685,3.9440,5.0750,6.0830,9.0130,11.6760,15.5620,18.1430,17.5900,15.2810,11.5400,6.5970,3.8000,USC00046685,39.7536,-121.6239,533,CA
USC00046699,3.7840,6.1680,9.3290,13.8460,18.1920,23.4190,25.9600,25.2100,21.1690,14.9780,8.1560,3.4560,USC00046699,34.2903,-114.1708,225,CA
USC00046719,7.7270,8.5530,9.6790,11.6410,13.2860,15.4680,17.5990,17.6240,17.1110,13.9400,9.9210,7.4940,USC00046719,34.1481,-118.1444,263,CA
USC00046730,0.5830,2.4360,4.5410,5.3500,7.1290,9.5170,11.0730,10.7930,9.3090,6.0740,2.8660,-0.0470,USC00046730,35.6278,-120.6856,223,CA
USC00046773,2.3320,3.5790,5.1590,8.1070,11.3600,15.5480,19.1910,19.1180,15.8330,11.3570,5.9700,2.2390,USC00046773,34.5028,-117.8944,930,CA
USC00046826,3.2080,3.9840,5.4960,6.6590,7.8050,10.0840,10.6370,11.0320,10.1330,8.1420,4.9340,2.7520,USC00046826,38.2578,-122.6078,6,CA
USC00046926,-3.6180,-2.4730,-0.5930,0.4480,2.5650,4.8710,6.4140,6.3890,4.9490,1.8230,-1.1140,-3.6270,USC00046926,36.4817,-121.1822,398,CA
USC00046943,6.6590,7.4640,8.0350,9.0550,9.3320,11.5280,12.4110,12.5200,12.4670,11.2640,9.0250,6.3300,USC00046943,35.1597,-120.6831,12,CA
USC00046960,1.2470,2.7290,4.6320,6.6140,8.9340,12.5860,15.0100,14.7670,12.6790,8.7830,3.8840,1.7660,USC00046960,38.6956,-120.8244,564,CA
USC00046962,3.6130,3.8640,4.8570,7.5000,10.4520,14.5790,17.8100,17.9130,15.0630,11.4200,5.6400,2.9900,USC00046962,38.7333,-120.7333,840,CA
USC00047050,5.9710,7.2300,7.9750,9.9490,11.9130,13.6250,15.9250,16.1120,15.3600,12.4530,8.3130,5.8140,USC00047050,34.0817,-117.7658,317,CA
USC00047077,3.1180,5.0420,7.3780,9.8040,12.6990,16.4120,19.1040,18.4390,15.5120,10.9830,5.9730,2.8360,USC00047077,36.0678,-119.02,120,CA
USC00047085,-7.1690,-6.6260,-3.4110,-1.6050,0.8500,3.8380,5.5550,5.3010,2.3100,-1.1290,-4.2670,-7.1160,USC00047085,39.8053,-120.4719,1478,CA
USC00047109,0.9890,2.0430,3.7410,4.9690,6.5870,9.8530,11.5500,11.1210,8.9130,6.1350,2.9440,0.8690,USC00047109,39.3619,-123.1286,310,CA
USC00047150,-1.8360,-1.0520,0.9540,1.6420,3.8480,7.2560,9.7190,9.3780,7.2060,3.1930,-0.2130,-2.3280,USC00047150,36.1883,-120.6953,701,CA
USC00047195,-3.2340,-2.1940,-0.2060,1.1530,4.0780,7.4610,7.8600,7.2050,4.8210,1.1420,-0.7920,-3.1380,USC00047195,39.9367,-120.9475,1042,CA
USC00047228,2.4060,2.9240,4.3990,6.3700,8.4340,10.4190,12.8800,13.3990,12.0730,8.3250,4.7560,1.7890,USC00047228,33.0114,-116.9081,448,CA
USC00047253,2.0010,3.2330,4.9940,8.2510,12.2610,16.7820,19.6500,18.9550,15.6390,10.6930,5.2950,1.5310,USC00047253,35.3692,-117.6525,1088,CA
USC00047306,4.2660,5.3560,6.5380,8.7690,11.1240,13.5520,15.9600,16.0660,14.6540,10.7620,6.5720,3.9680,USC00047306,34.0528,-117.1894,402,CA
USC00047339,4.0580,5.4690,6.9540,7.9960,9.4060,11.9610,12.8590,12.9810,11.8430,9.7220,6.3280,3.9570,USC00047339,37.4767,-122.2386,9,CA
USC00047404,3.3850,3.3900,4.5030,5.5410,7.3480,10.0310,11.5250,11.5960,9.4050,7.2420,4.7620,2.8480,USC00047404,40.0261,-123.7931,153,CA
USC00047414,5.3920,6.9220,8.3990,9.5130,10.8400,12.6180,12.8950,13.1420,13.2250,11.5770,8.3520,5.5920,USC00047414,37.9192,-122.3772,6,CA
USC00047470,5.5060,6.6290,7.8080,10.2240,12.6120,15.0160,17.4700,17.7550,16.1220,12.2200,7.7060,4.7360,USC00047470,33.9511,-117.3881,256,CA
USC00047473,5.5550,6.1160,7.6730,9.7260,11.7660,13.9510,16.0050,16.4160,15.0040,11.5910,7.5680,4.7580,USC00047473,33.9669,-117.3614,301,CA
USC00047641,-11.0920,-10.5640,-6.6440,-4.3980,-1.8960,1.2210,2.4820,2.4570,-0.3170,-3.4650,-6.9660,-10.8360,USC00047641,39.4317,-120.2406,1932,CA
USC00047643,2.8050,4.2870,5.5260,7.3860,9.2280,11.6000,12.2270,12.2190,10.6960,8.3340,5.2370,2.5030,USC00047643,38.5067,-122.4714,69,CA
USC00047668,3.4170,4.5100,5.9010,6.9200,8.4050,10.1350,11.0810,12.0430,11.0350,8.7940,5.8940,3.6200,USC00047668,36.6594,-121.6656,14,CA
USC00047689,1.1850,1.2510,2.2790,5.1810,7.7570,11.8550,15.1030,15.0760,12.3400,8.5770,3.4810,1.0820,USC00047689,38.5006,-120.2189,1128,CA
USC00047723,5.1710,6.3150,7.7100,9.9430,12.2120,14.7850,17.2960,17.6030,16.0070,12.1770,7.6040,4.7520,USC00047723,34.1344,-117.2539,348,CA
USC00047767,6.4050,7.5190,8.2120,9.1210,9.8630,11.2500,11.8580,12.9380,12.4790,11.3570,8.5600,6.6610,USC00047767,37.7281,-122.5053,2,CA
USC00047785,6.5030,7.8980,9.5630,11.5480,13.8020,15.9950,18.0000,18.2460,17.1920,13.7750,9.1700,6.2000,USC00047785,34.1061,-118.1,137,CA
USC00047807,3.4430,3.8880,4.7530,5.1460,6.6510,8.3970,9.2280,9.9510,8.7620,6.9370,4.6820,3.2680,USC00047807,37.3117,-122.3617,84,CA
USC00047813,1.9400,2.8460,5.1840,7.2180,9.8210,12.4740,15.5590,15.8580,13.1220,9.1110,4.4550,1.2180,USC00047813,33.7869,-116.9583,476,CA
USC00047821,4.8070,6.6190,7.9470,9.2740,10.9360,13.1780,14.0670,14.1800,13.2530,11.1040,7.3070,4.8850,USC00047821,37.3592,-121.9239,16,CA
USC00047846,3.3200,5.5390,8.0810,10.0510,12.5730,15.2910,17.9400,17.3940,15.7690,11.8280,7.3650,3.2270,USC00047846,37.0533,-121.0578,84,CA
USC00047851,6.2290,6.9830,7.5110,9.0360,8.9340,11.2740,12.2700,12.5640,12.7600,11.2500,8.5060,5.9360,USC00047851,35.3039,-120.665,94,CA
USC00047874,3.5000,4.5200,6.0670,8.2340,10.4780,12.7190,14.3420,15.1240,13.5170,10.3130,5.6950,2.8630,USC00047874,33.0956,-116.9975,128,CA
USC00047880,4.6240,6.0240,7.2080,8.5580,9.8710,12.0190,12.5340,12.8230,12.2100,10.1420,7.2420,4.8080,USC00047880,37.9983,-122.5372,37,CA
USC00047888,7.4760,8.2340,9.4400,11.3820,13.3580,15.2260,17.1880,17.5510,16.6640,14.2390,10.0240,7.1350,USC00047888,33.7442,-117.8667,41,CA
USC00047902,7.7710,8.8590,10.1720,11.6920,12.6850,14.3000,16.2400,16.2250,15.7880,14.1050,10.3940,8.0250,USC00047902,34.4167,-119.6844,2,CA
USC00047916,4.5910,5.6930,6.7130,7.8150,8.7950,10.8140,11.7190,12.0490,11.4510,9.3050,6.7820,4.5360,USC00047916,36.9906,-121.9911,40,CA
USC00047953,10.1270,10.4810,11.1420,12.5290,13.7670,15.4580,17.0880,17.3630,17.0880,15.4620,12.3490,10.0460,USC00047953,34.0075,-118.4997,4,CA
USC00047957,4.8790,5.3770,6.3910,8.1190,9.3200,11.4020,13.4000,13.4680,12.3770,9.8300,6.5670,4.6040,USC00047957,34.3119,-119.1331,72,CA
USC00047965,3.2950,4.5980,6.0020,7.2550,8.4960,10.6870,10.8970,11.1360,10.7120,8.8010,5.4740,3.0650,USC00047965,38.4381,-122.6978,53,CA
USC00048045,5.5860,5.6730,6.6320,7.6380,9.2920,11.5500,12.2860,12.6100,11.1960,9.4970,7.2040,5.1790,USC00048045,40.4831,-124.1036,42,CA
USC00048135,4.0340,4.9940,6.1100,9.1220,12.5350,16.9310,19.6370,18.9810,16.0290,12.0790,6.8770,3.9960,USC00048135,40.7142,-122.4161,328,CA
USC00048163,7.1930,6.9870,7.0600,7.8060,8.8750,10.5470,11.2150,11.3830,11.4280,10.3550,8.5900,7.1570,USC00048163,40.0331,-124.0728,75,CA
USC00048207,-0.6020,-0.6760,1.0030,2.9970,5.8470,9.6830,11.9560,11.8800,9.3300,5.4160,0.9970,-0.7780,USC00048207,39.5678,-120.6228,1292,CA
USC00048273,3.9740,3.7180,4.6680,6.0650,8.9400,10.3040,14.1230,13.5540,12.8460,10.1830,6.1960,3.7600,USC00048273,37.3133,-122.185,692,CA
USC00048351,2.4040,3.6240,5.1680,6.0550,7.6560,10.3120,10.7430,10.7030,9.6530,7.4180,4.6260,2.0290,USC00048351,38.2994,-122.4622,30,CA
USC00048353,0.0110,0.7430,3.2740,4.4450,6.3670,10.5480,12.7550,12.3900,9.5310,5.2600,2.4780,0.0220,USC00048353,37.9672,-120.3872,511,CA
USC00048380,-3.0620,-3.0050,-2.1120,0.0030,2.7690,7.0320,9.5680,9.6170,6.9500,2.6390,-1.4270,-3.9400,USC00048380,37.5072,-119.6331,1538,CA
USC00048560,2.9540,4.9220,7.3100,9.1360,11.3090,14.0480,14.8440,14.3010,13.2520,9.5280,5.5760,2.2970,USC00048560,37.9994,-121.3178,4,CA
USC00048587,-0.2410,0.9120,2.7250,4.9080,7.9380,12.6150,14.8070,13.8030,11.0260,6.8280,2.3300,-0.6080,USC00048587,39.5858,-122.5339,244,CA
USC00048606,-1.1410,-0.9730,0.2900,2.3620,4.7400,8.6090,10.4270,10.1390,7.9560,4.6880,0.7380,-1.2440,USC00048606,39.5631,-121.1078,1161,CA
USC00048655,0.8720,2.2530,4.2730,6.6790,9.5640,12.0150,14.4850,14.2840,13.2440,9.3220,4.5230,0.8530,USC00048655,33.7156,-117.19,433,CA
USC00048702,-5.3190,-3.7130,-0.4080,1.6330,4.5660,8.7500,10.6810,10.4600,6.5390,1.8350,-1.8740,-5.4190,USC00048702,40.4167,-120.6631,1275,CA
USC00048713,3.0480,4.1900,6.2380,7.9010,10.1150,13.8970,15.5480,15.7880,14.5940,10.7670,6.0800,2.8150,USC00048713,38.3772,-120.8008,483,CA
USC00048752,4.6220,5.8670,8.6070,10.2140,12.9090,15.6110,18.8970,17.2410,15.7980,11.6450,8.0750,3.1780,USC00048752,35.1503,-119.43,236,CA
USC00048758,-7.5710,-7.4680,-4.6860,-2.5970,0.2320,4.0980,6.6810,6.7680,3.6730,-0.3860,-4.1210,-6.9600,USC00048758,39.1678,-120.1428,1899,CA
USC00048826,-0.4440,-0.1810,1.4920,3.7420,7.2740,11.2850,14.4760,13.4780,10.0820,5.2560,1.7620,-1.1800,USC00048826,35.1333,-118.45,1224,CA
USC00048873,-10.4850,-8.4440,-3.7950,-2.7120,0.4110,4.1820,6.0620,5.4880,1.5720,-2.7910,-6.7680,-9.9770,USC00048873,40.8667,-120.4333,1615,CA
USC00048917,1.3500,2.8690,5.0630,7.2010,10.1170,14.5030,17.8660,17.4330,14.0520,8.9110,4.0350,0.9350,USC00048917,36.465,-118.8619,348,CA
USC00048928,0.2550,0.8960,2.2980,4.5400,6.9470,10.3970,12.7650,13.1730,10.6960,6.8330,2.5410,0.2200,USC00048928,38.4461,-120.4992,718,CA
USC00049001,3.5850,5.2850,7.6140,9.6800,12.4440,14.8710,16.6990,16.4310,14.9420,11.6340,7.3530,3.8620,USC00049001,37.7967,-121.5828,19,CA
USC00049026,0.2480,-0.1600,1.1500,3.1420,4.9360,8.6710,10.1680,9.9690,6.6730,3.7770,1.6350,-0.3970,USC00049026,40.7264,-122.7947,567,CA
USC00049035,0.7710,3.7750,6.8460,10.3330,15.1330,19.6950,22.9280,22.1680,18.1630,11.2800,5.3170,0.5070,USC00049035,35.7636,-117.3908,517,CA
USC00049043,-10.6740,-9.8900,-6.5190,-4.3130,-1.5150,2.2230,4.1610,4.0980,0.8060,-3.5140,-7.1050,-10.4010,USC00049043,39.3331,-120.173,1775,CA
USC00049053,-7.5200,-5.6430,-3.2600,-0.9060,2.1480,6.0990,7.1030,6.1120,2.3230,-1.0920,-4.5240,-7.6140,USC00049053,41.96,-121.4744,1230,CA
USC00049073,3.5780,5.5220,7.5080,9.3310,12.1750,14.8360,16.6430,16.0630,14.6090,11.1270,6.5200,3.0820,USC00049073,37.5006,-120.855,35,CA
USC00049087,5.9980,6.8690,8.0330,10.4450,12.4100,14.9180,16.9130,16.8490,15.8320,12.6830,8.2230,5.2950,USC00049087,33.7025,-117.7539,72,CA
USC00049099,4.1890,5.5560,8.3160,12.1500,15.9240,20.4160,23.1880,22.8820,18.9810,13.1220,6.9950,3.5310,USC00049099,34.1281,-116.0369,602,CA
USC00049105,-8.4530,-9.2030,-7.5870,-4.9920,-2.2430,2.6930,5.0240,5.6640,2.1850,-2.0330,-6.5680,-8.7090,USC00049105,38.7086,-120.0403,2438,CA
USC00049111,2.0200,3.7910,4.7190,5.7290,6.6870,8.3880,9.7640,9.6070,8.9160,7.4690,4.8530,1.6990,USC00049111,34.9881,-120.3211,177,CA
USC00049122,2.4580,3.5600,4.9890,6.3220,8.6120,11.7950,13.4450,12.9700,10.9810,7.9020,4.4760,2.3170,USC00049122,39.1467,-123.2103,194,CA
USC00049152,10.0470,10.1030,10.2920,11.7620,12.7550,14.4460,16.3370,16.5500,16.3630,14.9080,11.9960,9.8770,USC00049152,34.0697,-118.4428,131,CA
USC00049200,3.4240,4.8910,6.9290,8.5820,10.8180,13.2950,14.9480,14.2160,12.9280,10.3930,6.5570,3.4800,USC00049200,38.3956,-121.9608,34,CA
USC00049325,-0.4760,1.4650,3.5790,6.7120,9.7650,13.3380,16.4390,16.4360,13.1440,7.6340,2.6750,-0.7670,USC00049325,34.535,-117.3058,871,CA
USC00049367,3.2350,5.4720,7.6580,9.8810,12.6050,16.1570,18.4060,17.7210,15.2050,10.8830,6.0540,2.7050,USC00049367,36.3283,-119.2992,99,CA
USC00049378,7.0570,7.6350,8.5540,10.4740,12.5530,14.4480,16.4310,17.1250,15.9230,13.2640,9.4090,6.8340,USC00049378,33.2294,-117.2269,155,CA
USC00049440,2.3760,3.4630,4.7630,6.5680,8.3920,10.9590,10.7860,10.3740,9.4620,7.7360,4.7090,1.9830,USC00049440,38.7161,-122.9975,68,CA
USC00049452,1.5590,3.4510,5.9910,8.7720,11.6920,15.1100,17.4560,16.7720,13.8660,8.9980,3.8030,0.7410,USC00049452,35.5892,-119.3519,89,CA
USC00049473,3.7860,5.3020,6.7000,7.9030,8.9690,10.7990,11.6470,12.0850,11.3780,8.9840,6.1110,3.7180,USC00049473,36.9308,-121.7692,29,CA
USC00049490,0.0670,-0.9650,0.6300,2.6990,4.9150,9.2690,10.9280,10.4410,6.1490,3.8240,0.2180,-1.0420,USC00049490,40.7222,-122.9331,600,CA
USC00049621,3.5580,4.1870,5.8580,8.8920,11.9890,16.0020,17.9680,17.0690,14.3110,10.5210,5.8070,3.2290,USC00049621,40.6117,-122.5281,395,CA
USC00049671,-1.2920,-0.1420,1.5040,5.1630,10.0450,14.8710,17.1720,16.9710,13.4510,7.8330,1.7720,-2.3160,USC00049671,36.2656,-117.1853,1250,CA
USC00049684,-0.0920,0.3510,1.9430,2.3000,3.6860,6.3770,7.7520,7.1090,5.4820,3.1930,0.7510,-0.6570,USC00049684,39.4194,-123.3425,412,CA
USC00049699,1.8040,3.2290,4.9390,6.9120,10.2560,13.9710,15.0950,14.0370,12.7380,9.3790,4.5680,1.8110,USC00049699,39.5231,-122.3058,71,CA
USC00049742,2.6820,4.7230,6.6580,9.0020,12.0670,14.7870,15.5420,14.8440,13.6040,10.2510,5.8490,2.7460,USC00049742,38.5228,-121.9683,41,CA
USC00049781,3.6550,5.1280,7.2350,9.2330,11.8230,14.4670,15.1780,14.6850,13.8300,10.6750,6.3910,3.4390,USC00049781,38.6828,-121.7942,21,CA
USC00049792,1.5320,2.9870,4.7350,5.3340,7.2170,9.0490,9.8940,9.9320,9.2980,6.8550,3.7580,1.5080,USC00049792,37.4286,-122.2567,116,CA
USC00049822,-3.1520,-4.7560,-2.1450,1.5110,5.2160,7.4100,10.9770,10.1850,8.4860,2.4230,-1.7670,-4.1540,USC00049822,34.3617,-117.6386,1829,CA
USC00049855,-2.0240,-1.0840,0.9090,3.5410,6.4850,10.5770,13.1370,12.6940,9.8490,5.1540,0.3980,-2.1790,USC00049855,37.75,-119.5897,1225,CA
USC00049866,-4.0580,-3.1820,-1.0690,2.0220,3.9040,8.1160,10.4570,10.2010,6.1890,1.8130,-1.6590,-4.2640,USC00049866,41.7036,-122.6408,800,CA
USW00003102,6.0120,6.9310,8.1400,10.5030,12.8200,14.8500,16.9900,18.1050,17.2040,12.7670,7.6290,5.5420,USW00003102,34.0561,-117.6003,289,CA
USW00003104,2.6460,4.3110,7.9110,11.7080,15.4820,19.2380,22.4440,22.4200,18.5240,12.5890,5.7310,1.8640,USW00003104,33.6267,-116.1594,-36,CA
USW00003122,7.5750,8.4110,9.3180,11.1020,12.8600,14.6710,16.4960,16.7060,16.2080,13.8160,10.1450,7.3470,USW00003122,33.8017,-118.3411,27,CA
USW00003131,5.9390,7.7620,9.1760,11.3110,13.4320,15.1780,17.5240,18.4100,17.3060,13.4020,9.4890,7.5330,USW00003131,32.8158,-117.1394,127,CA
USW00003144,4.3770,6.2940,9.0690,12.6910,16.4340,20.8300,24.5610,25.1750,21.5630,15.1950,8.2240,4.1160,USW00003144,32.8342,-115.5786,-18,CA
USW00003154,4.2060,5.1390,7.4290,9.1100,12.0560,13.8190,16.2070,15.7860,14.6300,11.8240,7.2840,4.0910,USW00003154,33.3,-117.35,23,CA
USW00003159,-0.9690,1.0160,4.0190,7.4380,12.1080,16.2050,18.9370,17.9640,13.8250,7.5890,2.6600,-1.5920,USW00003159,34.7411,-118.2117,713,CA
USW00003164,1.3930,1.2730,2.4200,3.8340,5.3370,7.4570,10.8580,11.1570,8.9070,5.7830,2.2380,0.4350,USW00003164,32.6233,-116.4728,802,CA
USW00003166,6.2380,8.2560,9.8140,11.4200,14.1270,15.9710,17.8790,18.4990,17.4590,14.0110,9.7800,6.9900,USW00003166,33.8719,-117.9789,29,CA
USW00003167,8.9550,9.9760,11.4750,12.7240,14.7040,15.6820,17.6110,18.0080,17.5380,15.3700,11.7410,9.0020,USW00003167,33.9228,-118.3342,19,CA
USW00003171,5.9500,5.5310,7.8460,10.6660,12.9150,15.3100,17.2620,17.8950,16.6810,12.6460,8.0860,5.5500,USW00003171,33.9519,-117.4386,245,CA
USW00003177,7.7980,8.3920,9.8710,11.4540,13.5610,15.0530,17.3300,17.9480,17.0330,14.5210,10.4080,7.7440,USW00003177,33.1281,-117.2794,100,CA
USW00003178,6.3320,7.5310,7.6840,10.0080,12.1940,13.5700,15.3900,16.3410,15.5740,12.9000,7.1240,6.2580,USW00003178,32.5722,-116.9794,157,CA
USW00003179,3.9080,4.3730,6.7960,7.6570,10.7570,12.6580,14.8750,15.5010,13.3240,10.4270,5.4500,2.8240,USW00003179,33.9753,-117.6361,198,CA
USW00023110,1.5320,3.0140,5.4070,7.3020,10.0890,13.8230,15.0960,14.7200,12.6640,8.2120,3.3470,0.4730,USW00023110,36.3333,-119.95,71,CA
USW00023129,7.4540,8.6940,10.2700,12.1750,14.2760,16.1080,18.1030,18.3710,17.6110,14.7880,10.3740,7.4200,USW00023129,33.8117,-118.1464,9,CA
USW00023130,6.8480,7.0170,8.4610,10.7410,12.7930,15.0030,17.1520,17.6480,16.6900,12.4670,8.7170,6.3030,USW00023130,34.2097,-118.4892,235,CA
USW00023136,5.9940,4.0330,8.0140,9.2520,10.4430,13.4520,14.0010,14.4580,13.6230,11.3790,8.1850,5.0850,USW00023136,34.2167,-119.0833,24,CA
USW00023152,5.3850,6.6430,7.8980,10.2230,12.5170,14.6510,16.6970,16.5830,15.7420,12.5180,7.9140,5.0880,USW00023152,34.2006,-118.3575,226,CA
USW00023155,3.4910,5.3110,7.9430,10.2420,13.6620,17.7370,20.7680,19.8820,17.2730,12.3830,6.7020,3.5500,USW00023155,35.4344,-119.0542,149,CA
USW00023156,4.3370,4.1320,5.0330,6.9450,9.4060,12.2160,14.8890,15.1740,13.3890,9.8950,6.1010,3.7510,USW00023156,33.9286,-116.9814,790,CA
USW00023157,-5.5140,-3.3680,-0.5550,2.4330,6.6770,10.7600,13.0550,12.0820,8.2310,2.5930,-2.5270,-6.1120,USW00023157,37.3711,-118.3581,1250,CA
USW00023158,5.2330,6.9770,9.9660,13.6900,17.5520,22.2590,26.1050,25.7020,21.3710,15.0370,8.5220,4.4450,USW00023158,33.6186,-114.7142,120,CA
USW00023161,1.6090,3.7660,6.8920,10.5420,14.4780,19.0660,22.2340,21.5640,18.0290,12.0110,5.9060,1.2260,USW00023161,34.8536,-116.7858,584,CA
USW00023174,8.9920,9.8020,10.8340,12.4220,13.9580,15.6970,17.5900,17.8360,17.5190,15.4460,11.7710,9.1610,USW00023174,33.9381,-118.3889,30,CA
USW00023179,5.9160,7.6770,10.6210,15.1200,19.8470,25.2700,28.6130,27.4340,22.6610,16.0960,10.0000,5.3520,USW00023179,34.7675,-114.6189,271,CA
USW00023182,-1.4480,1.0740,3.6080,6.4430,10.6000,14.8780,17.0230,18.0200,13.2430,8.2330,2.3180,-1.6890,USW00023182,34.6294,-118.0836,769,CA
USW00023187,2.8730,3.7680,3.5950,6.3900,9.2410,13.9570,17.0580,17.5490,14.7970,10.7260,5.3990,2.6150,USW00023187,34.7436,-118.7242,1375,CA
USW00023188,8.9320,9.8850,11.4530,13.3480,15.0520,16.6090,18.6880,19.2820,18.5300,15.9070,11.7910,8.7040,USW00023188,32.7336,-117.1831,5,CA
USW00023190,4.5510,6.3650,7.7630,9.4860,10.7040,12.4830,14.5750,14.6140,13.7810,11.1550,7.1620,4.7720,USW00023190,34.4258,-119.8425,3,CA
USW00023191,9.3900,8.1670,8.5560,9.4240,10.8620,12.3430,15.2790,16.2700,16.1060,14.5310,11.0690,8.5510,USW00023191,33.405,-118.4158,488,CA
USW00023213,1.9550,3.2710,5.5020,5.9660,7.9110,10.0230,10.9910,10.3500,9.6550,7.2530,4.3600,1.6720,USW00023213,38.5039,-122.8103,35,CA
USW00023225,1.7970,1.3390,2.1070,4.8650,8.1380,12.5750,15.6610,15.7580,12.3570,8.7330,3.0540,0.8220,USW00023225,39.2775,-120.7103,1608,CA
USW00023230,5.1070,6.3100,7.6160,8.9310,10.1720,11.9890,12.7490,12.8820,12.3110,10.7920,7.2010,4.8140,USW00023230,37.7214,-122.2208,2,CA
USW00023232,3.3500,4.7980,6.8060,8.0960,10.2490,13.0730,14.4190,14.2540,13.0120,10.4220,6.2420,3.2240,USW00023232,38.5069,-121.495,5,CA
USW00023233,4.7750,5.7180,7.3010,8.1990,10.1400,12.0060,12.8220,13.4410,12.6270,10.1610,7.0300,4.6650,USW00023233,36.6636,-121.6081,23,CA
USW00023234,6.1850,7.4920,8.5320,9.4280,10.4730,12.0890,12.6380,13.2590,13.0270,11.5900,9.0650,6.5300,USW00023234,37.6197,-122.3647,2,CA
USW00023237,1.9370,3.2230,5.3900,7.3220,10.2220,13.5350,15.1760,14.7470,13.2590,9.5300,4.9030,1.7760,USW00023237,37.8892,-121.2258,8,CA
USW00023239,7.5290,9.0530,10.2510,11.2430,11.9350,13.3320,13.8330,14.5650,14.7890,13.5610,10.7350,7.8860,USW00023239,37.7333,-122.3167,5,CA
USW00023244,6.3470,7.6790,9.0100,10.0910,11.7800,14.1940,15.1600,15.4590,14.6450,12.6350,8.9590,6.1360,USW00023244,37.4058,-122.0481,12,CA
USW00023254,3.3660,5.2420,6.9990,8.5810,10.4510,13.2920,14.1500,13.8480,13.1490,10.4900,6.4350,3.9150,USW00023254,37.9917,-122.055,6,CA
USW00023257,1.8790,3.4490,5.2090,7.3910,10.3480,14.3080,15.4920,14.9410,12.6860,8.7760,4.5930,1.6360,USW00023257,37.2847,-120.5128,46,CA
