STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USC00046168,13.7500,18.6590,21.2170,26.1400,30.6520,34.6200,37.1500,35.6920,32.5150,28.1380,19.4720,13.9540,USC00046168,37.2811,-121.0178,27.4,CA
USC00046172,13.0550,15.9100,17.8710,22.1000,26.7460,31.9740,35.2310,34.5650,30.7270,25.6460,17.8600,13.1930,USC00046172,37.95,-120.5333,236.2,CA
USC00046174,13.3170,15.6620,17.4670,22.1270,26.0250,31.3920,34.9690,34.5110,30.8490,25.7150,17.3100,13.1360,USC00046174,38.0047,-120.4864,292.6,CA
USC00046175,16.9740,16.8910,16.4680,17.7670,18.3310,19.3400,21.5040,21.9570,21.9560,20.9230,19.1480,16.6830,USC00046175,33.6025,-117.8803,3,CA
USC00046263,18.9410,19.9600,21.1250,23.6850,25.2660,28.8340,32.2330,33.0260,30.7710,26.8240,22.3960,19.2720,USC00046263,34.2447,-118.525,289,CA
USC00046336,13.8450,16.5480,17.4680,19.6960,20.7410,22.3580,23.0720,23.0220,23.5300,22.0430,17.5510,14.0840,USC00046336,37.7983,-122.2642,9.1,CA
USC00046377,16.6570,16.5290,16.3270,17.1260,17.7500,18.8640,21.0370,21.5040,21.4620,20.3950,18.6190,16.7350,USC00046377,33.2097,-117.395,3,CA
USC00046399,19.8970,19.8760,20.8050,23.4200,25.0610,28.0740,30.7420,31.1990,29.5140,26.4240,22.1980,19.4210,USC00046399,34.4478,-119.2275,227.1,CA
USC00046498,11.0070,11.9220,13.6120,14.9160,16.6660,18.4770,19.9560,20.0880,20.3200,17.7740,12.6260,9.9270,USC00046498,41.3619,-124.0192,48.8,CA
USC00046506,12.4690,16.2240,18.3690,23.0130,27.4790,31.9760,34.3630,33.6770,30.6520,25.1850,16.9890,12.2650,USC00046506,39.7458,-122.1997,77.4,CA
USC00046508,9.3970,12.5720,15.6590,20.1100,23.1290,27.5530,30.7630,31.6190,27.3690,21.6670,11.8640,8.5310,USC00046508,41.3089,-123.5317,122.8,CA
USC00046521,12.8780,17.0850,19.0470,23.2300,27.7180,32.5830,34.9720,34.3850,30.0920,25.4960,17.6900,13.3760,USC00046521,39.5178,-121.5531,52.1,CA
USC00046569,18.5550,18.5680,18.5390,19.7920,19.9310,21.2030,23.3210,23.2550,23.2930,22.8050,20.4450,18.2490,USC00046569,34.1981,-119.1753,14.9,CA
USC00046572,19.0350,19.3170,19.1500,19.9430,21.8530,21.5380,23.6900,24.0150,24.3900,23.2240,21.1040,18.8680,USC00046572,34.2067,-119.1375,15.8,CA
USC00046599,12.9870,15.3210,16.1460,18.2620,19.0750,21.4400,22.7830,22.7520,22.6830,20.2550,15.8690,13.2810,USC00046599,37.5917,-122.4717,144.8,CA
USC00046610,14.0050,16.7700,17.3500,21.0820,24.4170,28.0840,32.0380,30.1800,27.6020,23.2890,17.9290,13.5170,USC00046610,36.715,-121.3492,275.8,CA
USC00046624,14.6290,16.9710,19.6820,24.2230,28.4660,33.2700,36.1310,35.6690,31.5580,25.9300,18.6600,13.6790,USC00046624,34.5883,-118.0939,794.3,CA
USC00046635,21.3100,23.5740,26.4590,31.1490,35.0690,39.7920,41.6260,40.7480,37.3900,31.8590,25.1490,20.0750,USC00046635,33.8275,-116.5097,129.5,CA
USC00046646,15.2220,17.5770,18.9120,21.8750,24.1790,26.0700,26.7250,26.1370,26.1470,23.3960,18.6970,15.1580,USC00046646,37.4436,-122.1403,7.6,CA
USC00046657,10.2170,10.4640,12.5930,16.5870,19.9280,25.7670,27.9600,27.3470,24.4670,18.9190,13.0870,9.7050,USC00046657,33.3781,-116.84,1691.6,CA
USC00046685,12.4930,13.7960,15.5410,20.1390,24.3600,29.4060,32.6660,32.3380,28.4740,22.8330,14.7160,11.6950,USC00046685,39.7536,-121.6239,533.4,CA
USC00046699,18.4300,21.5990,25.0710,30.1770,34.8360,40.4320,41.8260,40.8750,37.2270,30.7170,23.3300,17.5750,USC00046699,34.2903,-114.1708,224.9,CA
USC00046719,19.6840,20.7900,21.4180,24.1880,25.6440,28.3430,31.7340,31.9020,30.4610,27.1890,22.2180,18.8070,USC00046719,34.1481,-118.1444,263.3,CA
USC00046730,15.7560,17.9390,19.6640,23.5700,27.1530,30.2110,32.9960,32.6080,30.6390,26.5290,18.9200,15.1610,USC00046730,35.6278,-120.6856,222.5,CA
USC00046773,13.7430,15.6990,18.7250,22.7370,27.6860,32.9250,35.1170,34.0680,30.2660,24.0270,17.4680,12.6730,USC00046773,34.5028,-117.8944,929.6,CA
USC00046826,12.7100,16.3950,17.6060,20.6960,22.9250,25.8590,28.0050,27.3300,26.6350,23.5910,17.3050,12.8120,USC00046826,38.2578,-122.6078,6.1,CA
USC00046926,16.6560,17.6680,18.6650,22.7630,26.3870,31.1880,34.5590,34.3480,31.3290,26.9060,19.7140,16.3440,USC00046926,36.4817,-121.1822,398.4,CA
USC00046943,15.4720,16.3140,16.7130,18.2220,18.3950,19.4050,19.2970,19.4480,20.3310,20.2380,17.8730,15.5120,USC00046943,35.1597,-120.6831,11.9,CA
USC00046960,13.9680,15.7210,17.0800,21.2790,25.1910,30.1530,33.8010,33.4240,29.8550,24.7290,16.9190,13.3760,USC00046960,38.6956,-120.8244,563.9,CA
USC00046962,12.9600,13.8540,15.1840,19.6240,23.8000,29.2170,32.9500,33.0370,28.7060,23.1430,14.4360,11.7660,USC00046962,38.7333,-120.7333,839.7,CA
USC00047050,20.8660,21.4090,21.6470,24.6250,26.1380,28.6930,32.3410,32.2560,31.0300,27.3170,22.8720,20.1630,USC00047050,34.0817,-117.7658,317,CA
USC00047077,14.1600,18.3360,21.3440,25.9250,30.2080,34.4210,36.9820,36.2670,32.9720,27.8890,19.7540,13.9950,USC00047077,36.0678,-119.02,119.8,CA
USC00047085,5.3180,7.1040,9.6990,14.7030,19.0940,24.3760,28.5490,28.7590,23.3930,18.0210,9.0500,5.2760,USC00047085,39.8053,-120.4719,1478.3,CA
USC00047109,13.5370,15.7040,16.9930,20.8920,24.4000,29.3370,33.3520,33.0360,29.3090,24.0440,15.8370,13.0210,USC00047109,39.3619,-123.1286,310.3,CA
USC00047150,14.4980,15.5460,17.0880,21.3370,25.7380,30.7450,34.1760,33.7730,29.9360,24.9330,17.2180,14.0690,USC00047150,36.1883,-120.6953,701,CA
USC00047195,7.3750,10.5170,13.5210,17.5670,22.0160,27.0980,30.5730,30.6610,26.2460,20.2180,12.1930,6.0430,USC00047195,39.9367,-120.9475,1042.4,CA
USC00047228,18.2640,18.8880,19.1340,21.9900,24.2410,28.0410,31.2760,31.1420,29.5310,25.6430,20.7960,18.0540,USC00047228,33.0114,-116.9081,448.1,CA
USC00047253,11.8520,14.3480,17.3830,22.6340,27.5420,33.0420,36.0310,35.0000,30.0990,23.8640,16.0220,10.9490,USC00047253,35.3692,-117.6525,1088.1,CA
USC00047306,19.8500,20.5470,21.6640,25.3140,27.6470,31.3360,35.2320,35.1480,32.2220,27.7110,22.3690,19.3040,USC00047306,34.0528,-117.1894,401.7,CA
USC00047339,13.8430,16.2010,17.2830,20.4700,22.8370,26.1870,27.7890,27.2790,25.8950,22.8960,17.2210,13.8370,USC00047339,37.4767,-122.2386,9.4,CA
USC00047404,10.2700,12.3850,15.3430,18.8220,22.0720,25.7940,29.3050,30.2930,27.0690,20.7540,12.8740,9.3310,USC00047404,40.0261,-123.7931,153.3,CA
USC00047414,14.1450,16.5140,17.7750,19.7270,20.7340,22.1200,21.6730,22.1410,23.4900,22.1960,17.5450,14.0290,USC00047414,37.9192,-122.3772,6.1,CA
USC00047470,20.0480,21.3140,22.3520,25.6580,28.2480,31.5480,34.8930,34.8000,32.2910,28.0630,22.8490,19.6990,USC00047470,33.9511,-117.3881,256,CA
USC00047473,19.3200,20.2790,21.2820,24.6140,26.9250,30.6470,34.1740,34.0660,31.7690,27.3320,22.1040,19.0930,USC00047473,33.9669,-117.3614,300.5,CA
USC00047641,3.5270,4.7280,7.2680,11.9820,16.1000,21.2530,25.2420,25.2190,20.3710,14.8580,6.5420,2.8040,USC00047641,39.4317,-120.2406,1931.5,CA
USC00047643,14.2540,17.0540,18.5600,23.1040,26.8540,30.0180,32.1480,31.4380,29.4200,25.0350,18.1320,13.9940,USC00047643,38.5067,-122.4714,68.6,CA
USC00047668,16.7700,17.9440,18.0420,19.5730,19.8090,20.9950,21.5840,22.1310,22.8720,22.3090,19.2130,16.8120,USC00047668,36.6594,-121.6656,13.7,CA
USC00047689,11.8370,13.5150,14.7890,18.7790,22.5980,27.5020,30.7850,30.9870,27.1640,22.4690,14.4660,11.0280,USC00047689,38.5006,-120.2189,1127.8,CA
USC00047723,19.9060,20.7690,21.8110,25.5410,28.5870,32.5320,35.9350,35.7380,32.7550,28.0860,22.4120,19.3380,USC00047723,34.1344,-117.2539,347.5,CA
USC00047767,12.7330,14.3900,14.4790,14.7550,15.2660,16.3210,16.6330,17.0400,17.6740,17.7690,15.7300,13.0060,USC00047767,37.7281,-122.5053,2.4,CA
USC00047785,19.0040,19.8210,20.0590,22.5290,23.8220,26.4620,29.7170,29.9740,28.5430,25.8440,21.4420,18.4630,USC00047785,34.1061,-118.1,137.2,CA
USC00047807,14.9640,15.5250,15.7440,17.2500,17.8470,19.8750,21.0330,21.2910,21.4230,19.7930,16.6780,14.5740,USC00047807,37.3117,-122.3617,83.8,CA
USC00047813,18.4660,19.4120,20.7150,24.5540,27.9750,32.5150,35.8140,35.6250,32.3180,27.8050,21.6660,17.8920,USC00047813,33.7869,-116.9583,475.5,CA
USC00047821,14.0990,16.7680,18.2540,21.2320,23.4880,26.3450,27.8690,27.3040,26.2580,23.0540,17.2240,13.7640,USC00047821,37.3592,-121.9239,15.5,CA
USC00047846,12.0590,16.3350,18.8980,22.9060,26.3410,30.0570,33.1710,32.3580,29.9260,25.2590,17.8390,12.2280,USC00047846,37.0533,-121.0578,84.4,CA
USC00047851,16.0200,16.8690,16.9750,19.3110,20.1930,22.6840,24.4030,24.3970,24.4740,22.7190,19.0210,16.0060,USC00047851,35.3039,-120.665,93.9,CA
USC00047874,21.2630,21.9980,22.3000,24.5760,26.5800,29.2130,32.7740,32.9490,31.7770,28.5360,24.3500,21.3140,USC00047874,33.0956,-116.9975,128,CA
USC00047880,11.3620,14.9070,16.3490,19.1680,21.1920,24.1350,26.3420,25.9660,24.9710,22.2150,15.9960,11.5330,USC00047880,37.9983,-122.5372,36.6,CA
USC00047888,20.4950,20.8630,21.0540,22.7850,23.3480,25.2180,27.9720,28.4500,27.8100,25.8840,22.5840,19.9080,USC00047888,33.7442,-117.8667,41.1,CA
USC00047902,17.6380,18.0970,18.7110,20.7850,20.8180,21.8380,24.1480,24.3450,23.7530,22.7090,19.7320,17.6500,USC00047902,34.4167,-119.6844,1.5,CA
USC00047916,17.3750,18.5180,19.0400,21.3720,22.7360,24.3430,25.1940,24.9680,24.8890,23.1030,19.2840,16.8550,USC00047916,36.9906,-121.9911,39.6,CA
USC00047953,17.1980,17.0750,16.4790,17.6710,18.0190,19.1620,21.0580,21.2000,21.1260,20.5040,19.0880,17.0450,USC00047953,34.0075,-118.4997,4.3,CA
USC00047957,20.0720,20.2860,20.7710,22.7030,23.1750,24.5440,27.1910,27.1580,26.6800,25.0430,21.9610,19.6420,USC00047957,34.3119,-119.1331,72.2,CA
USC00047965,14.1950,17.1870,18.2040,21.0930,23.4530,26.4640,28.0950,27.5230,27.3470,24.6740,18.4730,14.5280,USC00047965,38.4381,-122.6978,53,CA
USC00048045,13.4180,14.0590,14.8480,16.0640,17.4410,19.3510,20.5700,21.3110,21.0630,19.3210,15.1450,12.8500,USC00048045,40.4831,-124.1036,41.5,CA
USC00048135,11.7410,14.2350,16.7090,21.6500,25.9030,30.8890,34.8780,34.3850,30.0160,24.1610,15.2340,11.7710,USC00048135,40.7142,-122.4161,327.7,CA
USC00048163,12.9880,13.5820,13.9720,15.0880,17.1200,19.2520,20.0240,19.4000,19.4130,17.7430,14.8770,12.5610,USC00048163,40.0331,-124.0728,75,CA
USC00048207,8.2160,8.9830,10.7950,15.6900,19.4950,24.6260,28.3600,28.7140,24.4310,19.0480,10.6190,7.5910,USC00048207,39.5678,-120.6228,1292.4,CA
USC00048273,11.4540,11.6520,12.8070,16.3220,17.0250,22.5990,24.0490,27.6850,22.9360,19.6510,12.9560,10.8350,USC00048273,37.3133,-122.185,691.9,CA
USC00048351,12.5520,16.2360,17.4880,20.5010,23.6240,27.7180,30.2110,29.5390,28.1350,24.6650,17.0480,12.7690,USC00048351,38.2994,-122.4622,29.6,CA
USC00048353,12.4240,14.5130,15.4860,20.0590,24.6110,30.0560,33.3430,32.9600,28.2300,23.4360,15.6540,12.1730,USC00048353,37.9672,-120.3872,510.5,CA
USC00048380,7.8720,8.2130,9.5930,13.6450,18.1060,22.8370,25.8470,25.7020,21.7940,17.2110,10.1990,7.9740,USC00048380,37.5072,-119.6331,1538.3,CA
USC00048560,12.5340,17.3640,19.6730,23.9230,27.7130,31.3650,33.7200,32.9960,30.6970,26.2640,18.1820,12.8890,USC00048560,37.9994,-121.3178,3.7,CA
USC00048587,13.5170,16.1120,17.3400,22.4330,27.2960,32.1720,35.6580,34.4810,30.8690,25.7560,17.0760,13.0420,USC00048587,39.5858,-122.5339,243.8,CA
USC00048606,10.0130,10.3470,11.4200,15.9650,19.6880,24.4480,27.8290,27.9780,24.2500,19.5100,11.8380,9.4180,USC00048606,39.5631,-121.1078,1160.7,CA
USC00048655,19.6740,20.5060,21.2760,25.7040,29.1340,33.4530,36.9650,36.6900,33.3260,28.5710,23.1390,19.3930,USC00048655,33.7156,-117.19,432.8,CA
USC00048702,4.4170,7.5610,12.2370,17.3000,21.8340,27.3530,31.3860,31.1670,25.1120,18.5190,9.8930,4.7710,USC00048702,40.4167,-120.6631,1275.3,CA
USC00048713,12.8660,14.1050,15.9420,19.7760,24.8360,30.2010,32.6990,32.6480,29.1670,23.1100,15.9960,10.9550,USC00048713,38.3772,-120.8008,483.4,CA
USC00048752,11.5360,16.2660,19.3090,24.7520,28.8460,32.6900,35.1990,34.7180,30.4320,25.2490,17.8870,12.3800,USC00048752,35.1503,-119.43,235.6,CA
USC00048758,4.4940,5.1180,6.6240,10.9060,15.2200,20.3560,24.4540,24.4180,19.7120,14.3370,7.3120,4.1350,USC00048758,39.1678,-120.1428,1898.9,CA
USC00048826,10.8040,11.6960,12.8500,16.9880,21.2060,25.9830,29.3380,29.1880,25.3630,20.5950,13.4760,9.7230,USC00048826,35.1333,-118.45,1224.4,CA
USC00048873,3.3730,5.0490,8.9210,14.3200,18.4820,24.3180,28.8020,28.6710,22.9890,17.0290,7.6800,3.0420,USC00048873,40.8667,-120.4333,1615.4,CA
USC00048917,12.9810,15.5920,17.4430,22.2710,27.1040,31.7920,35.0360,34.4120,30.2800,24.6920,16.5750,12.3110,USC00048917,36.465,-118.8619,347.5,CA
USC00048928,10.1550,13.8540,15.3250,19.4950,23.5790,28.4830,31.9530,31.9610,27.9000,23.0520,14.0210,8.7290,USC00048928,38.4461,-120.4992,717.8,CA
USC00049001,11.8760,16.4290,18.7080,22.9410,26.7090,30.3800,33.3870,32.6240,29.9040,25.2960,17.2300,12.3530,USC00049001,37.7967,-121.5828,18.6,CA
USC00049026,8.9220,12.1590,15.0880,19.9680,24.2930,29.2810,33.1370,32.7360,28.5060,22.2060,12.1600,8.1290,USC00049026,40.7264,-122.7947,567.2,CA
USC00049035,15.0100,19.2160,22.7560,27.8640,32.2440,38.0450,40.7650,39.5580,34.5660,28.4180,20.5870,14.0930,USC00049035,35.7636,-117.3908,516.6,CA
USC00049043,5.4490,6.8410,9.1320,13.7330,18.0210,23.2990,27.2710,27.5480,22.7610,17.3410,8.7830,4.5780,USC00049043,39.3331,-120.173,1774.9,CA
USC00049053,3.6340,6.7700,11.0990,15.2480,19.1590,24.1020,27.8180,28.4450,22.8840,17.6310,7.9400,3.5500,USC00049053,41.96,-121.4744,1229.9,CA
USC00049073,11.8640,16.3220,18.9960,23.3090,27.4230,31.1760,33.9910,32.7280,29.8880,24.9870,16.9970,11.3130,USC00049073,37.5006,-120.855,35.1,CA
USC00049087,18.6580,19.4070,19.1120,21.9000,22.7420,25.1530,27.8030,28.4470,27.1260,24.7370,20.8070,18.0960,USC00049087,33.7025,-117.7539,71.6,CA
USC00049099,15.2960,17.8950,21.5800,26.3370,31.0300,36.5550,38.2810,37.2690,33.3320,26.9040,19.4240,14.3980,USC00049099,34.1281,-116.0369,602,CA
USC00049105,4.9040,4.8460,6.4410,10.1700,14.0710,19.5200,23.0090,22.8450,18.3030,13.3680,6.8550,4.2950,USC00049105,38.7086,-120.0403,2438.4,CA
USC00049111,18.1210,18.4910,18.9780,21.1050,22.3350,24.3290,25.9590,26.0460,25.9720,24.7820,20.6230,17.8900,USC00049111,34.9881,-120.3211,177.4,CA
USC00049122,13.0730,15.5150,17.0310,20.5660,23.6970,28.0760,31.6890,31.6620,28.4940,23.7550,15.6640,12.3690,USC00049122,39.1467,-123.2103,193.9,CA
USC00049152,18.9510,19.0360,18.9190,20.4830,20.7340,22.2500,24.9010,25.0920,25.0070,23.5690,20.8260,18.4890,USC00049152,34.0697,-118.4428,131.1,CA
USC00049200,12.5260,16.7400,18.8790,22.9160,27.0860,31.5460,34.2580,33.5000,30.7490,26.1220,17.6970,12.6440,USC00049200,38.3956,-121.9608,33.5,CA
USC00049325,15.4500,17.3930,20.1400,24.6100,28.9230,34.3530,36.8340,36.4740,32.5800,26.6490,19.8120,14.9640,USC00049325,34.535,-117.3058,871.1,CA
USC00049367,11.5230,15.9570,19.0160,23.5050,27.7670,31.8920,34.2280,33.3580,30.0230,25.2830,17.2020,11.3620,USC00049367,36.3283,-119.2992,99.1,CA
USC00049378,18.6300,18.7620,18.8290,21.1000,21.8140,23.7190,26.6410,26.9610,26.2450,24.0930,20.6360,18.0860,USC00049378,33.2294,-117.2269,155.4,CA
USC00049440,13.8940,16.9030,18.5490,22.2140,25.8650,29.3180,32.0140,31.3440,29.1520,25.0990,18.2890,13.5980,USC00049440,38.7161,-122.9975,68.3,CA
USC00049452,13.0310,17.8100,20.9370,25.7240,30.1150,34.0970,36.8850,35.9700,31.9560,27.0270,18.6160,12.6350,USC00049452,35.5892,-119.3519,88.7,CA
USC00049473,16.2170,17.4990,18.0050,20.6170,21.0900,22.4090,22.8780,22.8580,23.4990,22.3510,18.8340,15.9500,USC00049473,36.9308,-121.7692,29,CA
USC00049490,9.1610,12.7290,15.6710,20.5160,25.0710,30.0830,34.3270,34.6340,29.7670,23.2200,12.7630,7.8040,USC00049490,40.7222,-122.9331,599.8,CA
USC00049621,12.7380,14.7100,16.7840,21.5280,25.2720,30.7070,35.0410,35.1200,30.4370,24.4090,15.6610,12.2740,USC00049621,40.6117,-122.5281,394.7,CA
USC00049671,11.2160,12.5370,16.4190,21.4920,26.4390,31.8540,34.2540,33.3370,28.6400,22.2240,14.8190,10.3690,USC00049671,36.2656,-117.1853,1249.7,CA
USC00049684,11.6370,13.5700,14.3970,17.3590,20.3790,24.3690,27.9430,27.8680,25.2750,21.5870,14.0690,11.1610,USC00049684,39.4194,-123.3425,412.4,CA
USC00049699,13.7910,17.5530,19.4970,24.0160,28.1420,32.5940,34.7540,34.2330,31.3210,26.7400,18.2450,13.5680,USC00049699,39.5231,-122.3058,71,CA
USC00049742,12.8850,17.3160,19.6310,24.6530,29.0690,33.6680,35.9930,35.0670,32.0690,26.9750,18.4310,12.9570,USC00049742,38.5228,-121.9683,41.1,CA
USC00049781,11.6380,16.1240,18.7950,23.9480,28.2950,33.1210,35.5510,34.5340,31.2110,25.9440,17.1480,11.6460,USC00049781,38.6828,-121.7942,21,CA
USC00049792,15.2200,17.7180,19.1640,22.4330,25.2980,28.6400,30.7610,30.1440,28.5820,25.1730,18.4150,14.9020,USC00049792,37.4286,-122.2567,115.8,CA
USC00049822,7.4710,9.0400,11.4000,16.2400,20.1810,25.4190,27.7310,25.8880,22.2540,17.2020,11.5780,8.4550,USC00049822,34.3617,-117.6386,1828.8,CA
USC00049855,9.2680,11.5730,13.9600,18.6790,22.3000,27.7400,31.5250,31.5890,27.1980,21.3990,12.7790,8.5700,USC00049855,37.75,-119.5897,1224.7,CA
USC00049866,7.3560,10.4780,14.2350,19.0220,22.9190,27.4980,32.3390,32.7220,26.5020,20.8410,10.9890,6.9040,USC00049866,41.7036,-122.6408,800.1,CA
USW00003102,18.0170,18.7960,21.0720,24.4210,25.7650,29.8010,33.6560,33.8840,30.6180,26.9580,21.8440,18.6300,USW00003102,34.0561,-117.6003,289.3,CA
USW00003104,22.1460,24.2780,27.2150,31.3090,35.0690,39.7330,41.2480,40.4540,37.7310,32.4310,25.8430,21.3230,USW00003104,33.6267,-116.1594,-36,CA
USW00003122,18.2330,18.4260,18.7480,20.6170,21.3020,22.6460,25.1500,25.2180,24.9770,23.4790,20.3520,17.7790,USW00003122,33.8017,-118.3411,27.4,CA
USW00003131,18.7680,18.2810,19.0830,20.8180,21.1410,22.9140,26.4680,27.0270,26.0820,24.3520,20.7800,18.6610,USW00003131,32.8158,-117.1394,127.1,CA
USW00003144,20.4690,22.6930,26.1050,30.0050,34.7600,39.6380,41.4930,40.5170,36.5080,31.0460,24.8210,19.5620,USW00003144,32.8342,-115.5786,-17.7,CA
USW00003154,19.9210,20.0110,19.5850,21.9510,22.2600,24.3430,27.8960,27.8200,27.8930,25.5530,22.9440,20.2860,USW00003154,33.3,-117.35,22.9,CA
USW00003159,14.9140,17.0800,19.1960,23.6860,27.6510,33.0070,36.0620,35.8050,31.5960,26.1070,19.0590,14.1960,USW00003159,34.7411,-118.2117,712.6,CA
USW00003164,16.6610,18.0390,19.0150,22.8550,26.3800,30.8840,34.1120,33.9650,30.9960,25.7350,20.0400,16.5830,USW00003164,32.6233,-116.4728,801.6,CA
USW00003166,19.8750,20.2630,20.8920,23.1320,23.9820,25.9770,28.5610,29.2150,28.4510,25.9780,21.7390,19.7660,USW00003166,33.8719,-117.9789,29.3,CA
USW00003167,18.8870,19.6430,19.4710,20.7340,20.8350,22.7230,24.7980,25.2220,24.8640,23.6070,21.1300,18.9370,USW00003167,33.9228,-118.3342,19.2,CA
USW00003171,18.8640,19.6240,21.6760,24.4010,27.1360,29.3710,33.7340,34.2290,31.6050,27.6130,22.5450,19.1990,USW00003171,33.9519,-117.4386,245.4,CA
USW00003177,17.5430,17.7860,17.6520,19.0810,19.2700,21.3300,22.7370,23.2650,23.6620,22.7580,19.8130,17.4430,USW00003177,33.1281,-117.2794,100,CA
USW00003178,18.4900,18.6880,19.4240,20.4410,21.8500,23.0590,25.7090,26.2120,26.1540,24.1770,21.2030,19.0950,USW00003178,32.5722,-116.9794,157,CA
USW00003179,18.9940,20.2690,21.2320,24.1640,26.3980,29.5380,33.3410,34.2390,31.3190,27.3840,21.8370,18.7980,USW00003179,33.9753,-117.6361,198.1,CA
USW00023110,12.2860,16.9490,20.0310,24.6690,29.0960,33.1420,35.2370,34.5420,31.3090,26.5070,18.3260,11.8190,USW00023110,36.3333,-119.95,70.7,CA
USW00023129,19.8500,20.0290,20.5030,22.5550,23.2660,25.1530,28.3530,28.9520,28.0450,25.5740,22.0550,19.5580,USW00023129,33.8117,-118.1464,9.4,CA
USW00023130,18.3100,19.7410,20.8930,23.4860,25.0070,28.6550,32.3010,32.3810,30.3370,26.7900,22.0520,18.8060,USW00023130,34.2097,-118.4892,234.7,CA
USW00023136,18.4750,18.4580,18.0900,20.8170,22.0160,22.0150,24.3770,24.3670,24.6650,22.9890,20.9050,18.4620,USW00023136,34.2167,-119.0833,23.5,CA
USW00023152,19.4690,20.4810,21.2610,23.7980,25.4430,27.8620,31.3510,31.3490,29.8770,26.5330,21.7940,18.8850,USW00023152,34.2006,-118.3575,225.9,CA
USW00023155,13.0340,17.1670,20.0580,24.7540,28.6380,32.9950,36.0600,35.0780,31.3170,26.1790,18.2000,12.7760,USW00023155,35.4344,-119.0542,149,CA
USW00023156,16.4020,17.8590,19.2630,23.2850,27.0580,31.9950,35.3280,35.1580,31.3680,26.1840,19.9340,15.9550,USW00023156,33.9286,-116.9814,789.7,CA
USW00023157,12.2510,14.9130,18.0500,22.9770,27.5630,33.1720,36.1120,34.9020,29.9230,23.9930,16.3850,11.5300,USW00023157,37.3711,-118.3581,1250.3,CA
USW00023158,19.4350,22.2690,25.8550,30.7900,35.2600,40.6150,41.9480,40.8430,37.4080,31.1440,23.9300,18.3930,USW00023158,33.6186,-114.7142,120.4,CA
USW00023161,15.6300,18.2940,21.5090,26.3900,31.0050,36.7240,39.1430,38.0740,33.7100,27.6420,20.3350,14.9340,USW00023161,34.8536,-116.7858,584.3,CA
USW00023174,18.0320,17.9460,17.7450,19.1870,19.6550,20.9510,23.2040,23.4450,23.6650,22.6820,20.2070,17.8760,USW00023174,33.9381,-118.3889,29.6,CA
USW00023179,18.0570,21.2170,25.1270,29.9870,34.1720,39.8690,41.8240,40.4770,36.7440,30.1910,22.9100,17.2090,USW00023179,34.7675,-114.6189,271.3,CA
USW00023182,14.2920,16.6390,18.6770,22.9540,28.3340,33.3880,35.8870,35.9930,31.3470,25.0640,18.6690,14.0370,USW00023182,34.6294,-118.0836,769.3,CA
USW00023187,8.9540,10.1480,11.4450,15.1210,18.8620,24.8730,28.3560,28.2110,24.5210,18.9610,12.1300,7.7700,USW00023187,34.7436,-118.7242,1374.6,CA
USW00023188,18.6610,18.6910,18.8980,20.2010,20.5310,21.8400,24.5730,25.0510,24.8350,22.9730,20.5570,18.3180,USW00023188,32.7336,-117.1831,4.6,CA
USW00023190,17.2650,17.5940,18.3650,19.6680,20.2320,21.3150,22.7490,23.2180,23.4740,22.2880,19.5470,17.3710,USW00023190,34.4258,-119.8425,2.7,CA
USW00023191,15.1570,15.8700,15.6200,17.1450,18.1520,20.7290,23.6990,24.6410,22.8660,21.9170,17.5830,14.3400,USW00023191,33.405,-118.4158,488.3,CA
USW00023213,13.4660,15.9800,17.0590,21.0750,23.8100,27.5190,28.5120,27.7840,28.4940,24.9260,17.3640,13.0580,USW00023213,38.5039,-122.8103,34.7,CA
USW00023225,7.9650,7.4600,8.1970,12.5710,16.4910,21.4410,24.9240,25.2420,21.2360,16.3880,9.0680,6.8040,USW00023225,39.2775,-120.7103,1608.1,CA
USW00023230,13.6660,15.7680,16.7570,20.4390,19.9960,21.3540,20.9540,22.6810,24.2530,20.9140,16.9050,12.9820,USW00023230,37.7214,-122.2208,1.8,CA
USW00023232,11.4230,16.0560,17.7190,22.1900,26.8490,31.0300,33.5230,32.7630,29.9880,25.4020,17.2530,11.4410,USW00023232,38.5069,-121.495,4.6,CA
USW00023233,16.2780,17.4260,17.9350,20.1340,20.2590,21.6220,22.0460,22.1670,23.5200,22.6880,18.8990,16.1510,USW00023233,36.6636,-121.6081,22.6,CA
USW00023234,13.3140,15.5390,16.5270,18.9100,20.0780,22.0330,22.7270,22.8230,23.3700,21.4780,17.0340,13.3560,USW00023234,37.6197,-122.3647,2.4,CA
USW00023237,11.4750,16.0870,18.5390,23.0630,27.2280,31.2590,33.7570,32.8760,30.0140,25.1100,16.9660,11.4140,USW00023237,37.8892,-121.2258,7.9,CA
USW00023239,14.3800,16.7570,17.8960,19.9920,20.7720,22.2710,22.6760,22.9950,23.8640,22.3380,18.1580,14.4880,USW00023239,37.7333,-122.3167,4.9,CA
USW00023244,14.9090,17.0220,18.1270,21.2950,22.4390,24.5200,25.0630,24.7900,25.2360,22.8970,18.3730,14.7870,USW00023244,37.4058,-122.0481,11.9,CA
USW00023254,12.7640,16.3610,18.6290,21.2810,24.4670,28.4270,30.7030,30.6710,28.5720,24.9120,17.1610,12.4730,USW00023254,37.9917,-122.055,5.5,CA
