STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USC00040931,-10.1950,-8.6100,-6.7460,-5.2140,-1.3920,0.4250,2.5980,1.4690,-1.1810,-4.6270,-7.5580,-10.6950,USC00040931,39.3886,-120.0936,1699,CA
USC00040943,-14.5060,-14.2520,-11.9170,-8.3740,-4.8270,-2.2040,0.2640,-0.5190,-3.9230,-8.2910,-12.3270,-15.5440,USC00040943,38.2119,-119.0142,2551,CA
USC00040983,6.9790,8.0490,9.6260,11.8880,15.3910,19.2010,22.9700,24.0690,20.9110,15.2860,9.0620,6.1340,USC00040983,33.2314,-116.4144,245,CA
USC00041018,-0.9280,-1.4350,-0.8190,0.9980,4.5100,8.0110,11.9860,12.2580,10.5420,5.9970,1.5450,-1.2590,USC00041018,39.4539,-120.6556,1641,CA
USC00041048,5.2070,7.2270,8.9890,11.8090,15.5990,19.1670,23.1150,25.1650,21.6070,14.6430,7.6100,4.6000,USC00041048,32.9544,-115.5581,-31,CA
USC00041072,-12.3340,-11.2160,-7.6580,-5.1000,-1.4540,1.8920,4.0740,3.8050,-0.3270,-5.1650,-9.4260,-13.1700,USC00041072,38.2575,-119.2286,1972,CA
USC00041214,-6.5930,-3.4450,-3.2360,-1.6640,2.4010,4.5740,5.1600,4.3930,2.7370,-2.1240,-3.8860,-6.5550,USC00041214,40.8803,-121.6547,975,CA
USC00041244,3.5220,6.1280,7.6400,8.8270,12.7440,15.8050,18.5200,17.7040,14.9790,9.7140,4.8200,1.4590,USC00041244,35.4047,-119.4731,82,CA
USC00041253,3.7990,5.1140,5.3910,5.9810,8.1220,9.2280,11.0120,11.1250,10.2180,8.1870,5.2810,2.8990,USC00041253,34.5825,-119.9817,239,CA
USC00041277,-1.1370,-0.9820,-0.5700,0.9810,4.5160,7.9660,11.3920,11.4710,9.1840,5.0850,0.5760,-1.5230,USC00041277,38.2769,-120.3114,1431,CA
USC00041312,2.9890,4.4120,4.6700,5.7610,8.5540,10.5580,11.3950,11.3190,10.2310,7.2190,4.4450,1.7210,USC00041312,38.5961,-122.6014,122,CA
USC00041316,-3.4390,-1.9920,-1.0880,0.2000,3.4210,5.1900,8.7050,7.7690,5.2000,0.8950,-1.8330,-3.7670,USC00041316,41.3111,-122.8045,971,CA
USC00041428,4.5900,6.4160,7.2010,8.1140,10.8050,13.6560,16.1120,16.4180,15.1960,11.5400,7.5380,4.0680,USC00041428,38.2486,-120.8433,201,CA
USC00041476,-6.2930,-4.3840,-2.7590,-0.9030,2.4250,5.1880,7.8740,6.5950,3.3820,-2.2520,-4.0730,-7.1460,USC00041476,41.4219,-120.9017,1314,CA
USC00041484,4.2050,5.4480,5.7980,7.4770,9.4730,11.7260,13.7540,14.2610,12.5480,9.1560,5.2010,3.6900,USC00041484,34.1819,-118.5744,241,CA
USC00041497,-4.2430,-3.2380,-2.3230,-0.5690,2.9850,6.1530,9.0250,8.1270,5.7690,1.6400,-1.9950,-4.6860,USC00041497,40.1703,-121.0883,1390,CA
USC00041606,-0.9110,-0.1840,0.5290,2.1740,5.2920,7.3090,10.3240,9.4180,6.8600,2.5920,0.2320,-1.3140,USC00041606,41.1417,-123.1392,704,CA
USC00041614,-5.7320,-3.9060,-1.9290,0.3210,4.6550,7.9040,11.9390,10.7190,6.2430,0.6240,-3.4450,-6.6260,USC00041614,41.5306,-120.1803,1409,CA
USC00041697,-0.5930,-0.4680,0.2190,2.1050,5.8660,9.5000,13.1350,13.3260,10.8670,6.3950,1.8040,-0.5940,USC00041697,37.9747,-119.9161,1452,CA
USC00041700,-5.5270,-4.5910,-3.3530,-1.3060,2.2550,5.2330,8.1790,7.0000,4.1900,0.2090,-3.2890,-5.9340,USC00041700,40.3033,-121.2422,1381,CA
USC00041715,2.8210,4.5080,5.4480,7.2550,10.7170,13.3500,15.4430,14.1740,12.5410,7.9720,4.4650,1.8200,USC00041715,39.6911,-121.8211,56,CA
USC00041758,7.9520,9.2210,10.3530,11.7970,14.4510,15.9760,17.8130,18.7380,17.6190,14.1740,9.5280,6.9990,USC00041758,32.64,-117.0858,17,CA
USC00041806,0.7200,1.8990,2.1260,4.0570,7.1330,10.3100,12.5540,11.5640,9.4770,5.9540,1.9390,-0.1870,USC00041806,38.9239,-122.5672,411,CA
USC00041838,3.7140,4.9740,6.1000,7.6250,10.5660,13.4580,13.4370,13.3820,12.7570,10.3140,5.6720,2.8260,USC00041838,38.8,-123.0175,101,CA
USC00041864,3.4040,5.4280,6.5840,8.2990,12.0860,15.4630,18.5380,18.1180,15.3270,10.1860,5.0480,1.7080,USC00041864,36.1356,-120.3606,204,CA
USC00041912,2.1580,3.2920,3.7440,5.4600,8.8270,12.2470,15.1810,14.7700,12.6260,8.3480,3.7360,1.5280,USC00041912,39.0911,-120.9481,725,CA
USC00041948,4.3720,6.4030,7.0740,8.3500,12.0880,14.4030,15.3070,14.2690,12.4720,8.8340,5.5200,3.2960,USC00041948,39.1875,-122.0269,15,CA
USC00041967,5.3580,7.0120,7.9640,9.4550,11.6330,13.3420,14.3480,14.7650,13.8890,11.5130,7.3080,4.5650,USC00041967,37.9833,-122.0692,12,CA
USC00042012,3.0090,4.9610,6.3010,7.7710,11.3040,14.0690,16.6660,16.3460,14.0760,9.3300,4.3430,1.3400,USC00042012,36.0975,-119.5817,61,CA
USC00042081,0.4210,1.6420,2.4030,3.4710,6.3630,8.6530,11.1180,9.6500,7.5150,3.7990,1.6110,-0.5800,USC00042081,39.8158,-123.2444,431,CA
USC00042147,4.5430,4.9530,4.7340,5.7960,7.6320,8.5600,10.1560,10.4070,9.2010,7.0870,5.3550,3.5130,USC00042147,41.7958,-124.2147,13,CA
USC00042214,8.8380,9.4080,9.7530,11.4820,13.6190,15.2840,16.7150,17.2890,16.5270,13.8390,9.9900,8.3910,USC00042214,34.0053,-118.4136,21,CA
USC00042239,-1.5730,-0.6810,-0.1760,1.3820,4.8340,7.7160,11.6650,12.3890,8.4480,3.3610,-0.4470,-2.3400,USC00042239,32.9897,-116.5872,1414,CA
USC00042294,4.1890,5.8520,6.5390,8.3030,10.7070,12.8180,13.7320,13.3580,12.6500,9.5800,5.8980,3.0180,USC00042294,38.535,-121.7761,18,CA
USC00042319,4.9940,8.9980,12.9310,16.7050,22.2300,26.6450,30.4560,30.0730,24.1400,16.4580,8.1440,4.0460,USC00042319,36.4622,-116.8669,-59,CA
USC00042331,-6.7000,-3.4350,-0.7110,2.4980,7.0690,11.1840,14.8450,13.4940,9.4210,3.3260,-3.8830,-7.8680,USC00042331,37.3739,-117.9803,1593,CA
USC00042338,1.4120,0.7250,1.9900,2.5070,6.9150,10.1760,14.5930,14.5590,13.0630,7.9930,3.6230,0.5460,USC00042338,39.3,-120.8333,1358,CA
USC00042402,0.2430,1.3690,2.3280,3.9640,7.2020,10.3990,13.3200,12.8670,10.6370,6.6140,2.2220,0.0720,USC00042402,39.8717,-121.6108,826,CA
USC00042456,1.2390,2.3250,3.0460,4.0930,7.4280,9.9200,12.5100,11.9600,10.0240,6.1850,2.1110,0.2990,USC00042456,39.3575,-121.2011,500,CA
USC00042467,-7.9140,-6.7790,-5.5290,-3.7290,0.2820,2.5840,5.0760,4.8930,2.2010,-1.9430,-5.2410,-8.6930,USC00042467,39.3239,-120.2331,1810,CA
USC00042500,-1.1840,-0.4010,0.3460,1.5170,4.8330,7.2110,9.3570,8.9890,6.9880,3.4010,-0.0310,-1.5370,USC00042500,39.5633,-120.8239,889,CA
USC00042506,-4.3490,-2.0510,-0.5350,0.9040,4.1550,6.6720,9.5090,8.7820,5.9990,1.4560,-2.4490,-5.1370,USC00042506,39.9717,-120.0828,1338,CA
USC00042574,-0.1890,0.2270,1.3560,2.7380,6.6600,9.7120,12.0300,10.4640,8.1490,4.3170,1.4160,-0.5420,USC00042574,41.1833,-122.2736,661,CA
USC00042598,8.0780,10.3110,12.4770,15.8620,20.6560,24.8080,27.9670,28.1340,24.5130,18.4320,11.4780,7.7400,USC00042598,33.8089,-115.4508,297,CA
USC00042640,0.3890,1.7780,2.9410,4.8090,8.2350,11.2960,14.2110,12.8120,10.3680,6.4260,2.4710,-0.5570,USC00042640,39.3592,-122.5178,367,CA
USC00042671,-4.2110,-4.6420,-4.1760,-2.8980,1.0410,5.1060,9.3570,9.3890,7.1670,1.9050,-2.5670,-5.1540,USC00042671,38.7833,-120.0333,2240,CA
USC00042706,5.8450,7.3360,8.4460,10.0460,13.1990,14.7990,16.9690,17.9970,16.4350,12.6680,7.3360,4.7840,USC00042706,32.8139,-116.975,123,CA
USC00042709,5.7880,6.7370,7.3420,8.1190,10.5870,11.7200,13.6250,13.5930,13.4690,11.0650,7.0190,5.5510,USC00042709,32.8839,-116.8164,183,CA
USC00042713,6.2050,8.4620,10.3060,13.2600,17.1930,20.6390,24.5300,25.9250,22.5120,15.7580,9.1350,5.3530,USC00042713,32.7669,-115.5617,-9,CA
USC00042728,0.8200,2.2690,3.6780,4.4390,7.8430,9.3210,12.7040,11.6780,9.5900,6.5510,2.7450,0.2010,USC00042728,38.3306,-120.6706,218,CA
USC00042771,0.8090,2.0400,3.5510,5.7550,10.1980,13.4580,16.4130,16.2520,13.0520,7.6520,1.9410,-0.9560,USC00042771,34.5892,-117.6303,899,CA
USC00042805,4.1850,5.4240,6.3380,7.9590,11.4310,13.2850,16.2460,17.2710,14.9560,10.8050,5.7350,3.1400,USC00042805,33.6692,-117.3319,392,CA
USC00042863,6.4290,7.4740,8.3810,10.1360,12.8950,14.6330,16.6090,17.6900,16.2730,12.6850,7.7710,5.1290,USC00042863,33.1211,-117.0883,183,CA
USC00042934,4.7380,6.2550,7.2890,8.7410,10.9300,12.8030,13.9450,14.1400,13.1250,10.7200,6.9550,3.7110,USC00042934,38.2736,-122.0678,12,CA
USC00042941,3.3100,4.4390,5.8090,7.6600,11.0610,15.1520,18.6670,19.4470,16.4130,11.4360,5.8610,2.5040,USC00042941,34.705,-118.4242,933,CA
USC00043083,4.8170,5.8690,6.8990,8.5880,12.5420,14.2520,17.1270,16.5970,14.6810,10.2890,6.1890,3.2090,USC00043083,36.3642,-120.1561,87,CA
USC00043113,4.1690,6.3440,7.2390,8.4050,11.3980,13.8300,15.6020,15.4300,14.5530,11.6480,7.0450,3.6850,USC00043113,38.7,-121.1667,107,CA
USC00043157,-4.8480,-3.2010,-1.0180,1.0750,4.7880,7.2500,10.7150,10.1710,6.6190,1.9670,-2.0620,-5.4350,USC00043157,41.52,-120.09,1442,CA
USC00043161,4.6580,5.2660,5.1100,5.9200,7.5050,8.5310,9.5530,9.7920,9.3430,7.6650,5.6700,3.8980,USC00043161,39.5092,-123.7567,38,CA
USC00043191,6.0650,6.4420,6.1310,6.1770,7.2840,8.1180,8.9880,9.0130,9.1740,8.5180,6.8740,5.5410,USC00043191,38.515,-123.2447,34,CA
USC00043244,5.8610,7.1240,8.0090,9.0610,11.0470,12.4610,13.3820,13.6370,12.8440,10.8160,7.4140,5.3260,USC00043244,37.5422,-122.0158,12,CA
USC00043256,3.7800,6.1120,7.7500,9.2880,12.9760,15.9190,18.8210,18.6860,16.2790,11.7270,6.2540,3.2640,USC00043256,36.7525,-119.7017,100,CA
USC00043261,4.0190,5.5630,6.2420,5.9900,9.5390,12.4290,15.5130,15.3170,13.7920,9.7440,5.1400,2.5140,USC00043261,36.9969,-119.7072,125,CA
USC00043417,4.1710,5.7890,6.4450,7.5930,9.7850,10.9560,12.2050,12.5480,11.4310,8.8060,5.5190,2.6290,USC00043417,37.0067,-121.5633,59,CA
USC00043463,-1.1920,0.4280,1.0290,1.7400,4.9730,7.3870,10.5780,10.4470,7.8160,3.4090,0.0540,-2.3280,USC00043463,35.7269,-118.7006,957,CA
USC00043489,8.6890,9.8680,10.7650,13.7690,17.8450,21.5880,26.3320,27.1290,23.7060,17.2900,10.8040,8.3200,USC00043489,32.8833,-114.8667,148,CA
USC00043551,-2.7910,-2.7650,-2.2340,-0.7990,3.2880,7.0640,11.0930,11.0690,8.5650,4.4990,-0.1500,-2.4390,USC00043551,36.7394,-118.9631,2012,CA
USC00043573,1.1270,2.0180,2.8710,4.4610,7.7030,10.6360,13.3080,12.7970,10.7350,6.3870,2.7160,0.3810,USC00043573,39.2042,-121.0681,732,CA
USC00043578,3.2520,4.4070,4.6570,5.3300,7.2250,8.3590,9.6340,9.1290,8.6760,6.0470,3.9470,1.6030,USC00043578,38.4306,-122.8647,61,CA
USC00043647,4.0090,4.6030,4.9230,5.9920,8.7360,9.7530,11.4250,11.3370,9.6260,6.9890,4.5890,2.9370,USC00043647,40.4864,-123.9089,126,CA
USC00043669,-0.5070,0.4010,0.7080,3.1470,6.4820,9.2600,12.7070,12.5930,9.3250,4.3460,1.0100,-1.4650,USC00043669,37.8444,-120.2258,853,CA
USC00043710,1.3920,3.2360,5.3970,7.8320,11.8420,15.7600,19.3170,19.1130,15.5220,9.7480,3.5380,0.5410,USC00043710,36.1389,-117.9528,1166,CA
USC00043714,5.5870,6.1010,6.0560,6.2090,8.0560,8.9480,10.4150,10.7870,9.9210,8.2900,6.4460,5.4720,USC00043714,37.4725,-122.4433,8,CA
USC00043747,3.3280,5.4750,7.0560,8.6450,12.5160,15.1760,17.5940,17.0940,14.6790,9.9030,5.0390,1.8030,USC00043747,36.3158,-119.6369,72,CA
USC00043824,-5.0620,-3.0320,-2.0500,-0.4920,2.9010,5.5720,7.7200,5.8860,2.9360,-1.3110,-3.5090,-6.0410,USC00043824,40.9317,-121.5433,919,CA
USC00043855,4.6310,6.2050,8.3090,11.2430,15.5730,18.7630,22.6450,23.6910,19.4570,12.6650,6.3870,3.6500,USC00043855,33.7044,-115.6289,418,CA
USC00043875,4.4210,5.7620,6.3510,7.6180,9.9660,11.5010,12.3910,11.6820,11.1630,8.8700,5.8730,3.4560,USC00043875,38.6175,-122.8731,33,CA
USC00043896,3.8580,4.6230,5.2100,7.3930,9.9270,11.5440,14.7520,15.8220,13.7260,10.0250,5.4100,3.5200,USC00043896,33.7381,-116.8939,552,CA
USC00043914,-1.4270,-0.1580,0.6040,1.4960,4.5120,6.1860,8.8830,10.4170,7.2490,2.5540,-1.3340,-3.0730,USC00043914,33.2372,-116.7614,823,CA
USC00043939,-0.6150,0.2590,0.9450,2.9820,6.5030,9.8290,12.9470,12.9030,10.6700,6.2430,1.7140,-0.8950,USC00043939,37.9614,-119.7831,1180,CA
USC00044025,4.0130,5.6970,5.8970,6.9240,8.8700,10.1590,11.6420,12.0060,11.2790,8.4690,5.4100,2.9120,USC00044025,36.8483,-121.4214,84,CA
USC00044176,-4.0480,-4.9100,-3.7200,-2.4230,1.0850,4.4410,8.0310,8.2480,5.9890,2.0670,-1.9270,-3.7000,USC00044176,37.2275,-119.2206,2140,CA
USC00044211,-1.0500,-0.4730,-0.5940,1.3300,4.4030,7.7760,11.2870,12.3460,9.3740,4.8690,0.3720,-1.4370,USC00044211,33.7572,-116.7067,1640,CA
USC00044223,5.3340,7.5260,9.2190,12.1970,15.9350,19.5940,23.3560,25.0340,21.7900,15.0520,8.0590,4.5900,USC00044223,32.8489,-115.5667,-20,CA
USC00044232,-2.1730,0.3130,2.9670,5.7300,10.0980,14.5360,17.8990,16.8850,13.2200,7.5300,0.6550,-2.5520,USC00044232,36.7981,-118.2036,1204,CA
USC00044259,6.9070,9.2130,12.1440,15.6700,19.4670,23.3380,26.1930,26.6730,23.3460,17.3410,9.8990,5.9900,USC00044259,33.7086,-116.2153,-6,CA
USC00044278,0.2810,2.6490,4.7640,7.7840,11.8740,15.5590,19.3660,18.9270,15.0800,9.2700,2.6660,-0.6240,USC00044278,35.6514,-117.8214,741,CA
USC00044297,8.4250,10.4330,12.4640,15.5620,20.6010,24.4970,27.7010,27.9360,24.1510,17.5040,10.8250,7.6190,USC00044297,34.1472,-115.1219,281,CA
USC00044374,-5.2480,-4.0500,-3.2300,-1.4140,1.9430,4.8390,8.2540,8.4970,5.4250,0.6620,-3.3010,-6.4380,USC00044374,41.2683,-120.2947,1646,CA
USC00044500,5.0460,6.4510,6.6630,7.8420,9.6480,10.8640,11.7540,11.8370,11.1120,9.2820,6.6520,4.3950,USC00044500,37.9569,-122.5439,44,CA
USC00044523,-0.1950,1.7150,2.5810,4.7750,8.9110,12.6350,16.1040,16.5070,12.9600,7.6500,2.2010,-0.7670,USC00044523,35.7831,-118.4389,824,CA
USC00044555,3.4510,5.1350,5.4800,6.1350,8.4390,9.9120,11.6040,11.4790,10.3410,7.2990,4.1490,1.9080,USC00044555,36.2069,-121.1378,98,CA
USC00044577,2.8080,3.5500,3.5300,4.6650,6.8940,8.4280,10.2660,10.2950,8.7640,5.8990,4.0830,2.1220,USC00044577,41.5786,-124.0747,9,CA
USC00044647,6.7470,7.4300,8.2390,9.7560,12.1430,13.8970,14.9870,15.0990,15.1430,12.0390,8.6570,6.2750,USC00044647,33.5453,-117.7814,13,CA
USC00044671,-1.0730,-0.5390,0.0880,1.8950,5.3360,9.2590,13.3560,14.0760,10.8420,5.6970,1.2520,-1.2020,USC00044671,34.2467,-117.1883,1587,CA
USC00044712,4.0110,5.8610,6.9600,8.9380,11.3850,14.4850,15.4070,14.8840,13.8050,10.8500,6.8220,3.2710,USC00044712,38.4919,-122.0039,58,CA
USC00044713,-3.8040,-3.3020,-2.9110,-1.2120,2.3000,5.3330,8.1080,7.8810,6.1670,2.2170,-1.8050,-4.2080,USC00044713,39.3183,-120.6392,1572,CA
USC00044735,8.1350,9.0750,9.5700,11.3130,13.6490,15.3310,17.1490,18.3610,17.3090,14.1300,9.9090,7.5110,USC00044735,32.7675,-117.0233,162,CA
USC00044838,-4.4470,-3.5280,-2.3540,-0.3000,3.3140,5.8860,10.1970,9.7820,6.7160,1.8030,-2.7120,-5.3740,USC00044838,41.7019,-121.5011,1454,CA
USC00044881,-6.6460,-5.1370,-2.8000,-0.3400,4.0440,7.4870,11.1420,10.8400,6.9800,1.8440,-3.0000,-6.3340,USC00044881,37.9567,-119.1194,2072,CA
USC00044890,3.9390,6.1090,7.4850,8.2800,11.4700,14.4310,17.3610,16.7490,14.5440,10.3380,5.5740,2.6510,USC00044890,36.3817,-119.0264,156,CA
USC00044957,3.2110,5.0550,6.7260,7.8900,11.1650,14.3490,17.4830,16.6770,13.7880,9.0510,4.3440,1.7130,USC00044957,36.2033,-119.0545,133,CA
USC00044997,4.2740,5.6800,6.4540,7.7350,10.0410,12.0190,13.5850,13.7830,12.6850,9.9320,6.0190,3.5550,USC00044997,37.6922,-121.7692,146,CA
USC00045026,-7.8910,-7.3350,-5.6730,-4.1480,0.0930,3.4480,6.5740,6.3190,3.4460,-0.7820,-5.1700,-8.4720,USC00045026,36.6044,-118.7325,2053,CA
USC00045032,3.9100,5.6360,6.1960,7.8670,10.5020,12.4780,13.8310,13.7980,12.3000,9.1240,5.3740,2.5780,USC00045032,38.1061,-121.2878,12,CA
USC00045064,6.4760,7.6530,7.7780,8.4620,10.1300,11.2790,12.7910,13.1610,12.7620,10.2870,7.4260,5.2850,USC00045064,34.6539,-120.4514,29,CA
USC00045118,4.7920,6.9390,7.9730,9.3090,12.2310,15.1370,16.8450,16.7370,15.1370,11.2490,6.5930,3.2270,USC00045118,37.0564,-120.8667,37,CA
USC00045120,4.3420,6.7070,7.8390,9.6520,12.6100,15.3880,17.2620,17.5180,15.7810,12.1850,7.3290,3.4900,USC00045120,36.9897,-120.9297,124,CA
USC00045123,4.3170,5.4110,5.9560,6.8820,9.3230,10.9500,12.8670,12.7670,11.8800,9.0140,5.5450,3.4450,USC00045123,37.2319,-121.9592,111,CA
USC00045233,3.6470,5.4100,6.7380,7.9360,11.5560,14.3440,16.7120,16.4710,14.1980,9.3360,4.7060,2.0620,USC00045233,36.9539,-120.0378,82,CA
USC00045280,-8.3340,-8.5780,-6.2130,-4.3430,0.3760,3.6990,6.3830,6.7280,3.0710,-2.2290,-6.0530,-8.8150,USC00045280,37.6478,-118.9617,2379,CA
USC00045311,-5.4440,-4.9950,-4.2590,-2.4980,1.1730,4.1310,7.0100,6.2140,4.6310,0.6090,-3.2650,-5.4460,USC00045311,40.5411,-121.5767,1753,CA
USC00045360,2.7690,3.8590,4.6150,6.1560,8.8240,11.4910,13.1250,12.5560,11.5490,8.0640,4.6460,1.8700,USC00045360,38.4917,-122.1242,146,CA
USC00045378,2.7620,4.0320,4.7510,5.9950,8.2080,9.8380,10.7040,10.8220,10.4000,8.2460,5.0210,1.9670,USC00045378,38.0131,-122.1142,12,CA
USC00045385,4.7380,6.6190,7.7530,9.4440,12.6040,15.1540,16.9450,16.6290,14.8880,10.9510,6.8580,3.7850,USC00045385,39.1458,-121.5853,17,CA
USC00045449,-2.5550,-1.7700,-1.4370,0.3520,4.1260,6.7550,9.4880,8.0440,5.5770,1.3380,-1.6530,-3.4680,USC00045449,41.2514,-122.1383,1000,CA
USC00045502,4.2850,6.7980,9.1440,12.4580,16.6820,19.6970,23.0920,24.2340,20.3460,13.8610,6.5460,2.9680,USC00045502,33.5714,-116.0767,-55,CA
USC00045532,3.2470,5.0340,6.0150,7.1770,10.6420,13.3790,15.9180,15.4790,13.2550,9.0710,4.7640,2.0190,USC00045532,37.2858,-120.5117,47,CA
USC00045679,-4.7870,-4.0370,-3.4300,-2.1090,1.0490,3.5110,5.4870,4.6310,3.0950,-0.5330,-3.0500,-4.9300,USC00045679,40.3458,-121.6092,1486,CA
USC00045721,4.3970,5.3850,6.8850,9.8180,13.9510,18.5580,22.4510,22.3570,17.9460,12.6960,6.8680,4.2150,USC00045721,34.9436,-115.5469,1326,CA
USC00045756,1.8660,3.5530,5.3700,8.2470,12.7740,17.0830,20.2070,20.1890,15.9620,10.3060,4.1420,0.6490,USC00045756,35.0492,-118.1619,834,CA
USC00045790,8.5310,9.4530,10.1330,11.4680,13.8680,15.5240,17.5080,18.3370,17.0870,14.1680,10.5280,7.9480,USC00045790,34.0192,-118.1053,75,CA
USC00045795,6.7710,7.2750,7.4360,7.9400,9.1250,9.9420,11.3130,11.5860,11.3830,10.3190,7.8940,6.3300,USC00045795,36.5903,-121.91,117,CA
USC00045802,6.0660,7.2330,7.6050,8.4960,10.1220,10.9140,12.3220,12.4730,11.8260,9.9030,7.4470,5.0920,USC00045802,36.5928,-121.8556,37,CA
USC00045866,7.6560,8.9350,8.7300,8.7450,10.0440,11.1410,12.7050,12.9490,12.6010,11.0590,9.2350,7.2770,USC00045866,35.3672,-120.8456,35,CA
USC00045915,4.6890,5.2230,5.5020,6.9850,8.9260,12.0040,15.1460,15.6370,14.8800,11.0690,6.9740,4.6310,USC00045915,37.8792,-121.9303,661,CA
USC00045933,2.9580,2.6990,3.0030,4.5000,7.6520,12.0810,17.1690,17.4260,15.2250,10.8720,5.1370,3.1430,USC00045933,37.3436,-121.6425,1282,CA
USC00046006,2.8950,2.2430,2.9930,5.4070,8.3210,12.8780,16.8310,17.5430,14.5400,10.2530,5.6270,2.8210,USC00046006,34.2308,-118.0711,1740,CA
USC00046074,4.2900,5.7660,6.1140,7.1900,9.5630,11.4230,12.5320,12.6180,11.5700,9.1870,6.0760,3.6530,USC00046074,38.2778,-122.2647,11,CA
USC00046136,2.2610,2.6180,3.2220,4.2460,7.9350,11.1980,14.5530,14.4180,12.8220,8.5690,3.9750,1.7620,USC00046136,39.2467,-121.0008,848,CA
USC00046144,6.4280,7.9310,8.6550,9.9020,11.7470,13.0680,13.9700,14.4810,14.1440,12.1070,8.5880,5.7060,USC00046144,37.5147,-122.0325,3,CA
USC00046154,1.0600,2.5080,2.9700,3.6110,7.2220,9.9210,12.9290,12.7670,10.6880,6.1500,1.6610,-0.0460,USC00046154,34.9456,-119.6828,658,CA
USC00046161,7.0670,6.5080,7.9620,9.9750,11.5050,13.3070,16.2850,18.1590,16.6640,12.3340,8.4180,7.1790,USC00046161,34.3933,-118.5939,538,CA
USC00046168,3.7360,5.6410,6.5490,7.9230,11.0280,13.5190,15.6570,15.4120,13.8890,9.8360,5.2530,2.4910,USC00046168,37.2811,-121.0178,27,CA
USC00046172,2.0490,2.2620,4.5820,6.5660,9.6850,11.8270,15.0340,14.8440,12.1270,8.3020,3.9130,0.6040,USC00046172,37.95,-120.5333,236,CA
USC00046174,3.8190,5.1980,6.5230,7.3170,10.8060,14.2370,17.6670,17.4460,15.6790,11.0420,6.1940,3.1770,USC00046174,38.0047,-120.4864,293,CA
