STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USC00040738,9.5730,12.9280,17.1480,19.6520,25.7660,29.7750,35.7660,34.9480,31.4370,23.0090,13.0540,8.6010,USC00040738,40.7406,-123.2078,381.9,CA
USC00040741,7.6260,7.3940,11.3620,14.2080,20.6560,24.9380,27.9480,26.8710,23.6940,17.5730,12.5900,8.3790,USC00040741,34.2442,-116.9039,2060.4,CA
USC00040790,14.9940,15.5610,17.4420,18.2810,21.5600,23.5180,24.4700,24.2330,24.2460,21.4940,17.8710,14.3280,USC00040790,36.2472,-121.7803,61,CA
USC00040924,19.6020,22.1940,26.5290,30.3530,36.4170,40.9940,43.0760,41.8650,38.9250,31.8640,25.2640,18.5800,USC00040924,33.6131,-114.5972,81.7,CA
USC00040931,6.1270,7.6020,11.4160,13.6910,20.0260,25.3400,30.7950,29.4960,26.1370,19.2220,11.7270,5.7030,USC00040931,39.3886,-120.0936,1699.3,CA
USC00040943,4.0930,4.1610,7.1740,9.5840,16.4980,21.3550,25.8610,24.5860,21.3400,15.5420,9.4300,4.2990,USC00040943,38.2119,-119.0142,2551.2,CA
USC00040983,20.8730,21.7980,26.0720,28.7210,35.1110,39.7550,42.6080,41.4460,38.8980,32.0830,25.7000,20.1320,USC00040983,33.2314,-116.4144,245.4,CA
USC00041018,7.6700,8.4330,10.5780,12.0480,18.2920,23.4160,28.9630,27.4510,25.1800,18.5880,12.2240,6.7540,USC00041018,39.4539,-120.6556,1641.3,CA
USC00041048,21.7820,23.2400,27.1880,29.7500,35.6410,40.3230,42.7370,41.7990,39.6860,32.9890,26.6240,21.0070,USC00041048,32.9544,-115.5581,-30.5,CA
USC00041072,3.8360,5.5300,9.8040,13.2590,18.9710,24.2630,29.1260,27.9710,24.1710,17.7500,11.5880,5.3040,USC00041072,38.2575,-119.2286,1972.1,CA
USC00041214,6.1490,9.0410,13.4340,15.9870,22.7050,27.5050,32.9460,31.4130,27.9880,19.9270,11.0270,5.9750,USC00041214,40.8803,-121.6547,974.8,CA
USC00041244,13.7570,17.4660,21.5950,23.9300,30.0200,33.9080,37.2320,35.7760,33.0910,26.6400,19.2690,14.5440,USC00041244,35.4047,-119.4731,82,CA
USC00041253,19.2770,19.4780,21.9710,23.3800,27.1720,30.0640,34.7080,33.4970,32.7370,27.8950,23.4770,18.6960,USC00041253,34.5825,-119.9817,238.7,CA
USC00041277,6.5180,7.1090,9.7150,11.1130,17.9300,23.4790,27.6820,26.3050,23.0640,17.0230,11.2030,5.5500,USC00041277,38.2769,-120.3114,1431,CA
USC00041312,15.0210,16.5880,19.9920,20.9090,25.8090,29.7360,32.8660,32.2060,31.0250,25.6100,19.0460,13.9100,USC00041312,38.5961,-122.6014,121.9,CA
USC00041316,6.9550,9.9290,13.8300,16.0220,21.6450,25.8150,31.6100,30.2000,26.8350,19.6160,10.6610,6.5230,USC00041316,41.3111,-122.8045,970.8,CA
USC00041428,12.0040,14.8970,18.2860,20.2730,26.9920,31.9360,35.7430,34.2680,31.4900,24.7980,17.4030,12.4440,USC00041428,38.2486,-120.8433,200.6,CA
USC00041476,5.8540,8.1890,12.3360,14.6640,21.0750,26.0060,32.5080,30.6740,26.7310,19.1090,10.7130,4.5360,USC00041476,41.4219,-120.9017,1313.7,CA
USC00041484,20.6620,20.2190,23.3800,23.9420,28.2720,31.0780,35.1990,35.4820,34.2010,27.9270,24.1110,19.4680,USC00041484,34.1819,-118.5744,240.8,CA
USC00041497,4.0760,6.0130,9.5350,12.3000,19.2630,24.3650,29.6460,28.4120,24.8200,17.4710,9.0120,3.7670,USC00041497,40.1703,-121.0883,1389.9,CA
USC00041606,6.7020,9.7940,14.2240,16.8910,23.1410,28.6180,34.2570,32.8050,29.2480,20.6430,10.8230,5.5260,USC00041606,41.1417,-123.1392,704.1,CA
USC00041614,5.5260,7.3690,11.4250,13.8650,19.9610,25.7580,32.6220,30.5310,26.0730,18.4890,9.9280,4.8990,USC00041614,41.5306,-120.1803,1408.5,CA
USC00041697,8.8840,9.6450,13.3240,14.9200,21.8280,27.1620,32.3470,31.1260,27.7300,20.3860,13.5470,7.8620,USC00041697,37.9747,-119.9161,1452.4,CA
USC00041700,4.8590,7.0270,10.7140,13.0760,19.9250,25.2330,30.7630,29.4860,26.0920,18.6510,10.2460,4.7790,USC00041700,40.3033,-121.2422,1380.7,CA
USC00041715,13.3290,16.6150,19.8770,22.2000,28.3000,32.2550,34.8480,34.6370,32.4760,26.3620,19.1240,13.5000,USC00041715,39.6911,-121.8211,56.4,CA
USC00041758,20.0210,19.1770,19.4660,19.5250,20.3100,21.5270,23.8880,24.5330,24.6230,23.1780,21.7780,18.7270,USC00041758,32.64,-117.0858,17.1,CA
USC00041806,12.9230,14.3260,17.4910,18.5840,24.4420,28.8880,33.7740,32.2390,30.0170,23.5540,17.3340,12.2970,USC00041806,38.9239,-122.5672,411.2,CA
USC00041838,14.0330,16.1660,19.8120,20.8480,26.4480,30.2030,33.5010,32.5930,30.8060,25.4850,18.0960,13.2710,USC00041838,38.8,-123.0175,100.6,CA
USC00041864,14.8090,17.9290,22.3780,24.4380,30.9420,34.9440,38.6960,37.4760,34.5060,27.4410,20.6130,15.3390,USC00041864,36.1356,-120.3606,204.2,CA
USC00041912,9.7110,10.6430,13.6300,14.8530,21.9890,26.6830,32.1650,30.3920,27.4870,20.2710,13.2150,8.1300,USC00041912,39.0911,-120.9481,725.4,CA
USC00041948,12.6990,15.8430,20.1030,22.5340,28.1390,31.8950,34.4120,33.4770,31.9390,25.9250,18.3990,12.5420,USC00041948,39.1875,-122.0269,15.2,CA
USC00041967,13.5860,16.4740,19.6330,20.5660,25.0890,28.2960,30.6000,30.2290,28.7660,24.0110,18.4570,13.8520,USC00041967,37.9833,-122.0692,12.2,CA
USC00042012,12.6230,16.3110,20.7890,23.4390,29.9440,33.9430,37.2570,36.2780,33.3390,26.6470,18.6970,13.2380,USC00042012,36.0975,-119.5817,61,CA
USC00042081,10.9120,13.6450,17.7310,18.5050,24.6020,28.6390,34.2110,33.1930,30.6680,23.4610,14.3350,9.9300,USC00042081,39.8158,-123.2444,430.7,CA
USC00042147,11.5190,12.3930,12.9040,13.2770,15.3090,16.6820,18.3870,18.3350,17.6790,15.8520,13.0720,11.1420,USC00042147,41.7958,-124.2147,13.1,CA
USC00042214,18.4770,18.5750,19.3440,19.9770,21.7380,22.9310,25.2230,24.8440,24.4300,22.6780,20.6170,17.6120,USC00042214,34.0053,-118.4136,20.7,CA
USC00042239,11.2690,11.2000,14.2210,15.7380,21.5720,26.2830,30.7080,30.0850,27.7540,21.0120,15.9050,11.2570,USC00042239,32.9897,-116.5872,1414.3,CA
USC00042294,12.8560,15.8240,19.8210,22.0450,28.2530,31.8690,34.6720,33.8570,32.1590,26.0850,18.6430,13.0160,USC00042294,38.535,-121.7761,18.3,CA
USC00042319,19.8500,22.5800,28.5080,32.3090,39.0570,44.3290,48.5650,46.3890,42.1040,33.7040,25.6520,18.2960,USC00042319,36.4622,-116.8669,-59.1,CA
USC00042331,8.5830,9.9670,15.1310,18.7760,25.6620,30.4650,34.3440,31.9790,27.6280,20.6810,13.4840,7.1010,USC00042331,37.3739,-117.9803,1592.6,CA
USC00042338,9.4590,10.0430,13.1520,14.1300,21.8060,26.4500,30.9990,30.0120,28.7730,20.1070,13.6370,9.4070,USC00042338,39.3,-120.8333,1357.9,CA
USC00042402,11.3240,12.3780,15.8900,17.3620,23.2620,28.4470,33.3960,32.1410,29.2120,22.5050,14.4970,9.9420,USC00042402,39.8717,-121.6108,826,CA
USC00042456,12.8930,14.2720,17.6900,18.9940,24.9280,29.4290,34.2530,33.6070,31.1090,24.5930,17.3820,12.3540,USC00042456,39.3575,-121.2011,499.9,CA
USC00042467,5.1990,5.8950,9.7760,11.9730,18.9060,24.0180,29.5670,27.6410,24.2300,17.3240,9.7150,3.9920,USC00042467,39.3239,-120.2331,1809.6,CA
USC00042500,8.2630,10.9770,15.0310,16.1590,23.1660,27.4600,32.5080,31.4130,28.5560,21.9900,13.2040,7.0400,USC00042500,39.5633,-120.8239,888.5,CA
USC00042506,6.0360,8.7280,13.6070,15.8070,21.7840,26.3190,31.7230,30.1390,26.4740,19.7380,11.2380,5.7970,USC00042506,39.9717,-120.0828,1338.1,CA
USC00042574,9.8460,12.2030,15.6900,17.8300,24.2010,28.5010,33.5410,32.2330,29.4080,22.2470,14.2940,9.0370,USC00042574,41.1833,-122.2736,661.4,CA
USC00042598,17.9270,19.4170,23.9510,27.0600,33.2370,37.8350,40.5350,39.2020,36.4670,29.4480,23.0850,17.1400,USC00042598,33.8089,-115.4508,296.6,CA
USC00042640,13.1490,14.6890,18.2380,19.5540,26.1200,30.8520,35.6990,33.8480,31.8450,25.8480,18.0750,12.8430,USC00042640,39.3592,-122.5178,367.3,CA
USC00042671,3.9500,3.4150,6.1580,7.7140,14.9440,19.8510,24.7120,24.6330,20.1300,13.5460,7.0440,2.0280,USC00042671,38.7833,-120.0333,2240.3,CA
USC00042706,20.9800,20.6540,22.3260,23.5600,25.7520,27.5210,30.9360,31.6190,31.1570,26.5530,24.3170,20.2380,USC00042706,32.8139,-116.975,123.4,CA
USC00042709,21.8940,22.3350,23.5510,25.2640,28.5670,32.7080,35.4130,35.7130,35.1980,30.5680,25.5620,21.5530,USC00042709,32.8839,-116.8164,182.9,CA
USC00042713,21.3550,22.5660,26.4260,28.9920,34.8130,39.2870,41.7910,40.9590,38.8270,32.3540,26.3200,20.6830,USC00042713,32.7669,-115.5617,-9.1,CA
USC00042728,14.2330,16.8120,20.0080,22.0990,28.2440,32.3020,36.6150,35.9330,32.5290,25.5160,19.2250,13.7440,USC00042728,38.3306,-120.6706,217.9,CA
USC00042771,13.8160,14.7700,18.7140,21.4600,27.8150,32.9320,37.2710,35.9870,32.2500,24.9900,18.6500,13.1460,USC00042771,34.5892,-117.6303,899.2,CA
USC00042805,18.5370,19.0530,22.6620,24.0560,29.3810,32.9830,36.5610,36.8600,34.5470,27.8000,23.5410,17.6830,USC00042805,33.6692,-117.3319,391.7,CA
USC00042863,20.1310,20.0080,21.8030,23.0510,25.4350,27.6400,30.6410,31.1550,29.9430,26.1850,23.6360,19.3450,USC00042863,33.1211,-117.0883,182.9,CA
USC00042934,13.4800,16.4510,19.9410,21.2920,26.2520,29.8790,32.6010,31.7450,30.7060,25.1000,18.9750,13.4720,USC00042934,38.2736,-122.0678,12.2,CA
USC00042941,13.0650,13.7390,17.4840,19.5960,25.8350,30.1550,34.5960,33.8400,31.1070,24.1090,17.9950,12.2000,USC00042941,34.705,-118.4242,932.7,CA
USC00043083,12.9690,16.6110,21.0270,23.3250,29.4320,33.3250,36.7540,35.3180,32.1450,25.8280,18.5510,13.2580,USC00043083,36.3642,-120.1561,86.9,CA
USC00043113,13.0680,15.9570,19.8690,21.8860,27.9810,31.7680,35.9700,34.8380,32.6370,25.8150,18.0820,13.6920,USC00043113,38.7,-121.1667,106.7,CA
USC00043157,3.2510,5.3900,10.2610,12.5160,18.3190,23.3170,29.6490,28.4640,24.5090,16.8120,8.1300,2.5140,USC00043157,41.52,-120.09,1442.3,CA
USC00043161,10.8880,11.6210,12.4260,12.5900,14.8180,16.4110,17.6730,17.7820,16.9950,15.5820,12.8620,10.6830,USC00043161,39.5092,-123.7567,37.5,CA
USC00043191,14.2720,15.1620,15.7950,15.9550,17.4760,19.4560,19.5420,19.6620,19.7940,18.9530,16.6070,14.1000,USC00043191,38.515,-123.2447,34.1,CA
USC00043244,14.0760,15.9380,18.2270,18.5630,21.9670,23.9380,25.5930,25.6080,25.2730,21.9860,17.6970,14.1630,USC00043244,37.5422,-122.0158,11.6,CA
USC00043256,13.4580,16.8860,21.1400,23.4860,29.2760,33.4080,37.1130,36.0200,33.2890,26.6650,19.3700,13.7660,USC00043256,36.7525,-119.7017,100,CA
USC00043261,14.1720,17.0950,20.5830,23.5670,30.5850,35.2120,39.0670,37.5800,34.5320,27.3350,20.1590,14.4500,USC00043261,36.9969,-119.7072,125,CA
USC00043417,15.8260,17.7140,20.8040,21.7850,26.0470,28.9920,31.0120,30.3200,29.4690,25.3200,20.2190,15.7140,USC00043417,37.0067,-121.5633,59.1,CA
USC00043463,13.4730,13.1800,15.5950,17.3570,23.1540,27.9680,32.4990,31.5230,28.7700,22.2390,16.6660,12.7620,USC00043463,35.7269,-118.7006,957.1,CA
USC00043489,20.7950,22.2320,26.4750,29.7560,35.8800,41.1790,42.5190,41.4950,39.2050,31.9160,24.8310,17.3100,USC00043489,32.8833,-114.8667,147.8,CA
USC00043551,7.3690,6.8890,8.9100,9.8360,16.1870,21.6730,26.4770,25.4680,22.5570,16.1420,10.9690,6.5530,USC00043551,36.7394,-118.9631,2011.7,CA
USC00043573,11.7660,12.1360,15.0660,16.3340,22.5120,27.2680,32.1830,30.6000,27.8710,21.6080,15.4570,10.6480,USC00043573,39.2042,-121.0681,731.5,CA
USC00043578,14.6750,17.0140,20.0650,21.1710,24.7940,28.3160,28.7460,28.8720,29.4890,25.6150,19.8850,14.0610,USC00043578,38.4306,-122.8647,61,CA
USC00043647,9.5400,11.3500,13.2280,14.9620,18.4240,21.1370,23.5840,22.7800,22.3110,17.3560,12.5480,8.3820,USC00043647,40.4864,-123.9089,125.9,CA
USC00043669,11.5150,12.3260,15.6700,17.0890,23.3900,28.5300,33.3620,32.0390,29.1370,22.4540,15.3140,10.6840,USC00043669,37.8444,-120.2258,853.4,CA
USC00043710,14.1900,16.0990,21.3340,24.2100,30.7030,35.8630,40.0280,37.6320,34.8360,27.5820,20.5300,13.9500,USC00043710,36.1389,-117.9528,1165.9,CA
USC00043714,15.3900,15.9330,16.0530,16.0510,16.7590,18.0620,18.8490,19.1260,19.2310,18.8000,17.4070,15.1200,USC00043714,37.4725,-122.4433,8.2,CA
USC00043747,12.5400,16.1280,20.4290,22.7820,28.9150,33.1090,36.7530,35.4030,32.6370,25.8690,18.3890,12.7290,USC00043747,36.3158,-119.6369,72.2,CA
USC00043824,8.2590,11.1690,15.0960,17.1040,23.5040,28.3470,33.7520,32.2820,29.0390,21.7440,13.2040,7.8510,USC00043824,40.9317,-121.5433,919,CA
USC00043855,19.3950,20.6170,24.8550,28.0350,34.0530,38.6140,41.3390,40.2450,37.7890,30.7730,24.5020,18.6820,USC00043855,33.7044,-115.6289,417.6,CA
USC00043875,13.7840,16.0460,19.7120,22.2180,27.4110,30.9400,32.7800,32.1150,29.8200,24.3780,18.3910,13.6090,USC00043875,38.6175,-122.8731,32.9,CA
USC00043896,20.5190,20.1390,23.2710,24.7950,29.8020,33.2840,37.4170,37.4460,35.3420,28.9490,24.1540,19.3020,USC00043896,33.7381,-116.8939,552,CA
USC00043914,16.3250,16.0880,19.1510,20.3340,26.1560,30.3470,34.9180,34.7200,32.5250,26.0820,21.0560,15.8630,USC00043914,33.2372,-116.7614,823,CA
USC00043939,8.5500,10.0450,14.4110,15.6120,21.6130,26.1940,30.8170,29.9350,27.3440,20.5990,13.6190,7.1440,USC00043939,37.9614,-119.7831,1179.6,CA
USC00044025,15.0360,16.4960,19.2540,20.6100,24.4710,26.6200,27.3060,27.6880,27.4440,24.3630,19.2800,14.6250,USC00044025,36.8483,-121.4214,83.8,CA
USC00044176,5.8560,6.1330,7.6310,8.6880,13.8190,18.4090,23.2930,22.4960,19.7900,13.6350,8.9540,5.4580,USC00044176,37.2275,-119.2206,2139.7,CA
USC00044211,12.4010,11.8510,15.0800,17.0890,22.6620,26.9570,30.4570,29.8530,27.4150,21.5950,16.6150,11.9310,USC00044211,33.7572,-116.7067,1639.8,CA
USC00044223,21.5600,22.9570,27.0180,29.4230,35.2610,39.5430,41.9400,41.3020,39.1610,32.4380,26.3610,20.7210,USC00044223,32.8489,-115.5667,-19.5,CA
USC00044232,12.8390,14.5520,19.9530,23.1540,29.6930,35.1780,39.3230,37.2680,33.4830,26.0390,18.9280,11.9240,USC00044232,36.7981,-118.2036,1204,CA
USC00044259,21.7110,22.9350,27.5540,29.8190,35.7400,39.5680,42.3890,41.3890,39.1540,32.8550,26.5510,20.9230,USC00044259,33.7086,-116.2153,-6.4,CA
USC00044278,15.1210,16.8000,21.2980,24.0030,30.9200,35.5990,39.6470,38.0860,34.3200,27.3880,20.3340,14.0390,USC00044278,35.6514,-117.8214,740.7,CA
USC00044297,19.4030,21.1830,25.9800,29.7080,36.1460,41.1650,43.7790,42.4390,39.3480,31.8130,24.6260,18.2580,USC00044297,34.1472,-115.1219,281,CA
USC00044374,6.2380,7.4310,10.6850,12.4000,18.8410,23.7680,30.1310,28.7460,25.7120,18.5750,10.6460,5.6310,USC00044374,41.2683,-120.2947,1645.9,CA
USC00044500,12.7910,15.2480,18.1850,18.8160,22.7870,25.6940,27.7670,27.3730,27.3910,23.0280,16.8590,12.6500,USC00044500,37.9569,-122.5439,44.2,CA
USC00044523,15.7600,16.6970,19.8300,21.6020,27.7160,33.1040,37.5240,36.6670,33.6210,26.7110,20.9940,15.4830,USC00044523,35.7831,-118.4389,823.9,CA
USC00044555,17.0900,18.3780,21.5500,21.8950,26.1960,28.4340,29.6470,29.4420,29.3970,25.8310,21.0490,16.2750,USC00044555,36.2069,-121.1378,97.5,CA
USC00044577,11.8900,13.0850,13.3780,13.7970,16.2440,17.7450,18.3220,18.5160,18.0080,16.8370,13.8760,11.2400,USC00044577,41.5786,-124.0747,8.5,CA
USC00044647,19.1840,19.1630,20.0430,20.9520,22.5790,23.5910,25.9210,26.2630,26.0280,23.7010,21.7440,18.5390,USC00044647,33.5453,-117.7814,13.4,CA
USC00044671,6.6980,6.4970,10.7240,13.8290,20.9400,25.4480,28.3580,27.3000,23.7310,16.6400,11.2440,6.3140,USC00044671,34.2467,-117.1883,1586.5,CA
USC00044712,13.5350,16.3930,20.4880,22.1790,28.2840,32.7600,36.6340,35.1840,32.5590,25.9820,18.9360,13.4330,USC00044712,38.4919,-122.0039,57.9,CA
USC00044713,5.9990,7.0410,10.2070,11.4540,17.9290,23.4890,27.4560,26.4270,24.3090,17.8220,10.4640,4.6050,USC00044713,39.3183,-120.6392,1571.5,CA
USC00044735,20.6630,19.9550,20.9640,22.4030,24.1670,26.5870,28.6820,29.6440,29.5990,25.2240,23.0880,19.8800,USC00044735,32.7675,-117.0233,161.5,CA
USC00044838,5.9790,7.5830,11.2200,13.5250,19.4770,24.7200,31.1620,29.4990,25.6640,17.9490,9.6380,5.3540,USC00044838,41.7019,-121.5011,1453.9,CA
USC00044881,3.8070,5.6280,11.0620,13.9320,20.1310,25.3550,29.7810,28.2230,24.6560,18.0020,11.6300,5.2600,USC00044881,37.9567,-119.1194,2071.7,CA
USC00044890,14.1620,17.2440,21.5590,23.8090,30.1730,34.4140,37.8910,36.5180,33.6990,26.9150,19.4370,14.1930,USC00044890,36.3817,-119.0264,156.4,CA
USC00044957,14.5610,17.5780,22.0090,23.9390,30.0400,33.7080,37.3810,36.1870,33.4780,26.5730,19.6530,14.8260,USC00044957,36.2033,-119.0545,132.6,CA
USC00044997,13.4500,15.7990,19.3030,20.4450,25.6050,28.7260,32.1300,31.4020,29.8240,24.5770,18.2350,13.7810,USC00044997,37.6922,-121.7692,146.3,CA
USC00045026,3.3660,4.5170,7.6000,9.2980,15.6320,20.8310,25.2330,24.4110,21.3960,14.5760,8.2060,2.3450,USC00045026,36.6044,-118.7325,2052.8,CA
USC00045032,12.8640,16.3740,20.3330,22.4700,27.5910,30.6180,33.4200,32.7370,30.7520,25.2170,18.0510,13.2270,USC00045032,38.1061,-121.2878,12.2,CA
USC00045064,18.1320,18.2570,19.1630,18.8800,20.1230,20.9850,22.1160,22.1000,23.2200,22.2590,20.4580,16.9640,USC00045064,34.6539,-120.4514,29,CA
USC00045118,13.3100,16.8200,20.7340,22.7440,28.6330,32.5120,35.7960,34.6830,32.4230,26.1150,18.9200,13.6300,USC00045118,37.0564,-120.8667,36.6,CA
USC00045120,12.7170,15.8430,19.9030,21.9920,27.7910,31.9820,35.9990,34.4170,31.7970,25.2970,18.2130,12.8380,USC00045120,36.9897,-120.9297,124.1,CA
USC00045123,13.8570,15.8600,18.8780,19.6160,24.1590,26.8770,28.8750,28.3630,27.2610,23.0140,17.5320,13.7870,USC00045123,37.2319,-121.9592,111.3,CA
USC00045233,12.4600,15.9000,19.8750,22.5870,28.4420,32.8320,36.1990,34.7060,31.9050,25.2150,17.9770,12.5660,USC00045233,36.9539,-120.0378,82.3,CA
USC00045280,4.1520,3.7530,7.1980,9.6530,16.2920,21.5190,26.0600,24.7500,21.4360,15.1230,9.3570,4.3390,USC00045280,37.6478,-118.9617,2378.7,CA
USC00045311,5.3390,5.8080,8.8840,10.3000,17.3070,22.3480,27.3410,26.1400,22.9110,15.8260,8.5500,4.6010,USC00045311,40.5411,-121.5767,1752.6,CA
USC00045360,14.1260,16.2570,19.9430,21.4250,27.2700,31.7510,35.7990,34.8060,32.5510,26.1460,19.3840,13.9460,USC00045360,38.4917,-122.1242,146.3,CA
USC00045378,13.1990,15.9490,19.4850,21.2570,26.2650,29.8850,31.7230,30.8680,29.0160,23.8850,18.0200,13.2990,USC00045378,38.0131,-122.1142,12.2,CA
USC00045385,13.1570,16.6770,20.7380,23.5240,29.3420,33.4790,36.9170,36.0460,32.8710,25.8450,18.9690,13.9130,USC00045385,39.1458,-121.5853,17.4,CA
USC00045449,8.2180,10.3030,13.0540,15.9440,22.5810,27.6210,33.1060,31.5350,28.6570,21.2690,12.6740,7.9250,USC00045449,41.2514,-122.1383,999.7,CA
USC00045502,21.8580,23.4190,27.8230,30.2570,36.1820,39.8540,42.4090,41.6920,39.6540,32.7550,26.6340,20.6180,USC00045502,33.5714,-116.0767,-54.9,CA
USC00045532,12.3180,16.0670,19.7770,22.3010,28.7030,32.4690,35.8610,34.7130,32.0380,25.9620,18.6000,12.9670,USC00045532,37.2858,-120.5117,46.6,CA
USC00045679,5.6570,6.9920,9.8850,11.5570,17.5990,23.3190,29.1180,27.5470,25.2710,17.5820,9.4590,5.1610,USC00045679,40.3458,-121.6092,1485.9,CA
USC00045721,12.2860,12.6990,16.5290,19.7690,25.9370,30.7920,33.9780,32.3680,29.7020,22.7720,17.0560,11.4470,USC00045721,34.9436,-115.5469,1325.9,CA
USC00045756,14.2830,15.1100,19.3450,21.5280,28.0120,32.6480,36.7810,35.9260,31.7050,25.4880,18.6700,13.4390,USC00045756,35.0492,-118.1619,833.6,CA
USC00045790,21.3380,21.5510,23.3020,24.4360,26.5860,28.1510,31.4290,31.9200,30.3660,27.2450,24.6120,21.6570,USC00045790,34.0192,-118.1053,75,CA
USC00045795,14.5310,15.0530,16.0670,15.4790,16.8980,17.9740,18.6800,19.2560,20.6920,19.6990,17.2470,14.1290,USC00045795,36.5903,-121.91,117.3,CA
USC00045802,14.3690,14.6580,15.3500,15.0810,16.8120,18.1840,18.8350,19.1240,19.6070,18.5250,16.7620,14.1000,USC00045802,36.5928,-121.8556,37.2,CA
USC00045866,18.6430,18.8760,19.5950,19.2330,19.1780,19.6440,19.9620,20.6450,21.4570,21.5940,20.6320,17.8020,USC00045866,35.3672,-120.8456,35.1,CA
USC00045915,12.8630,13.2230,16.3060,17.1520,22.2290,25.8770,30.4710,29.4760,27.9010,22.4760,16.6080,12.0120,USC00045915,37.8792,-121.9303,661.4,CA
USC00045933,8.7930,8.2090,10.4400,11.2190,17.0350,21.1480,25.8560,24.9670,22.7220,17.4810,12.0520,8.0000,USC00045933,37.3436,-121.6425,1282,CA
USC00046006,13.1250,11.9640,15.4210,16.3580,22.4830,25.9180,29.8700,29.4310,27.6640,21.7020,17.3060,12.5090,USC00046006,34.2308,-118.0711,1740.4,CA
USC00046074,13.7520,16.4010,19.6190,20.6680,24.7940,27.4750,28.1210,28.1300,28.3520,24.1960,18.2500,13.6310,USC00046074,38.2778,-122.2647,10.7,CA
USC00046136,9.8830,11.2410,14.9310,16.1610,22.2480,26.7440,31.4940,30.2190,27.8270,21.0360,13.6620,8.5240,USC00046136,39.2467,-121.0008,847.6,CA
USC00046144,14.4270,16.1730,18.4860,19.0150,21.9260,23.8190,25.1600,25.1400,25.2730,22.3800,18.4440,14.6760,USC00046144,37.5147,-122.0325,3,CA
USC00046154,16.3050,16.2830,18.9140,21.0520,27.2820,31.3570,35.2190,33.8990,31.5030,25.1250,19.4860,15.9000,USC00046154,34.9456,-119.6828,658.4,CA
USC00046161,17.1460,17.8440,21.3820,22.7430,27.4690,30.5850,35.0450,34.8660,32.8730,26.3400,21.4820,16.7940,USC00046161,34.3933,-118.5939,538,CA
USC00046168,14.8190,18.5730,22.7710,25.2080,31.0540,34.9900,37.4340,36.2090,34.0230,28.3320,20.9050,15.2100,USC00046168,37.2811,-121.0178,27.4,CA
USC00046172,13.6700,15.9510,19.1980,21.2410,27.0600,32.1180,36.7350,35.0370,32.1830,26.0270,18.7660,13.6840,USC00046172,37.95,-120.5333,236.2,CA
