STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00041700;40.9;44.6;50.5;57;66.5;75.6;84.5;83.8;77.3;65.4;49.3;40.7;USC00041700;40.3033;-121.2422;1380.7;CA
USC00041715;55.1;61.1;66.3;72.6;81.3;88.7;94.2;93.7;89.7;79.4;64.8;55.6;USC00041715;39.6911;-121.8211;56.4;CA
USC00041738;64;69;73.1;81.2;90.5;98.4;102.7;101.2;95.4;85.0;72.5;64.1;USC00041738;33.6617;-115.7206;520;CA
USC00041754;52;53.8;58.4;63.2;72.2;79.9;88.1;87.7;79.6;69.4;62.8;53.4;USC00041754;34.8078;-119.0114;1603.2;CA
USC00041758;68.5;68.1;68.1;69.4;70.1;72;75.9;77.8;78.0;75.7;71.8;67.4;USC00041758;32.64;-117.0858;17.1;CA
USC00041806;55.3;58;62.3;67.2;75.2;83.8;91.6;90.4;85.2;74.7;62.2;54.9;USC00041806;38.9239;-122.5672;411.2;CA
USC00041838;58.2;62.2;67.2;72.6;80.3;87.5;92.9;91.7;88.4;78.6;65.2;57.2;USC00041838;38.8;-123.0175;100.6;CA
USC00041864;58.4;64.7;70.9;77.3;86.7;93.8;99.6;98.7;92.9;82.3;68.5;59.2;USC00041864;36.1356;-120.3606;204.2;CA
USC00041912;51.2;53.3;56.9;61.9;71;79.6;87.7;86.6;81.4;70.3;56.5;49.8;USC00041912;39.0911;-120.9481;725.4;CA
USC00041948;53.9;60;66.1;73;81.3;88.3;93;91.8;88.6;78.6;63.7;54.1;USC00041948;39.1875;-122.0269;15.2;CA
USC00041967;56.8;62.1;66.5;71.5;77.3;83.4;88;87.3;85.3;77.0;65.2;56.8;USC00041967;37.9833;-122.0692;12.2;CA
USC00042012;55;62.5;69.2;76.6;85.8;93.2;98.1;96.7;91.5;80.9;65.8;55.2;USC00042012;36.0975;-119.5817;61;CA
USC00042081;53.5;58;63.5;68.5;76.5;84.8;93.3;92.8;88.0;76.2;59.3;51.9;USC00042081;39.8158;-123.2444;430.7;CA
USC00042147;54.2;55.1;55.9;57.6;60.5;62.9;65.3;65.7;65.3;62.0;56.6;53.7;USC00042147;41.7958;-124.2147;13.1;CA
USC00042214;65.1;65.9;67.4;70.3;71.7;74.6;77.9;78.6;77.7;74.3;68.8;64.6;USC00042214;34.0053;-118.4136;20.7;CA
USC00042239;52;52.7;56.4;61.2;68.7;77.2;84.6;85.1;80.1;69.6;59.6;52.1;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042294;53.9;60.1;65.8;72.5;81.2;88.6;93.4;92.5;88.9;79.1;64.5;54.3;USC00042294;38.535;-121.7761;18.3;CA
USC00042319;66.9;73.3;82.1;90.5;100.5;109.9;116.5;114.7;106.5;92.8;77.1;65.2;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042331;47.5;51.3;58.7;66.9;76;85.8;91.8;89.3;80.8;69.5;55.1;45.8;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042338;50;50.8;54.5;59.3;69.3;77.5;85.4;85.6;80.3;67.8;55.6;49.7;USC00042338;39.3;-120.8333;1357.9;CA
USC00042402;52.8;55.3;59.9;65.7;74.1;83.3;90.8;90.3;84.7;73.4;58.2;51.3;USC00042402;39.8717;-121.6108;826;CA
USC00042410;66.5;71.8;79.2;86.3;95.7;103.8;107.9;106.1;100.7;89.5;75.4;65.6;USC00042410;33.7378;-115.3925;227.7;CA
USC00042456;55.7;58.6;62.4;68;76.2;84.9;93;93;87.3;76.5;62.3;55.3;USC00042456;39.3575;-121.2011;499.9;CA
USC00042467;41.7;43.6;48.8;55;64.7;74;82.5;81.6;74.7;63.3;49.0;40.0;USC00042467;39.3239;-120.2331;1809.6;CA
USC00042500;48.4;52.4;58.2;64.3;73.2;81.8;89.4;89.3;83.6;72.1;55.8;47.1;USC00042500;39.5633;-120.8239;888.5;CA
USC00042506;42.8;48.2;56.1;62.2;71.2;80;88.3;87.4;79.7;67.7;51.9;42.1;USC00042506;39.9717;-120.0828;1338.1;CA
USC00042574;50;53.7;58.9;65.2;74.1;82;90.1;89.4;83.6;71.9;56.5;49.3;USC00042574;41.1833;-122.2736;661.4;CA
USC00042598;64.6;68.4;75.1;82.1;91.2;99.7;103.9;102.9;97.3;85.5;73.1;63.7;USC00042598;33.8089;-115.4508;296.6;CA
USC00042640;55.8;58.8;63.4;68.7;77.9;86.6;94.1;92.8;88.2;78.2;64.0;56.2;USC00042640;39.3592;-122.5178;367.3;CA
USC00042671;40;39.3;42.8;47.4;56.7;65.7;73.8;74.6;66.9;56.5;44.5;38.0;USC00042671;38.7833;-120.0333;2240.3;CA
USC00042706;69.6;70;71.9;75.3;77.8;82.1;87.5;89.1;87.7;81.0;74.7;68.9;USC00042706;32.8139;-116.975;123.4;CA
USC00042709;70.7;71.5;72.8;77.9;81.7;88.5;94.5;95.8;93.5;86.0;77.1;70.5;USC00042709;32.8839;-116.8164;182.9;CA
USC00042713;70.7;73.8;79.8;86;94.5;102.7;106.7;105.8;101.4;90.9;78.4;69.5;USC00042713;32.7669;-115.5617;-9.1;CA
USC00042728;58.2;62.5;67;72.8;81.7;89.6;96.7;96.2;90.2;79.1;65.9;57.4;USC00042728;38.3306;-120.6706;217.9;CA
USC00042771;56.5;59.3;65;71.9;81.2;90.6;97.4;96.4;88.8;76.9;64.4;55.4;USC00042771;34.5892;-117.6303;899.2;CA
USC00042805;65.9;67.5;72.3;77.3;83.9;91.1;97.7;98.9;93.6;83.3;73.3;65.3;USC00042805;33.6692;-117.3319;391.7;CA
USC00042863;68.8;69.1;71.1;74.9;77.8;82.1;87.4;89;86.5;80.6;74.2;68.3;USC00042863;33.1211;-117.0883;182.9;CA
USC00042934;54.7;60.9;66;71.2;78.1;85;89.6;89;86.4;77.5;64.8;55.2;USC00042934;38.2736;-122.0678;12.2;CA
USC00042941;54.5;56.8;61.6;67.6;75.8;84.2;91.2;91.7;86.0;75.0;62.7;53.7;USC00042941;34.705;-118.4242;932.7;CA
USC00043083;56.2;63.1;69.6;75.8;85.1;91.6;96.4;94.8;89.8;80.0;65.7;55.9;USC00043083;36.3642;-120.1561;86.9;CA
USW00093101;65;65.3;66.6;70.6;72.8;76.4;81.5;82.9;81.0;75.8;69.5;64.2;USW00093101;33.6667;-117.7333;116.1;CA
USC00043113;54.9;60.7;66;71.9;80.9;88.5;95.3;94.3;89.4;78.7;64.0;55.4;USC00043113;38.7;-121.1667;106.7;CA
USC00043157;38.6;42.9;50.7;57.2;65.9;74.7;84.2;83.8;76.3;63.6;46.8;37.5;USC00043157;41.52;-120.09;1442.3;CA
USW00093104;60.3;64.4;71.1;77.8;87.9;96.9;103.3;101.7;93.9;81.5;68.9;59.0;USW00093104;35.6875;-117.6931;679.7;CA
USC00043161;52.3;53.6;55.1;56.8;59.6;62;64.1;64.4;63.6;61.0;55.7;51.7;USC00043161;39.5092;-123.7567;37.5;CA
USW00093107;66.7;66.5;66.6;69.2;71.6;74.8;79.9;81.6;80.3;76.0;71.1;66.1;USW00093107;32.8667;-117.1333;145.4;CA
USC00043191;57.6;59.2;60.1;61.4;63.6;66.5;67.2;67.8;68.0;66.3;61.9;57.6;USC00043191;38.515;-123.2447;34.1;CA
USW00093110;63.8;64.4;64.2;65.1;67.4;68.9;72.2;72.6;72.5;71.3;67.9;65.0;USW00093110;34.2008;-119.2069;11;CA
USC00043244;58.1;61.6;65.3;69;71.9;75.4;78.1;79;78.3;72.8;64.4;57.8;USC00043244;37.5422;-122.0158;11.6;CA
USW00093111;65;64.4;64.6;65.8;67.3;69.7;72.7;73.3;73.4;71.9;69.0;64.9;USW00093111;34.1167;-119.1167;4;CA
USC00043256;55.7;63;68.4;74.9;83.6;91.6;96.5;96.5;90.8;79.9;66.4;56.5;USC00043256;36.7525;-119.7017;100;CA
USW00093112;68.8;68.3;68.9;70.5;71.7;73.6;77.5;78.9;78.5;75.9;72.3;68.3;USW00093112;32.7;-117.2;7.9;CA
USC00043261;56.7;62.6;67.7;75;85.4;93.8;100.4;99.2;93.1;81.8;67.2;56.9;USC00043261;36.9969;-119.7072;125;CA
USW00093114;70.3;70.5;71.9;74.7;76.8;79.7;84.7;86.2;85.4;80.4;75.6;70.1;USW00093114;33.7;-117.8333;18;CA
USC00043384;53.1;54.9;58.8;65.2;73;82.1;90.4;90.6;85.3;73.6;58.9;51.2;USC00043384;38.9331;-120.8008;914.7;CA
USW00093115;65.7;65.7;66.4;67.2;69.1;70.7;73.9;74.8;75.5;71.9;69.3;65.8;USW00093115;32.5667;-117.1167;7.3;CA
USC00043392;66.1;65.9;67.6;70.6;73;76.6;82.1;83.9;82.4;76.2;71.6;65.5;USC00043392;34.0869;-118.4794;340.5;CA
USW00093116;64.4;64.1;65.2;66.3;67.6;69.8;73.5;74.5;74.8;72.3;68.2;64.2;USW00093116;33.25;-119.45;153;CA
USC00043417;60.4;64.3;68.5;73;78.7;83.8;88.2;87.8;85.5;78.9;67.8;60.5;USC00043417;37.0067;-121.5633;59.1;CA
USC00043463;56.4;56.6;59.3;63.8;72.3;81.4;88.6;88.3;82.4;72.4;61.5;55.2;USC00043463;35.7269;-118.7006;957.1;CA
USW00093134;68.2;68.6;70.2;72.7;74.5;78.1;83.1;84.4;83.1;78.5;72.8;67.7;USW00093134;34.0511;-118.2353;70.1;CA
USC00043489;69.4;73.3;79.8;87.2;96;105.1;108.1;106.9;101.8;89.9;76.2;65.9;USC00043489;32.8833;-114.8667;147.8;CA
USW00093138;69;72.5;78.6;84.7;93.4;101.8;107.3;106.1;100.3;89.1;77.0;67.1;USW00093138;33.8281;-116.5053;128.3;CA
USC00043551;44.4;44.2;46.2;50.3;58.9;68.8;76.8;76.6;70.2;60.3;50.1;44.2;USC00043551;36.7394;-118.9631;2011.7;CA
USC00043573;53.1;54.6;57.9;62.7;70.9;79.5;87.2;86.7;81.2;71.3;58.9;52.3;USC00043573;39.2042;-121.0681;731.5;CA
USC00043578;57.4;62.1;66.2;70.5;75.9;81.5;83.5;84;83.2;77.4;66.3;57.4;USC00043578;38.4306;-122.8647;61;CA
USC00043647;49.3;52.1;55.3;59.6;64.8;69.3;73.5;73.1;71.0;63.2;53.8;47.9;USC00043647;40.4864;-123.9089;125.9;CA
USC00043669;54.1;54.4;59.3;63.7;73.3;82.3;90;88.8;83.1;73.9;58.9;52.4;USC00043669;37.8444;-120.2258;853.4;CA
USW00093184;66.5;66.3;67.3;69;71.7;73.6;77.9;80;79.3;75.2;71.0;65.9;USW00093184;33.68;-117.8664;16.5;CA
USC00043710;58.2;62.1;69.4;76.3;86;95.4;101.6;99.8;93.1;81.4;68.0;57.6;USC00043710;36.1389;-117.9528;1165.9;CA
USW00093193;54.8;61.6;67.6;74.6;84.1;92;98.4;97.1;90.9;79.5;65.1;54.9;USW00093193;36.78;-119.7194;101.5;CA
USC00043714;59;60;59.9;60.5;61.1;63.5;65;66.1;66.4;65.6;62.4;59.0;USC00043714;37.4725;-122.4433;8.2;CA
USW00093197;65.1;65.3;65.8;65.6;68.5;70.9;74.9;75.9;75.1;72.8;69.4;65.0;USW00093197;34.0158;-118.4514;53;CA
USC00043747;53.7;61;67.5;74.2;83.3;90.7;96.3;95;89.6;79.3;64.9;53.9;USC00043747;36.3158;-119.6369;72.2;CA
USW00093205;54.2;60.3;65.1;72.6;81.7;89.7;94.8;93.2;87.7;78.7;63.2;53.8;USW00093205;39.1019;-121.5678;18.9;CA
USC00043824;47;51.9;58;64;72.9;81.6;90.1;89.6;83.2;70.9;54.8;46.1;USC00043824;40.9317;-121.5433;919;CA
USW00093206;63.6;64.3;65.3;68.7;72.4;75;77;79.5;78.9;75.9;70.1;63.8;USW00093206;35.2372;-120.6414;61;CA
USC00043855;66.6;69.7;75.7;82.7;91.6;100.1;104.7;103.8;98.6;87.2;74.9;65.8;USC00043855;33.7044;-115.6289;417.6;CA
USW00093209;59.5;62;66.4;72.5;80.7;87.4;92.8;92.8;88.4;79.0;67.0;59.2;USW00093209;35.6697;-120.6283;246.9;CA
USC00043875;57.6;62.3;66.9;72.8;79.7;86.1;89.5;88.9;84.9;76.8;65.1;57.5;USC00043875;38.6175;-122.8731;32.9;CA
USW00093210;53.6;59.4;64.6;71.8;80.2;88.7;94.7;93.1;87.3;77.2;62.6;53.4;USW00093210;39.49;-121.6183;57.9;CA
USC00043882;59.9;60.2;63.1;65.3;70.5;74.6;75.1;78.2;78.4;73.9;65.9;59.3;USC00043882;35.6842;-121.1683;465.1;CA
USW00093225;53.3;60.1;65;71.4;80.6;88.4;93.1;91.8;87.6;77.9;63.4;53.2;USW00093225;38.6956;-121.5897;7;CA
USC00043896;68.7;69.4;73;77.1;84.4;92.2;99.1;98.4;94.1;85.2;74.5;67.6;USC00043896;33.7381;-116.8939;552;CA
USW00093227;55.1;59.6;64.1;68.1;72.6;78.4;78.3;79.6;79.7;74.1;63.7;55.6;USW00093227;38.2103;-122.2847;4.3;CA
USC00043914;61.4;62.1;65.5;69.8;77.1;85.5;93.1;94.2;89.4;79.2;69.1;61.2;USC00043914;33.2372;-116.7614;823;CA
USW00093228;57.2;60.2;63.7;66.1;68.5;71.9;73;75.3;75.6;71.5;63.6;57.5;USW00093228;37.6542;-122.115;13.1;CA
USC00043939;46.8;50.5;56;61.1;68.7;77;84.5;84.2;78.9;68.9;54.9;45.6;USC00043939;37.9614;-119.7831;1179.6;CA
USW00093230;43;44.1;48.5;54.2;63.5;72.3;80.8;80.3;73.6;62.8;50.5;43.2;USW00093230;38.8983;-119.9947;1924.5;CA
USC00044025;60.1;62.8;66.1;70.3;74.5;79.1;81;82;81.4;77.0;67.1;59.9;USC00044025;36.8483;-121.4214;83.8;CA
USW00093241;55.1;60.8;65.9;71.4;80;88;92.5;92.7;87.9;78.0;64.6;55.5;USW00093241;38.3775;-121.9575;33.2;CA
USC00044176;44.5;44.6;46.9;50.7;57.2;65.6;73.3;73.1;67.3;58.0;49.1;44.1;USC00044176;37.2275;-119.2206;2139.7;CA
USW00093242;54;61;66.3;74.2;83.6;90.8;96.9;94.9;89.6;79.2;64.7;54.3;USW00093242;36.9878;-120.1106;77.1;CA
USC00044211;55.5;55.5;59;64.4;72.4;80.3;85.8;85.6;80.8;71.5;61.9;55.4;USC00044211;33.7572;-116.7067;1639.8;CA
USW00093243;55.3;61.2;66.5;72.8;82.2;89.8;94.4;93;88.5;78.2;64.9;54.4;USW00093243;37.2381;-120.8825;23.8;CA
USC00044223;70.3;73.9;79.6;85.9;94.4;102.4;106.2;105.5;101.0;89.9;78.0;68.9;USC00044223;32.8489;-115.5667;-19.5;CA
USW00093245;55.3;58.3;56.8;57.6;59.4;62.3;62.9;63.4;63.7;61.5;57.7;55.9;USW00093245;38.3208;-123.0747;19.2;CA
USC00044232;55.5;59.3;67;74.4;84.1;93.6;99.8;97.6;90.3;78.0;64.5;54.5;USC00044232;36.7981;-118.2036;1204;CA
USC00044259;71.9;75.3;81.3;87.5;95.7;103.1;107.3;106.6;102.0;91.9;79.6;71.0;USC00044259;33.7086;-116.2153;-6.4;CA
USC00044278;59.7;64;70.7;77.5;86.9;96;101.9;100.4;93.5;82.1;68.3;58.5;USC00044278;35.6514;-117.8214;740.7;CA
USC00044297;66.6;70.9;77.9;85.9;95.6;104.4;109.1;107.6;101.3;89.2;75.3;64.9;USC00044297;34.1472;-115.1219;281;CA
USC00044303;68.6;69.8;72.2;75.9;78.5;82.7;88.6;90.3;89.1;81.9;74.4;67.1;USC00044303;33.72;-117.7231;164.6;CA
USC00044374;42.7;44.8;49.8;55.3;64.5;73.3;83.2;83.1;76.5;64.6;49.8;42.0;USC00044374;41.2683;-120.2947;1645.9;CA
USC00044405;60;63.5;70.1;76.8;86.3;94.9;100.4;99;93.1;82.0;68.7;59.9;USC00044405;34.1469;-116.2747;781.2;CA
USC00044412;53.3;55.6;57.8;64.3;70.8;79.2;85.9;85.9;81.2;72.1;61.3;52.6;USC00044412;33.0764;-116.5925;1284.7;CA
USC00044500;55;59.9;64.2;68.4;73.5;79.1;82.7;82.3;81.2;74.1;62.3;54.8;USC00044500;37.9569;-122.5439;44.2;CA
