STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USC00040741,7.8560,7.8790,10.2010,14.0720,18.8500,23.3650,26.5550,26.0320,22.5780,17.0610,11.8120,7.7830,USC00040741,34.2442,-116.9039,2060.4,CA
USC00040790,14.8340,16.0070,16.6660,19.2870,21.3260,22.7130,23.2240,25.0140,23.7460,22.2590,17.5840,15.3030,USC00040790,36.2472,-121.7803,61,CA
USC00040924,19.4800,22.4370,25.8520,30.3620,35.1910,39.6800,42.1240,41.8710,38.6130,31.6770,23.4620,18.4160,USC00040924,33.6131,-114.5972,81.7,CA
USC00040931,6.5360,7.3170,10.6880,14.1520,18.4680,23.2760,28.4050,28.6160,25.0790,18.9030,11.2210,5.9060,USC00040931,39.3886,-120.0936,1699.3,CA
USC00040943,4.4290,4.7130,6.9570,9.9040,15.1210,20.1320,24.4680,24.6240,20.9470,15.5490,8.8740,5.0240,USC00040943,38.2119,-119.0142,2551.2,CA
USC00040983,20.5490,22.2580,25.0900,29.3580,33.4040,38.3030,41.2080,41.1900,37.7870,31.6890,24.5820,20.3380,USC00040983,33.2314,-116.4144,245.4,CA
USC00041018,7.4160,7.9570,9.8830,12.4880,16.8210,22.0050,26.8660,27.2420,24.4980,18.6490,11.6130,7.4530,USC00041018,39.4539,-120.6556,1641.3,CA
USC00041048,21.4550,23.5700,26.3130,30.3180,34.4480,38.5770,41.3330,41.7220,39.1080,33.3090,25.7100,20.7840,USC00041048,32.9544,-115.5581,-30.5,CA
USC00041072,5.3540,6.6520,9.9500,13.9990,17.9880,22.3860,27.7320,27.5810,23.6660,18.4360,11.0850,5.1320,USC00041072,38.2575,-119.2286,1972.1,CA
USC00041214,6.5750,10.1080,13.4760,16.9240,21.9430,26.6610,31.5450,31.7450,28.8080,21.0880,10.7550,6.0440,USC00041214,40.8803,-121.6547,974.8,CA
USC00041244,13.7660,17.2720,20.3390,24.4460,28.7770,32.7210,35.5170,35.3620,32.6890,27.5600,19.2560,13.6970,USC00041244,35.4047,-119.4731,82,CA
USC00041253,19.1500,19.8160,20.9640,23.8340,26.0650,29.4370,31.7160,33.5220,31.4450,28.8050,23.3480,19.7840,USC00041253,34.5825,-119.9817,238.7,CA
USC00041277,6.8570,7.2710,9.1820,12.2970,16.3130,21.6100,26.0120,26.3000,22.8450,17.1790,10.2390,6.8430,USC00041277,38.2769,-120.3114,1431,CA
USC00041312,14.6710,16.6790,18.8230,21.7750,24.2150,28.6860,31.8940,32.3040,30.5100,25.7390,18.8300,15.0900,USC00041312,38.5961,-122.6014,121.9,CA
USC00041316,6.8760,10.1330,13.1790,16.1600,20.3500,24.6830,29.5000,29.5620,26.1950,19.3030,10.5160,6.1420,USC00041316,41.3111,-122.8045,970.8,CA
USC00041428,12.2440,15.2440,17.6260,20.9860,25.3030,30.1350,33.7850,34.1270,31.3270,25.4620,17.1890,11.9620,USC00041428,38.2486,-120.8433,200.6,CA
USC00041476,5.9370,8.4430,11.6750,14.5780,19.9570,24.1770,30.0570,30.2830,26.1890,19.0370,10.0310,4.9950,USC00041476,41.4219,-120.9017,1313.7,CA
USC00041484,19.6640,20.1650,22.0350,25.3700,27.0100,30.4980,34.0690,36.3080,33.0490,28.4100,23.4930,20.3050,USC00041484,34.1819,-118.5744,240.8,CA
USC00041497,4.0840,5.8280,9.2770,13.1400,18.0500,22.9620,28.0340,27.9420,24.4680,17.4790,8.5590,3.9240,USC00041497,40.1703,-121.0883,1389.9,CA
USC00041606,6.2760,9.9610,13.7590,17.3160,22.6280,27.6810,32.8760,32.7190,29.4100,20.5960,10.2070,4.7250,USC00041606,41.1417,-123.1392,704.1,CA
USC00041614,5.5210,7.9710,11.2910,14.3050,19.4580,24.4600,30.3740,30.4490,26.0830,18.7340,9.5560,4.7440,USC00041614,41.5306,-120.1803,1408.5,CA
USC00041697,8.6750,9.9210,12.3720,15.9040,20.0510,25.0860,30.1420,30.6750,26.7860,20.6080,12.8920,9.1420,USC00041697,37.9747,-119.9161,1452.4,CA
USC00041700,4.3860,6.4120,9.9290,13.5590,18.2730,23.0690,28.3800,28.0580,25.1720,18.3620,9.1780,4.3760,USC00041700,40.3033,-121.2422,1380.7,CA
USC00041715,12.9440,15.9240,19.0140,22.6390,26.6020,30.7460,34.4890,34.3260,32.7540,26.7270,18.0040,13.0580,USC00041715,39.6911,-121.8211,56.4,CA
USC00041758,19.8310,19.7680,19.6140,20.8110,20.8540,21.9650,23.6590,25.5700,25.2240,23.9050,21.9720,19.6680,USC00041758,32.64,-117.0858,17.1,CA
USC00041806,13.0300,14.4160,16.6520,19.7270,23.1950,28.1890,32.5310,32.0940,29.7050,24.1510,16.9250,13.3580,USC00041806,38.9239,-122.5672,411.2,CA
USC00041838,13.3440,15.6210,18.5140,21.6320,25.8820,30.3730,33.4190,32.9450,30.8500,25.0530,17.2970,13.2100,USC00041838,38.8,-123.0175,100.6,CA
USC00041864,15.1070,18.2630,21.2900,25.6210,29.8840,33.9580,37.0880,37.2420,34.1970,28.4970,20.2300,15.5860,USC00041864,36.1356,-120.3606,204.2,CA
USC00041912,9.8500,11.4780,13.2380,15.9720,19.7400,24.3190,28.7530,29.2510,26.9580,21.1610,13.3920,10.1690,USC00041912,39.0911,-120.9481,725.4,CA
USC00041948,12.4470,15.4550,18.8370,23.1860,26.7760,30.5100,33.0810,32.9560,32.0440,26.3110,17.7110,12.6260,USC00041948,39.1875,-122.0269,15.2,CA
USC00041967,13.4790,16.1240,18.3250,21.2800,24.2100,27.7260,30.1240,30.7410,28.9380,24.7310,17.9660,13.8430,USC00041967,37.9833,-122.0692,12.2,CA
USC00042012,12.7840,16.6000,19.9150,24.1330,28.5320,32.6920,35.6810,35.4850,32.5230,27.0770,18.4940,12.7690,USC00042012,36.0975,-119.5817,61,CA
USC00042081,11.3090,14.0530,16.9310,19.4280,23.3680,27.9880,33.0190,32.9660,30.9590,24.7380,15.0400,10.6010,USC00042081,39.8158,-123.2444,430.7,CA
USC00042147,12.0600,13.2600,13.3150,14.0230,15.5270,16.9290,18.1740,18.5990,18.5030,17.2320,13.5270,12.2770,USC00042147,41.7958,-124.2147,13.1,CA
USC00042214,17.6150,18.2410,18.8730,21.3790,21.6130,23.4730,24.7570,26.0940,24.8010,22.9210,20.2540,18.2170,USC00042214,34.0053,-118.4136,20.7,CA
USC00042239,11.2620,11.6220,13.3220,16.3360,19.9550,24.1500,28.7520,29.9100,26.7870,21.0410,15.1560,11.5120,USC00042239,32.9897,-116.5872,1414.3,CA
USC00042294,12.4440,15.4420,18.6690,22.6910,26.8030,30.9010,33.7770,33.9290,32.1990,26.6700,18.2110,12.7640,USC00042294,38.535,-121.7761,18.3,CA
USC00042319,19.2440,23.5510,27.7860,32.7180,37.8640,42.8220,46.5600,46.6270,41.5100,34.1350,24.5900,19.2780,USC00042319,36.4622,-116.8669,-59.1,CA
USC00042331,8.7910,11.1890,14.8200,19.2390,23.7500,29.2200,32.5670,32.0680,27.2300,20.7460,12.9920,8.0180,USC00042331,37.3739,-117.9803,1592.6,CA
USC00042338,9.7750,10.2970,12.2570,14.8900,19.6620,23.6600,28.8250,29.5270,26.2890,20.0840,13.3170,10.3000,USC00042338,39.3,-120.8333,1357.9,CA
USC00042402,10.4420,12.1530,14.7430,17.9660,21.7070,26.8410,31.4200,31.6440,28.8030,22.8320,14.2500,10.6370,USC00042402,39.8717,-121.6108,826,CA
USC00042456,12.7370,14.6340,16.1390,19.5100,23.1180,28.1900,33.2230,33.8000,30.5830,24.6490,16.4870,13.0790,USC00042456,39.3575,-121.2011,499.9,CA
USC00042467,5.5000,6.7300,9.5250,12.4960,17.5650,22.4010,27.2870,27.2010,23.8440,17.3460,9.7170,4.6840,USC00042467,39.3239,-120.2331,1809.6,CA
USC00042500,8.7920,10.7350,13.6220,17.2230,21.0020,25.6800,30.5790,31.2590,28.4410,22.0670,13.0750,8.5220,USC00042500,39.5633,-120.8239,888.5,CA
USC00042506,6.0780,9.2450,13.1020,16.1820,20.6380,25.3100,29.9520,30.1510,26.1050,19.4750,10.8190,5.3680,USC00042506,39.9717,-120.0828,1338.1,CA
USC00042574,10.1070,11.8960,15.0500,18.3480,22.9930,27.3320,31.8360,31.7410,29.3220,22.5410,13.7690,10.0760,USC00042574,41.1833,-122.2736,661.4,CA
USC00042598,18.4310,20.9320,23.9740,28.0430,32.8390,37.1540,39.9070,39.8710,36.5460,29.9760,22.5920,18.0830,USC00042598,33.8089,-115.4508,296.6,CA
USC00042640,13.1160,14.6250,17.1370,20.3620,24.8030,29.6230,33.7370,33.8740,31.4900,25.8480,17.5790,13.5120,USC00042640,39.3592,-122.5178,367.3,CA
USC00042671,4.1640,3.8680,5.8390,8.1430,12.8320,17.4020,22.3540,23.3950,19.2080,13.7120,6.8000,3.5220,USC00042671,38.7833,-120.0333,2240.3,CA
USC00042706,20.4540,20.7350,21.5080,23.9430,24.9010,27.7850,30.0250,31.9040,30.4720,27.2100,23.6410,20.5920,USC00042706,32.8139,-116.975,123.4,CA
USC00042709,21.6220,22.0280,22.5480,26.3080,27.2640,31.3190,34.6340,36.3730,34.5600,30.6400,25.2670,21.7440,USC00042709,32.8839,-116.8164,182.9,CA
USC00042713,21.2710,23.3330,25.9420,29.7240,34.0540,38.4390,40.9630,40.8660,38.3650,32.6890,25.2770,20.5770,USC00042713,32.7669,-115.5617,-9.1,CA
USC00042728,14.6120,16.6270,18.9100,22.5460,26.8030,31.0070,35.2340,35.5460,32.6790,26.2080,18.5930,14.1740,USC00042728,38.3306,-120.6706,217.9,CA
USC00042771,13.8630,15.4330,18.1440,22.1620,26.8730,31.8420,35.8210,36.2090,31.6430,25.0890,17.9320,13.3390,USC00042771,34.5892,-117.6303,899.2,CA
USC00042805,18.8600,19.6810,21.7280,25.2600,27.7250,31.9870,35.7680,37.5560,34.0560,28.8360,23.0950,18.9610,USC00042805,33.6692,-117.3319,391.7,CA
USC00042863,19.8910,20.1770,20.8880,23.4990,24.6700,27.4720,29.9560,32.0750,30.0460,26.7830,23.1530,20.2500,USC00042863,33.1211,-117.0883,182.9,CA
USC00042934,13.1290,16.1570,18.9320,22.2230,24.9610,29.0830,31.6650,32.1500,30.6030,25.7630,18.5570,13.4780,USC00042934,38.2736,-122.0678,12.2,CA
USC00042941,12.7740,13.6960,16.3580,19.6070,23.5460,28.2700,32.1530,33.5790,30.1630,24.4190,17.2260,12.7180,USC00042941,34.705,-118.4242,932.7,CA
USC00043083,13.3960,16.6320,19.6110,23.1620,28.5650,31.5230,34.2210,34.1450,31.8190,26.5390,18.6420,13.1570,USC00043083,36.3642,-120.1561,86.9,CA
USC00043113,13.2640,16.0200,18.9000,22.2960,26.6100,30.9140,34.7660,34.9210,32.3550,26.3970,18.0230,13.1170,USC00043113,38.7,-121.1667,106.7,CA
USC00043157,3.4700,6.2990,9.8200,13.0420,17.6480,22.1290,27.4700,27.6880,23.8820,17.2580,7.6670,2.5870,USC00043157,41.52,-120.09,1442.3,CA
USC00043161,10.4360,11.8430,12.4380,13.2110,14.8400,16.1980,17.4920,17.8360,17.4160,15.9540,12.2930,10.6500,USC00043161,39.5092,-123.7567,37.5,CA
USC00043191,14.3380,15.3530,15.8310,16.8200,17.9010,19.1950,19.4850,20.1590,20.3680,19.6150,16.7880,14.7180,USC00043191,38.515,-123.2447,34.1,CA
USC00043244,14.1140,16.0370,17.9090,20.0590,21.4290,23.3090,25.1280,26.0450,25.1260,22.5860,17.4670,14.2070,USC00043244,37.5422,-122.0158,11.6,CA
USC00043256,13.4310,17.3290,19.8110,23.7650,27.8640,32.4410,35.2250,35.6220,33.0940,26.7980,19.2240,13.5200,USC00043256,36.7525,-119.7017,100,CA
USC00043261,13.9100,17.1520,19.6980,23.7370,28.9790,33.7010,37.5360,37.5470,34.2510,28.1260,19.4550,14.0140,USC00043261,36.9969,-119.7072,125,CA
USC00043417,15.9930,17.9870,20.1840,23.2900,25.5510,28.2900,30.8950,31.7220,30.0250,26.6690,20.2910,16.1190,USC00043417,37.0067,-121.5633,59.1,CA
USC00043463,13.5420,13.9940,15.3670,17.4730,21.8880,26.8840,30.7310,31.3770,28.1280,22.7550,16.6450,13.4420,USC00043463,35.7269,-118.7006,957.1,CA
USC00043489,20.5500,23.0500,25.8370,30.4260,34.9040,39.9740,42.1580,41.7020,38.5690,32.0150,24.0630,18.8580,USC00043489,32.8833,-114.8667,147.8,CA
USC00043551,6.3820,6.8080,7.8300,10.1350,14.3150,19.4370,24.2270,24.7660,21.2100,15.9960,9.9480,7.2700,USC00043551,36.7394,-118.9631,2011.7,CA
USC00043573,11.3650,12.4220,14.2010,17.1170,20.9510,25.6680,29.9920,30.4720,27.6080,22.0100,14.8130,11.6630,USC00043573,39.2042,-121.0681,731.5,CA
USC00043578,13.9260,16.2370,18.4860,21.3100,23.5250,26.6030,27.7230,29.2540,28.0370,25.3660,18.8550,14.2360,USC00043578,38.4306,-122.8647,61,CA
USC00043647,10.2090,11.5980,13.0940,15.5610,18.2280,20.1460,22.5670,22.6580,21.7070,17.7600,12.0980,9.3330,USC00043647,40.4864,-123.9089,125.9,CA
USC00043669,12.1910,12.2550,15.0020,17.5020,22.4560,27.2650,31.7870,31.5110,28.9720,23.9190,15.0420,11.8390,USC00043669,37.8444,-120.2258,853.4,CA
USC00043710,15.2310,17.3370,20.7600,24.7820,29.5150,34.5980,37.9940,38.1020,34.0080,27.9610,19.8670,15.0690,USC00043710,36.1389,-117.9528,1165.9,CA
USC00043714,15.1200,15.5200,15.4540,15.8530,15.9850,17.0690,18.0200,18.7620,18.9870,18.8840,16.6540,15.3750,USC00043714,37.4725,-122.4433,8.2,CA
USC00043747,12.4070,16.3620,19.6470,23.6300,28.0980,32.2180,35.4730,35.3520,32.1460,26.6660,18.4570,12.5220,USC00043747,36.3158,-119.6369,72.2,CA
USC00043824,8.3820,11.0700,14.4430,17.5350,22.2630,27.0690,31.7860,32.0620,28.9760,21.7510,12.6980,7.6270,USC00043824,40.9317,-121.5433,919,CA
USC00043855,19.4410,21.3180,24.0960,28.1850,32.8050,37.2230,40.3250,40.3640,37.1460,30.9750,23.5060,19.1240,USC00043855,33.7044,-115.6289,417.6,CA
USC00043875,14.4720,16.5750,18.8020,22.0400,25.5870,29.3700,31.1960,31.7120,28.5700,24.5420,18.0430,14.5520,USC00043875,38.6175,-122.8731,32.9,CA
USC00043896,20.3430,21.0020,22.2590,25.2720,28.7070,33.0110,36.8330,38.0240,34.7210,30.3400,23.7050,20.2540,USC00043896,33.7381,-116.8939,552,CA
USC00043914,16.3990,16.9700,18.3890,21.3960,24.5200,29.1220,33.5730,35.1650,32.1190,26.4480,20.7000,16.5490,USC00043914,33.2372,-116.7614,823,CA
USC00043939,7.9460,10.4530,13.1270,16.2520,19.4620,23.8120,28.2100,28.3370,26.0160,20.5970,12.4950,7.9110,USC00043939,37.9614,-119.7831,1179.6,CA
USC00044025,15.6840,16.8530,18.2910,20.6740,22.5210,25.6210,26.5940,28.4430,27.5500,25.5120,19.7670,15.8350,USC00044025,36.8483,-121.4214,83.8,CA
USC00044176,6.2330,6.2720,7.9030,9.6160,12.5960,16.8560,21.6710,22.2610,18.8800,14.2690,9.2770,6.9070,USC00044176,37.2275,-119.2206,2139.7,CA
USC00044211,12.6570,12.8910,14.3320,17.3490,21.3160,25.7780,28.9270,29.5490,26.7920,21.5620,16.6710,13.0770,USC00044211,33.7572,-116.7067,1639.8,CA
USC00044223,21.0330,23.2920,26.0140,29.9590,34.0300,38.2360,40.7220,40.8560,38.2670,32.3320,25.1020,20.3450,USC00044223,32.8489,-115.5667,-19.5,CA
USC00044232,12.9060,15.1520,19.0650,23.1740,28.0950,33.2280,37.0070,36.6330,32.2470,25.5630,17.6320,13.2800,USC00044232,36.7981,-118.2036,1204,CA
USC00044259,21.6400,23.9710,26.2930,30.3780,34.2450,38.4230,40.9300,41.2160,38.0240,32.8840,25.6830,21.2030,USC00044259,33.7086,-116.2153,-6.4,CA
USC00044278,14.9980,17.6710,20.8780,24.4190,28.7560,34.0790,37.6660,37.7100,33.5020,27.7640,19.7290,15.2410,USC00044278,35.6514,-117.8214,740.7,CA
USC00044297,19.3650,22.2650,25.3390,30.0740,35.0610,39.7460,42.7430,42.6490,38.6210,32.0080,23.6590,18.6710,USC00044297,34.1472,-115.1219,281,CA
USC00044374,5.6470,7.6410,10.0630,12.9540,17.6410,22.5680,27.7070,28.6250,25.3930,18.0840,10.3450,5.8340,USC00044374,41.2683,-120.2947,1645.9,CA
USC00044500,12.5720,15.2220,17.2700,19.6500,21.9410,25.1600,27.2970,28.0750,26.6790,23.4620,16.6830,12.7530,USC00044500,37.9569,-122.5439,44.2,CA
USC00044523,15.5200,17.3870,19.1920,22.4840,26.6510,31.6710,35.9210,36.4250,32.9020,26.9270,19.6210,16.1810,USC00044523,35.7831,-118.4389,823.9,CA
USC00044555,16.8070,17.8690,19.8310,22.7080,24.9610,27.0710,28.4320,29.4620,28.7590,25.9290,20.0590,16.7730,USC00044555,36.2069,-121.1378,97.5,CA
USC00044577,11.7180,12.8330,13.4080,13.9510,15.9180,17.4300,18.3740,18.5080,18.8880,17.6340,13.6750,11.7920,USC00044577,41.5786,-124.0747,8.5,CA
USC00044647,19.3660,19.2680,20.2220,21.9140,22.5350,24.0680,25.4090,26.9470,26.1130,24.3120,21.4220,19.4400,USC00044647,33.5453,-117.7814,13.4,CA
USC00044671,6.4990,7.3290,10.4690,14.9100,18.7560,23.1130,26.6600,27.3930,23.4310,17.0350,10.4200,5.9910,USC00044671,34.2467,-117.1883,1586.5,CA
USC00044712,13.1450,16.0050,19.2950,23.0770,27.1640,32.0760,35.7540,35.5720,33.0440,26.8780,18.4620,13.5630,USC00044712,38.4919,-122.0039,57.9,CA
USC00044713,6.0260,7.1020,9.1390,12.1590,16.4510,21.3960,25.9860,26.3400,23.6810,17.5770,9.5950,6.1670,USC00044713,39.3183,-120.6392,1571.5,CA
USC00044735,19.8820,20.0230,20.5480,22.9010,23.4570,25.4570,28.0450,30.0430,29.0400,25.9620,22.6710,20.1040,USC00044735,32.7675,-117.0233,161.5,CA
USC00044838,5.7310,7.6390,10.5430,13.4420,18.6550,23.0760,28.7220,29.2780,25.3090,18.3390,9.6800,4.5590,USC00044838,41.7019,-121.5011,1453.9,CA
USC00044881,5.2640,6.7280,10.4430,14.4420,18.8620,23.8890,28.3240,28.2850,24.2220,18.5440,11.3990,5.8460,USC00044881,37.9567,-119.1194,2071.7,CA
USC00044890,13.9830,17.6400,20.6280,24.4060,28.8530,33.1490,36.3390,36.4230,33.3890,27.6500,19.0560,13.8000,USC00044890,36.3817,-119.0264,156.4,CA
USC00044957,14.4470,17.8450,20.7680,24.4060,28.0170,32.1640,35.1780,35.3750,32.5250,26.9390,18.9370,14.3840,USC00044957,36.2033,-119.0545,132.6,CA
USC00044997,13.5740,15.9070,18.2060,21.2030,23.9250,27.6430,30.7670,31.2820,29.5150,24.9920,18.0050,13.6600,USC00044997,37.6922,-121.7692,146.3,CA
USC00045026,4.4230,5.7150,7.7400,10.1050,14.5500,19.2330,23.7850,24.3190,20.8550,15.0690,7.9320,3.7850,USC00045026,36.6044,-118.7325,2052.8,CA
USC00045032,12.8640,16.3580,19.3760,22.7420,26.1310,29.8420,32.3340,32.2960,30.5940,25.5890,17.7940,12.8340,USC00045032,38.1061,-121.2878,12.2,CA
USC00045064,17.1810,18.0020,18.8440,19.9490,20.3230,21.3040,22.2960,23.1600,23.1470,22.9850,19.9080,17.6840,USC00045064,34.6539,-120.4514,29,CA
USC00045118,13.5130,16.7410,20.1020,23.8420,27.6220,31.4620,34.8010,34.7430,32.4060,26.7390,18.9380,13.2670,USC00045118,37.0564,-120.8667,36.6,CA
USC00045120,12.7530,15.7600,18.8080,22.6300,26.6220,30.8500,34.4900,34.5230,31.5840,25.7800,18.2140,12.7910,USC00045120,36.9897,-120.9297,124.1,CA
USC00045123,14.1990,16.0830,18.0660,20.5990,23.1880,26.5600,28.6490,28.9090,27.3780,23.6400,17.4500,13.9380,USC00045123,37.2319,-121.9592,111.3,CA
USC00045233,12.7980,16.4320,19.6430,23.4580,27.7430,31.9790,35.4120,35.3030,32.4570,26.3630,18.3180,12.5100,USC00045233,36.9539,-120.0378,82.3,CA
USC00045280,4.9720,5.1780,7.2830,10.2660,15.6480,20.3220,25.3090,25.1210,21.0590,15.7790,9.0880,5.7900,USC00045280,37.6478,-118.9617,2378.7,CA
USC00045311,5.0860,6.0140,8.1440,10.8570,15.8650,20.7100,25.6570,25.8880,22.8320,16.1340,8.2850,5.1800,USC00045311,40.5411,-121.5767,1752.6,CA
USC00045360,13.4640,15.6790,18.4540,21.9300,25.6810,30.1980,34.1570,34.0350,32.0620,26.1870,18.3020,13.8560,USC00045360,38.4917,-122.1242,146.3,CA
USC00045378,13.2800,16.0130,18.7570,22.3780,25.2360,28.9000,30.8460,31.2620,29.1530,24.7040,17.8790,13.5050,USC00045378,38.0131,-122.1142,12.2,CA
USC00045385,13.3430,16.7790,19.7160,23.7300,27.7670,32.2590,35.9480,35.3840,32.8000,26.8940,18.6210,13.2800,USC00045385,39.1458,-121.5853,17.4,CA
USC00045449,8.1350,9.7910,12.6170,16.0340,21.1220,25.9070,30.7800,30.9580,28.2450,21.2680,12.1690,8.2990,USC00045449,41.2514,-122.1383,999.7,CA
USC00045502,22.1730,24.6900,27.6460,32.1000,35.7370,39.6870,42.2020,42.2670,39.5800,34.1520,26.0860,21.7630,USC00045502,33.5714,-116.0767,-54.9,CA
USC00045532,12.4860,16.1420,19.1910,23.1690,27.4290,31.4700,34.7420,34.8110,32.0830,26.6400,18.2710,12.5150,USC00045532,37.2858,-120.5117,46.6,CA
USC00045679,5.5100,6.6570,8.8940,12.0210,16.7220,21.7480,26.9440,27.3820,24.3740,17.5220,9.1920,5.5550,USC00045679,40.3458,-121.6092,1485.9,CA
USC00045721,11.8710,13.3130,16.0400,20.0200,25.0770,30.0880,32.9440,33.2060,28.9800,23.1520,15.9310,11.9900,USC00045721,34.9436,-115.5469,1325.9,CA
USC00045756,13.9600,15.6980,18.5340,21.9030,26.3310,31.3660,35.3010,35.7880,31.5890,25.7630,18.2830,13.6410,USC00045756,35.0492,-118.1619,833.6,CA
USC00045790,20.5130,21.3100,22.2280,25.0990,25.6350,28.1530,30.4800,32.2400,30.4590,27.5220,24.1530,21.4080,USC00045790,34.0192,-118.1053,75,CA
USC00045795,14.4230,15.2000,15.8450,16.6710,17.1680,17.7870,18.8280,19.9610,20.6970,20.3820,16.9270,14.4500,USC00045795,36.5903,-121.91,117.3,CA
USC00045802,14.4640,14.9310,15.3210,16.3710,16.9650,18.0270,18.9020,19.8620,19.8800,18.9400,16.6260,14.6600,USC00045802,36.5928,-121.8556,37.2,CA
USC00045866,18.6000,18.9930,19.0150,19.5030,18.8540,19.3020,20.1210,20.5920,21.3010,22.0730,20.9690,19.0310,USC00045866,35.3672,-120.8456,35.1,CA
USC00045915,12.9590,13.6520,15.1680,18.2520,20.5730,24.7860,28.6770,29.4920,28.0470,23.5420,17.0490,13.4080,USC00045915,37.8792,-121.9303,661.4,CA
USC00045933,8.7890,8.5460,9.5890,11.9550,15.6040,20.1560,24.4510,24.9870,22.7290,18.0020,11.4730,9.2090,USC00045933,37.3436,-121.6425,1282,CA
USC00046006,12.6110,12.3090,14.1510,17.3310,20.8320,25.5440,28.9310,29.5210,26.5130,21.2640,16.3760,12.6550,USC00046006,34.2308,-118.0711,1740.4,CA
USC00046074,13.7670,16.2560,18.4120,21.0880,23.2240,26.1870,27.5200,28.4430,27.4300,24.6840,17.9870,14.1270,USC00046074,38.2778,-122.2647,10.7,CA
USC00046136,10.3290,11.6700,13.6690,16.9160,20.5470,25.2280,29.5800,30.0860,27.3480,21.5650,13.5630,9.6590,USC00046136,39.2467,-121.0008,847.6,CA
USC00046144,14.7960,16.3740,18.2620,20.2760,21.6700,24.0450,25.2190,25.9170,25.4330,23.2450,18.2560,14.7760,USC00046144,37.5147,-122.0325,3,CA
USC00046154,15.6840,16.2770,17.8910,21.0150,25.6750,30.0700,33.6800,33.5820,30.5690,25.3100,19.2460,15.8980,USC00046154,34.9456,-119.6828,658.4,CA
USC00046161,17.1040,17.9460,20.0850,23.0300,25.8710,29.5210,33.4270,35.3650,32.1540,26.7490,20.9010,16.8890,USC00046161,34.3933,-118.5939,538,CA
USC00046168,14.7770,18.5030,21.6730,25.8020,29.8490,33.7770,36.5810,35.9510,33.7400,28.5710,20.6850,15.1060,USC00046168,37.2811,-121.0178,27.4,CA
USC00046172,13.6430,16.1800,18.0940,21.0940,25.7960,31.0500,35.4780,35.0880,32.3420,26.8480,18.2310,13.5980,USC00046172,37.95,-120.5333,236.2,CA
